time Pelvis_px Pelvis_py Pelvis_pz Pelvis_qx Pelvis_qy Pelvis_qz Pelvis_qw Left_Hip_px Left_Hip_py Left_Hip_pz Left_Hip_qx Left_Hip_qy Left_Hip_qz Left_Hip_qw Right_Hip_px Right_Hip_py Right_Hip_pz Right_Hip_qx Right_Hip_qy Right_Hip_qz Right_Hip_qw Spine1_px Spine1_py Spine1_pz Spine1_qx Spine1_qy Spine1_qz Spine1_qw Left_Knee_px Left_Knee_py Left_Knee_pz Left_Knee_qx Left_Knee_qy Left_Knee_qz Left_Knee_qw Right_Knee_px Right_Knee_py Right_Knee_pz Right_Knee_qx Right_Knee_qy Right_Knee_qz Right_Knee_qw Spine2_px Spine2_py Spine2_pz Spine2_qx Spine2_qy Spine2_qz Spine2_qw Left_Ankle_px Left_Ankle_py Left_Ankle_pz Left_Ankle_qx Left_Ankle_qy Left_Ankle_qz Left_Ankle_qw Right_Ankle_px Right_Ankle_py Right_Ankle_pz Right_Ankle_qx Right_Ankle_qy Right_Ankle_qz Right_Ankle_qw Spine3_px Spine3_py Spine3_pz Spine3_qx Spine3_qy Spine3_qz Spine3_qw Left_Foot_px Left_Foot_py Left_Foot_pz Left_Foot_qx Left_Foot_qy Left_Foot_qz Left_Foot_qw Right_Foot_px Right_Foot_py Right_Foot_pz Right_Foot_qx Right_Foot_qy Right_Foot_qz Right_Foot_qw Neck_px Neck_py Neck_pz Neck_qx Neck_qy Neck_qz Neck_qw Left_Collar_px Left_Collar_py Left_Collar_pz Left_Collar_qx Left_Collar_qy Left_Collar_qz Left_Collar_qw Right_Collar_px Right_Collar_py Right_Collar_pz Right_Collar_qx Right_Collar_qy Right_Collar_qz Right_Collar_qw Head_px Head_py Head_pz Head_qx Head_qy Head_qz Head_qw Left_Shoulder_px Left_Shoulder_py Left_Shoulder_pz Left_Shoulder_qx Left_Shoulder_qy Left_Shoulder_qz Left_Shoulder_qw Right_Shoulder_px Right_Shoulder_py Right_Shoulder_pz Right_Shoulder_qx Right_Shoulder_qy Right_Shoulder_qz Right_Shoulder_qw Left_Elbow_px Left_Elbow_py Left_Elbow_pz Left_Elbow_qx Left_Elbow_qy Left_Elbow_qz Left_Elbow_qw Right_Elbow_px Right_Elbow_py Right_Elbow_pz Right_Elbow_qx Right_Elbow_qy Right_Elbow_qz Right_Elbow_qw Left_Wrist_px Left_Wrist_py Left_Wrist_pz Left_Wrist_qx Left_Wrist_qy Left_Wrist_qz Left_Wrist_qw Right_Wrist_px Right_Wrist_py Right_Wrist_pz Right_Wrist_qx Right_Wrist_qy Right_Wrist_qz Right_Wrist_qw Left_Hand_px Left_Hand_py Left_Hand_pz Left_Hand_qx Left_Hand_qy Left_Hand_qz Left_Hand_qw Right_Hand_px Right_Hand_py Right_Hand_pz Right_Hand_qx Right_Hand_qy Right_Hand_qz Right_Hand_qw
14.060000 0.18323326 -0.56898210 -0.67198720 -0.11768517 -0.16843525 0.70712763 0.67657258 0.23856786 -0.52831420 -0.75608680 -0.04851234 -0.22060684 0.72028657 0.65587079 0.12906682 -0.58129280 -0.76929957 -0.09493556 -0.15679785 0.69720501 0.69304173 0.16302787 -0.52979410 -0.55579615 -0.13374013 -0.17876564 0.68120581 0.69721960 0.37774506 -0.53864110 -1.12084579 -0.01838194 -0.16840509 0.68399002 0.70954883 0.12270700 -0.59094860 -1.16035438 -0.10093167 -0.17287796 0.66731141 0.71737120 0.17072305 -0.55768967 -0.41308740 -0.11814912 -0.16829795 0.67032145 0.71301177 0.43964070 -0.47916758 -1.53368390 -0.10478300 -0.18971327 0.65351084 0.72522618 0.16210556 -0.51440970 -1.56944728 -0.04347711 -0.11083242 0.69509611 0.70899041 0.16650769 -0.56607187 -0.35450400 -0.11632176 -0.17278621 0.69012676 0.69306512 0.52642170 -0.56136100 -1.59259081 -0.10471081 -0.18973616 0.65353630 0.72520765 0.16328472 -0.63805970 -1.63158965 -0.04347150 -0.11086913 0.69509930 0.70898184 0.12242871 -0.54171590 -0.14048189 -0.15441685 -0.17061320 0.64480118 0.72888819 0.21852689 -0.52009940 -0.23245192 -0.08618004 -0.11986451 0.69899187 0.69972565 0.06948213 -0.58023160 -0.24846768 -0.17366953 -0.24389683 0.64882528 0.69955622 0.15485033 -0.58891670 -0.06850868 -0.19434714 -0.16149634 0.60111341 0.75816277 0.31912115 -0.45634967 -0.24098197 -0.47981752 0.37201159 0.60796101 0.51163085 -0.03260411 -0.62453220 -0.26845464 0.25021450 -0.62563186 0.36546093 0.64219613 0.36847407 -0.42817310 -0.48275048 -0.40024123 0.41688656 0.65236344 0.49034139 -0.06511931 -0.62938910 -0.51580260 0.21323524 -0.65745999 0.45501057 0.56146462 0.45793906 -0.47471460 -0.74858600 0.47863349 -0.51637012 -0.68156514 -0.19935103 -0.06354102 -0.73208680 -0.79015570 0.38166454 -0.76651580 0.40429684 0.32144984 0.44173920 -0.51243600 -0.83015510 0.47863390 -0.51636971 -0.68156528 -0.19935075 -0.01514469 -0.75410074 -0.86569080 0.38166445 -0.76651588 0.40429682 0.32144949
14.070000 0.18216827 -0.56970716 -0.67180246 -0.11754650 -0.16869095 0.70742528 0.67622161 0.23755792 -0.52909720 -0.75589390 -0.04651853 -0.22228229 0.72112351 0.65452846 0.12807485 -0.58210340 -0.76914460 -0.09485987 -0.15686804 0.69737135 0.69286884 0.16187190 -0.53043040 -0.55565730 -0.13383307 -0.17899795 0.68120339 0.69714444 0.37882295 -0.54021070 -1.11982608 -0.01657624 -0.17089974 0.68369693 0.70927924 0.12182767 -0.59192890 -1.16019700 -0.10128411 -0.17320634 0.66683416 0.71768611 0.16954821 -0.55831220 -0.41294490 -0.11837940 -0.16838983 0.67028452 0.71298661 0.44317436 -0.48036850 -1.53223491 -0.10465375 -0.19157141 0.65062632 0.72734689 0.16106230 -0.51491964 -1.56921700 -0.04421271 -0.11126789 0.69505253 0.70891935 0.16534720 -0.56669420 -0.35436046 -0.11663536 -0.17282729 0.68997570 0.69315260 0.53027800 -0.56187300 -1.59162068 -0.10458148 -0.19159338 0.65065147 0.72732895 0.16242284 -0.63857750 -1.63133979 -0.04420657 -0.11130511 0.69505569 0.70891091 0.12134998 -0.54241100 -0.14031333 -0.15521506 -0.17069134 0.64448388 0.72898101 0.21739610 -0.52072275 -0.23232076 -0.08650342 -0.11990291 0.69886048 0.69981031 0.06837604 -0.58092930 -0.24828464 -0.17396705 -0.24393189 0.64864240 0.69963975 0.15391024 -0.58959180 -0.06838983 -0.19535579 -0.16182615 0.60089425 0.75800697 0.31794720 -0.45690920 -0.24087879 -0.48033152 0.37136050 0.60826143 0.51126425 -0.03369641 -0.62528783 -0.26821238 0.25000028 -0.62532268 0.36553184 0.64254019 0.36726000 -0.42857778 -0.48263726 -0.40078739 0.41586607 0.65259028 0.49045985 -0.06646279 -0.63013727 -0.51552710 0.21242447 -0.65772063 0.45462927 0.56177544 0.45702317 -0.47501212 -0.74842480 0.47844621 -0.51593805 -0.68196408 -0.19955526 -0.06569469 -0.73271190 -0.79288070 0.38150092 -0.76658488 0.40407843 0.32175344 0.44093470 -0.51271760 -0.83002317 0.47844648 -0.51593861 -0.68196332 -0.19955538 -0.01731188 -0.75468457 -0.86843640 0.38150109 -0.76658496 0.40407832 0.32175313
14.080000 0.18066113 -0.57114625 -0.67150080 -0.11708012 -0.16974467 0.70821009 0.67521661 0.23623635 -0.53066480 -0.75553180 -0.04126699 -0.22745268 0.72290257 0.65113304 0.12683219 -0.58378970 -0.76895770 -0.09463375 -0.15725904 0.69747945 0.69270232 0.16002919 -0.53164510 -0.55549090 -0.13405144 -0.17971258 0.68148168 0.69664653 0.38331318 -0.54336274 -1.11710215 -0.01272306 -0.17949660 0.68231982 0.70856106 0.12095094 -0.59370930 -1.16001344 -0.10223559 -0.17405093 0.66567297 0.71842449 0.16760616 -0.55938100 -0.41274470 -0.11886613 -0.16862144 0.67065368 0.71250356 0.45452654 -0.48200098 -1.52815783 -0.10597512 -0.19835286 0.64115536 0.73372015 0.15974867 -0.51557356 -1.56886160 -0.04617525 -0.11257364 0.69479093 0.70884453 0.16341770 -0.56769204 -0.35414922 -0.11737316 -0.17269899 0.68995443 0.69308117 0.54290070 -0.56097880 -1.58906138 -0.10590292 -0.19837282 0.64117970 0.73370394 0.16163088 -0.63922715 -1.63097906 -0.04616832 -0.11261195 0.69479357 0.70883630 0.11965112 -0.54337110 -0.14005911 -0.15714710 -0.17116534 0.64383600 0.72902850 0.21557010 -0.52163200 -0.23218709 -0.08724000 -0.11977991 0.69888113 0.69971930 0.06658371 -0.58197370 -0.24795437 -0.17469601 -0.24377171 0.64855764 0.69959249 0.15252766 -0.59046850 -0.06822484 -0.19682262 -0.16241427 0.60062739 0.75771314 0.31601900 -0.45768437 -0.24094295 -0.48182431 0.37009517 0.60904290 0.50984475 -0.03551057 -0.62633780 -0.26775783 0.25049191 -0.62443889 0.36592212 0.64298589 0.36499014 -0.42915550 -0.48274760 -0.40286877 0.41358613 0.65295281 0.49019979 -0.06866298 -0.63091856 -0.51502633 0.21182123 -0.65754839 0.45486398 0.56201482 0.45617282 -0.47486820 -0.74831516 0.47792263 -0.51532855 -0.68280421 -0.19951165 -0.06741217 -0.73395030 -0.79283020 0.38111519 -0.76678541 0.40320651 0.32282480 0.44028180 -0.51262680 -0.82992756 0.47792277 -0.51532891 -0.68280375 -0.19951186 -0.01906060 -0.75574726 -0.86845680 0.38111514 -0.76678546 0.40320649 0.32282487
14.090000 0.17948528 -0.57211970 -0.67124570 -0.11674863 -0.17088863 0.70854011 0.67463904 0.23520424 -0.53164595 -0.75518507 -0.03789880 -0.23161419 0.72352315 0.64917858 0.12589464 -0.58491350 -0.76881420 -0.09454040 -0.15764432 0.69743872 0.69266853 0.15854076 -0.53254110 -0.55531824 -0.13428109 -0.18048873 0.68150382 0.69637992 0.38635138 -0.54475295 -1.11505842 -0.01036427 -0.18613729 0.68122943 0.70793501 0.12027838 -0.59479200 -1.15987492 -0.10279931 -0.17465103 0.66501489 0.71880765 0.16603345 -0.56022770 -0.41255808 -0.11934501 -0.16896402 0.67078517 0.71221848 0.46245104 -0.48223930 -1.52506363 -0.10712341 -0.20408620 0.63490444 0.73740749 0.15887426 -0.51602310 -1.56862068 -0.04742867 -0.11352081 0.69449603 0.70889970 0.16185620 -0.56850550 -0.35395710 -0.11801892 -0.17273147 0.68986682 0.69305062 0.55191770 -0.55936396 -1.58674216 -0.10705126 -0.20410485 0.63492777 0.73739269 0.16111918 -0.63965154 -1.63077617 -0.04742099 -0.11356014 0.69449820 0.70889182 0.11824915 -0.54419810 -0.13983285 -0.15858817 -0.17146730 0.64343582 0.72899876 0.21406804 -0.52237797 -0.23204589 -0.08788926 -0.11981600 0.69883275 0.69968021 0.06512707 -0.58286730 -0.24767742 -0.17533227 -0.24377747 0.64841120 0.69956711 0.15135969 -0.59121920 -0.06805604 -0.19798167 -0.16296133 0.60029205 0.75755945 0.31442830 -0.45831063 -0.24094498 -0.48287837 0.36900569 0.60974750 0.50879395 -0.03696903 -0.62727040 -0.26738486 0.25077333 -0.62376636 0.36612765 0.64341181 0.36322162 -0.42962992 -0.48276776 -0.40432612 0.41179786 0.65340601 0.48990151 -0.07044589 -0.63163936 -0.51461357 0.21153786 -0.65716837 0.45500936 0.56244814 0.45567817 -0.47479850 -0.74819803 0.47745499 -0.51450574 -0.68388952 -0.19903731 -0.06880844 -0.73499240 -0.79282780 0.38048447 -0.76712035 0.40207935 0.32417626 0.44000498 -0.51266020 -0.82980496 0.47745471 -0.51450508 -0.68388994 -0.19903790 -0.02049590 -0.75657820 -0.86853987 0.38048422 -0.76712010 0.40207962 0.32417666
14.100000 0.17902440 -0.57242614 -0.67110974 -0.11653168 -0.17204187 0.70852318 0.67440119 0.23484932 -0.53187170 -0.75493970 -0.03574513 -0.23506346 0.72338596 0.64821311 0.12564123 -0.58529220 -0.76878244 -0.09454504 -0.15801321 0.69730683 0.69271655 0.15779942 -0.53288040 -0.55522210 -0.13450532 -0.18127173 0.68134167 0.69629184 0.38891202 -0.54460853 -1.11358786 -0.00891745 -0.19137521 0.68036327 0.70739084 0.12021206 -0.59504930 -1.15984881 -0.10307300 -0.17505982 0.66474602 0.71891770 0.16522223 -0.56058973 -0.41246265 -0.11978949 -0.16937701 0.67074034 0.71208801 0.46859118 -0.48120883 -1.52277613 -0.10821475 -0.20888978 0.63048620 0.73969031 0.15878145 -0.51602840 -1.56854844 -0.04812931 -0.11417619 0.69418524 0.70905163 0.16105372 -0.56886320 -0.35386044 -0.11855635 -0.17289006 0.68974569 0.69303990 0.55898370 -0.55690300 -1.58487511 -0.10814247 -0.20890743 0.63050864 0.73967678 0.16126198 -0.63961780 -1.63077271 -0.04812091 -0.11421638 0.69418695 0.70904412 0.11753924 -0.54460084 -0.13971227 -0.15959140 -0.17163889 0.64324998 0.72890339 0.21328555 -0.52268356 -0.23197758 -0.08843257 -0.11997719 0.69874655 0.69967029 0.06439734 -0.58332306 -0.24752802 -0.17586120 -0.24391323 0.64823865 0.69954690 0.15080987 -0.59155256 -0.06796419 -0.19850447 -0.16326720 0.60011266 0.75749898 0.31357235 -0.45851484 -0.24097046 -0.48354538 0.36809365 0.61037360 0.50806992 -0.03768406 -0.62778985 -0.26716659 0.25086869 -0.62330268 0.36618911 0.64378897 0.36232513 -0.42972590 -0.48278850 -0.40523566 0.41045416 0.65392005 0.48959168 -0.07141597 -0.63201124 -0.51436317 0.21147907 -0.65667906 0.45508258 0.56298233 0.45549977 -0.47478208 -0.74813175 0.47715002 -0.51403846 -0.68453105 -0.19877005 -0.06936089 -0.73540866 -0.79282945 0.38002825 -0.76726651 0.40171741 0.32481359 0.43995833 -0.51270586 -0.82973490 0.47714979 -0.51403906 -0.68453065 -0.19877060 -0.02109118 -0.75692930 -0.86858730 0.38002807 -0.76726640 0.40171743 0.32481391
14.110000 0.17791338 -0.57298760 -0.67064820 -0.11589624 -0.17547201 0.70828028 0.67388183 0.23403965 -0.53214660 -0.75413716 -0.03053423 -0.24434602 0.72264429 0.64586995 0.12513731 -0.58601740 -0.76862866 -0.09444711 -0.15906305 0.69700601 0.69279247 0.15586795 -0.53360360 -0.55485870 -0.13504584 -0.18364243 0.68067885 0.69621432 0.39555198 -0.54350430 -1.10953951 -0.00613023 -0.20461063 0.67770519 0.70626668 0.12031227 -0.59548765 -1.15970993 -0.10345516 -0.17603419 0.66385137 0.71945144 0.16306399 -0.56146160 -0.41211662 -0.12095663 -0.17066719 0.67038939 0.71191315 0.48360005 -0.47739540 -1.51657832 -0.11110075 -0.22184254 0.61968029 0.74460653 0.15893208 -0.51554465 -1.56822562 -0.04966379 -0.11559669 0.69326419 0.70961657 0.15891045 -0.56976030 -0.35351690 -0.11992802 -0.17345836 0.68924358 0.69316142 0.57646460 -0.54939956 -1.57941389 -0.11102840 -0.22185830 0.61970047 0.74459580 0.16192336 -0.63900530 -1.63068271 -0.04965375 -0.11563909 0.69326475 0.70960979 0.11559867 -0.54573290 -0.13930118 -0.16197521 -0.17219545 0.64272462 0.72870969 0.21116586 -0.52349670 -0.23167592 -0.08983326 -0.12054624 0.69833658 0.69980327 0.06242992 -0.58454910 -0.24706996 -0.17719764 -0.24443407 0.64759797 0.69962123 0.14924608 -0.59252775 -0.06762617 -0.19990987 -0.16434224 0.59961951 0.75728729 0.31124600 -0.45903075 -0.24084601 -0.48529543 0.36524796 0.61208759 0.50639022 -0.03960309 -0.62920760 -0.26652580 0.25109281 -0.62196316 0.36617555 0.64500369 0.36004743 -0.42978460 -0.48259938 -0.40721781 0.40677453 0.65536961 0.48907951 -0.07409618 -0.63294780 -0.51362500 0.21108375 -0.65551111 0.45473369 0.56477084 0.45476568 -0.47509336 -0.74783060 0.47640622 -0.51247950 -0.68645369 -0.19794761 -0.07145033 -0.73720860 -0.79031070 0.37919707 -0.76767696 0.39978059 0.32719598 0.43961296 -0.51318300 -0.82942975 0.47640636 -0.51247899 -0.68645397 -0.19794739 -0.02325586 -0.75833637 -0.86622700 0.37919703 -0.76767680 0.39978071 0.32719620
14.120000 0.17730108 -0.57310760 -0.67036820 -0.11556962 -0.17724736 0.70810007 0.67366261 0.23357882 -0.53210540 -0.75367594 -0.02825768 -0.24871534 0.72216609 0.64483980 0.12483706 -0.58620760 -0.76850670 -0.09436815 -0.15957154 0.69687870 0.69281434 0.15483491 -0.53382540 -0.55462500 -0.13530142 -0.18487047 0.68028160 0.69622799 0.39846802 -0.54268370 -1.10754836 -0.00516240 -0.21063505 0.67632424 0.70582703 0.12032448 -0.59555256 -1.15959477 -0.10353952 -0.17645016 0.66336263 0.71978815 0.16191313 -0.56178350 -0.41189656 -0.12153659 -0.17132593 0.67014874 0.71188270 0.49008280 -0.47517112 -1.51356828 -0.11241684 -0.22792576 0.61508510 0.74637971 0.15899102 -0.51508665 -1.56800330 -0.05032403 -0.11616844 0.69278939 0.70994033 0.15776794 -0.57010514 -0.35329950 -0.12059768 -0.17374030 0.68894460 0.69327181 0.58409410 -0.54551660 -1.57657683 -0.11234432 -0.22794048 0.61510423 0.74637034 0.16219133 -0.63847750 -1.63058782 -0.05031315 -0.11621182 0.69278951 0.70993390 0.11456036 -0.54622420 -0.13904631 -0.16307362 -0.17245634 0.64246041 0.72863604 0.21003700 -0.52381750 -0.23147348 -0.09052110 -0.12082635 0.69808282 0.69991947 0.06137659 -0.58507120 -0.24679655 -0.17784396 -0.24469624 0.64722985 0.69970618 0.14838192 -0.59294945 -0.06740796 -0.20085839 -0.16494077 0.59943519 0.75705211 0.31001326 -0.45920120 -0.24071747 -0.48615921 0.36376512 0.61290856 0.50563551 -0.04063308 -0.62982610 -0.26615230 0.25119174 -0.62122661 0.36615218 0.64568793 0.35886320 -0.42968260 -0.48242800 -0.40807000 0.40497685 0.65607118 0.48892045 -0.07555135 -0.63330305 -0.51319570 0.21080597 -0.65493337 0.45442961 0.56578872 0.45467654 -0.47516647 -0.74768704 0.47562158 -0.51122547 -0.68816601 -0.19712989 -0.07270252 -0.73804290 -0.79025720 0.37881368 -0.76774724 0.39911229 0.32828916 0.43986773 -0.51343036 -0.82926780 0.47562156 -0.51122529 -0.68816604 -0.19713009 -0.02457144 -0.75901556 -0.86625665 0.37881356 -0.76774729 0.39911241 0.32828909
14.130000 0.17702746 -0.57309200 -0.67020500 -0.11508516 -0.17932808 0.70761343 0.67370623 0.23348384 -0.53183720 -0.75326690 -0.02544264 -0.25381717 0.72106904 0.64419647 0.12492586 -0.58618575 -0.76853720 -0.09420234 -0.16016845 0.69661920 0.69296012 0.15407603 -0.53402406 -0.55448440 -0.13552549 -0.18622692 0.67973569 0.69635605 0.40226420 -0.54092735 -1.10534155 -0.00302418 -0.21794083 0.67502256 0.70486677 0.12079584 -0.59524870 -1.15963626 -0.10372488 -0.17682069 0.66290218 0.72009465 0.16102120 -0.56213975 -0.41178045 -0.12211226 -0.17211453 0.66999127 0.71174219 0.49888423 -0.47210217 -1.50997853 -0.11364079 -0.23518140 0.60955047 0.74848091 0.15942745 -0.51430840 -1.56795430 -0.05096202 -0.11678241 0.69231455 0.71025721 0.15687123 -0.57047135 -0.35318512 -0.12128257 -0.17411390 0.68872262 0.69327920 0.59423304 -0.54048336 -1.57313943 -0.11356806 -0.23519525 0.60956882 0.74847269 0.16284575 -0.63762873 -1.63066590 -0.05095058 -0.11682655 0.69231447 0.71025092 0.11373021 -0.54669330 -0.13890701 -0.16422122 -0.17292946 0.64253845 0.72819719 0.20912759 -0.52412400 -0.23137635 -0.09121782 -0.12120285 0.69790826 0.69993804 0.06055447 -0.58560400 -0.24663827 -0.17851745 -0.24504084 0.64693900 0.69968315 0.14770718 -0.59327150 -0.06724637 -0.20164533 -0.16526941 0.59938723 0.75680921 0.30895823 -0.45928636 -0.24064290 -0.48695271 0.36199248 0.61393868 0.50489403 -0.04145523 -0.63042057 -0.26584998 0.25102997 -0.62058365 0.36616632 0.64636067 0.35798590 -0.42946540 -0.48228043 -0.40866668 0.40288378 0.65734645 0.48843830 -0.07681584 -0.63375264 -0.51283250 0.20979949 -0.65482452 0.45404985 0.56659317 0.45467368 -0.47524256 -0.74763167 0.47535562 -0.51045730 -0.68905597 -0.19665297 -0.07364884 -0.73869014 -0.79020286 0.37858861 -0.76778407 0.39863906 0.32903675 0.44003776 -0.51358520 -0.82920660 0.47535542 -0.51045764 -0.68905553 -0.19665369 -0.02555891 -0.75955140 -0.86625900 0.37858824 -0.76778416 0.39863922 0.32903683
14.140000 0.17636254 -0.57320905 -0.67000437 -0.11455105 -0.18161841 0.70707360 0.67375052 0.23301390 -0.53167630 -0.75279445 -0.02258831 -0.25907151 0.71987522 0.64354587 0.12466074 -0.58629480 -0.76854850 -0.09402816 -0.16078284 0.69634016 0.69312191 0.15287742 -0.53437860 -0.55431100 -0.13579269 -0.18769818 0.67913238 0.69649768 0.40574908 -0.53917790 -1.10298347 -0.00087347 -0.22552878 0.67360811 0.70383816 0.12092380 -0.59505380 -1.15965831 -0.10394097 -0.17718254 0.66239971 0.72043684 0.15968508 -0.56266680 -0.41163445 -0.12278021 -0.17293559 0.66983592 0.71157439 0.50749505 -0.46893394 -1.50611734 -0.11468766 -0.24274248 0.60439809 0.75008390 0.15948632 -0.51359874 -1.56788051 -0.05169062 -0.11742111 0.69179514 0.71060522 0.15553577 -0.57100520 -0.35304007 -0.12207943 -0.17445558 0.68849318 0.69328138 0.60422250 -0.53539370 -1.56923330 -0.11461466 -0.24275546 0.60441550 0.75007681 0.16313705 -0.63684200 -1.63073039 -0.05167842 -0.11746605 0.69179481 0.71059909 0.11250129 -0.54732573 -0.13872969 -0.16554014 -0.17338404 0.64264852 0.72769317 0.20779821 -0.52458686 -0.23126104 -0.09202666 -0.12154794 0.69773236 0.69994764 0.05931675 -0.58631070 -0.24642968 -0.17930075 -0.24534923 0.64663103 0.69965941 0.14665961 -0.59373414 -0.06704526 -0.20314220 -0.16562014 0.59938845 0.75633112 0.30746663 -0.45950627 -0.24057016 -0.48786256 0.36008080 0.61504596 0.50403424 -0.04270091 -0.63118690 -0.26545873 0.25083404 -0.61978844 0.36626160 0.64714538 0.35665405 -0.42936090 -0.48213485 -0.40935628 0.40060413 0.65873570 0.48786375 -0.07860344 -0.63436675 -0.51236490 0.20864155 -0.65462968 0.45369551 0.56752895 0.45367444 -0.47630550 -0.74490130 0.47423697 -0.50914803 -0.69101871 -0.19585894 -0.07479157 -0.74013550 -0.78862750 0.37804740 -0.76803282 0.39781168 0.33007830 0.43945060 -0.51485150 -0.82645327 0.47423651 -0.50914826 -0.69101867 -0.19585997 -0.02674178 -0.76084430 -0.86475056 0.37804737 -0.76803271 0.39781168 0.33007839
14.150000 0.17587470 -0.57299700 -0.66983783 -0.11457735 -0.18551995 0.70595582 0.67385516 0.23268482 -0.53091776 -0.75224230 -0.01948094 -0.26790569 0.71736233 0.64283620 0.12473685 -0.58613735 -0.76866853 -0.09449019 -0.16231063 0.69589937 0.69314571 0.15159054 -0.53460190 -0.55416410 -0.13679262 -0.19030364 0.67804776 0.69665168 0.41109434 -0.53518160 -1.09962952 0.00083346 -0.23774457 0.67133513 0.70198715 0.12156621 -0.59460020 -1.15979000 -0.10456264 -0.17830996 0.66165991 0.72074846 0.15827500 -0.56314707 -0.41153294 -0.12420103 -0.17457850 0.66926008 0.71146849 0.51993640 -0.46274748 -1.50051630 -0.11748000 -0.25532489 0.59742042 0.75106361 0.16013620 -0.51243603 -1.56786942 -0.05312746 -0.11882050 0.69137225 0.71067823 0.15414356 -0.57153857 -0.35294485 -0.12355840 -0.17544211 0.68804559 0.69321482 0.61897340 -0.52616966 -1.56317425 -0.11740670 -0.25533728 0.59743683 0.75105780 0.16428463 -0.63563144 -1.63078237 -0.05311526 -0.11886582 0.69137161 0.71067222 0.11118636 -0.54806740 -0.13859606 -0.16788918 -0.17425879 0.64249039 0.72708545 0.20633143 -0.52496400 -0.23119342 -0.09352781 -0.12254477 0.69738999 0.69991609 0.05806042 -0.58721536 -0.24626586 -0.18076653 -0.24626572 0.64603407 0.69951174 0.14568062 -0.59423410 -0.06691634 -0.20469965 -0.16576799 0.59943395 0.75584264 0.30576240 -0.45952866 -0.24055609 -0.48892546 0.35802046 0.61633465 0.50289645 -0.04387804 -0.63236980 -0.26506048 0.25012996 -0.61924354 0.36580015 0.64819960 0.35507023 -0.42908672 -0.48205890 -0.41018849 0.39851752 0.65983896 0.48738253 -0.08034210 -0.63541790 -0.51188606 0.20743895 -0.65451367 0.45317850 0.56851590 0.45370150 -0.47658157 -0.74490666 0.47348797 -0.50808575 -0.69246027 -0.19533761 -0.07615228 -0.74129945 -0.78852123 0.37731585 -0.76849293 0.39674537 0.33112616 0.43978550 -0.51525650 -0.82645065 0.47348833 -0.50808563 -0.69246022 -0.19533760 -0.02811723 -0.76184560 -0.86469763 0.37731602 -0.76849301 0.39674519 0.33112606
14.160000 0.17547442 -0.57255810 -0.66962296 -0.11463525 -0.18997005 0.70461849 0.67400518 0.23245170 -0.52984320 -0.75158375 -0.01707632 -0.27731820 0.71414975 0.64248977 0.12497617 -0.58574706 -0.76877550 -0.09488076 -0.16379626 0.69553528 0.69310831 0.15028772 -0.53468020 -0.55397170 -0.13769670 -0.19331727 0.67679304 0.69686384 0.41629022 -0.53007700 -1.09615500 0.00147258 -0.25034342 0.66881585 0.70000817 0.12239908 -0.59398043 -1.15990615 -0.10473374 -0.17917581 0.66110645 0.72101677 0.15677420 -0.56354630 -0.41139597 -0.12557477 -0.17643170 0.66855605 0.71143208 0.53165730 -0.45524800 -1.49477077 -0.12158364 -0.26839525 0.59034117 0.75145113 0.16117322 -0.51123756 -1.56784916 -0.05402659 -0.11975777 0.69087948 0.71093228 0.15264505 -0.57201190 -0.35281837 -0.12496131 -0.17652387 0.68753105 0.69319911 0.63306070 -0.51538070 -1.55688477 -0.12151008 -0.26840755 0.59035675 0.75144633 0.16564819 -0.63436260 -1.63087749 -0.05401473 -0.11980330 0.69087871 0.71092632 0.10972181 -0.54879606 -0.13843483 -0.17030241 -0.17483150 0.64222469 0.72662124 0.20473146 -0.52530550 -0.23107392 -0.09495781 -0.12363465 0.69697793 0.69994234 0.05667824 -0.58808590 -0.24609369 -0.18215259 -0.24728299 0.64537430 0.69940237 0.14458038 -0.59474546 -0.06679159 -0.20653981 -0.16582781 0.59947491 0.75529615 0.30396527 -0.45958170 -0.24050870 -0.48934045 0.35611644 0.61785113 0.50198305 -0.04515861 -0.63355000 -0.26469183 0.24957293 -0.61872605 0.36473072 0.64950973 0.35366806 -0.42902374 -0.48191620 -0.41025985 0.39671111 0.66099950 0.48722354 -0.08215131 -0.63621116 -0.51144350 0.20628850 -0.65456012 0.45174901 0.57001662 0.45368502 -0.47694015 -0.74490790 0.47262983 -0.50710503 -0.69384211 -0.19506084 -0.07746194 -0.74250560 -0.78840804 0.37663714 -0.76894515 0.39586598 0.33190062 0.44008452 -0.51572275 -0.82645416 0.47262937 -0.50710489 -0.69384232 -0.19506147 -0.02942870 -0.76293415 -0.86461735 0.37663688 -0.76894506 0.39586607 0.33190095
