2.541754325849566731e-01,-5.571731689201383508e-01,8.649973921028427659e-01,8.485094386193268168e-01,-3.374956855493585397e-03,-2.238149502699872048e-02,-5.286959531909560805e-01,-1.380425799262423141e-02,3.499728195394974373e-02,-3.926976380727695976e-02,2.664147954939604893e-18,1.883957508570372613e-02,-3.878993232959329629e-03,1.355897246077538698e-01,2.885411216209338506e-02,-9.646425494238091564e-03,-4.513185305084170540e-02,-6.985888756810440699e-03,-5.158429964014617231e-02,6.903257407728628781e-02,1.052794611339780140e-01,-2.045605304183285289e-01,3.248027835412349851e-01,3.649149101102022175e-01,8.062597493065670751e-02,9.143163841228919841e-02,-1.535785142066523057e-01,4.133930732830266574e-01,5.521766786220099199e-01
2.543223390321888155e-01,-5.571201483335984639e-01,8.649962373977315711e-01,8.488142165968186603e-01,-3.324730424895919797e-03,-2.230765423312801310e-02,-5.282099397335729973e-01,-1.412481923432507003e-02,3.498247491499962419e-02,-3.935283430245598707e-02,9.642487827512802640e-19,1.902403554562594884e-02,-3.801427833777059132e-03,1.367919766509336499e-01,2.904348041864759228e-02,-9.674987382245193307e-03,-4.517166183519032152e-02,-6.728257090212831637e-03,-5.153584683946441092e-02,6.827852818532696710e-02,1.054617237867730706e-01,-2.046782319961902019e-01,3.253937277674098238e-01,3.660090226630481891e-01,8.110708068235147894e-02,9.115567913137101463e-02,-1.542778080970651777e-01,4.172455201087924559e-01,5.568276775697154068e-01
2.544064270486344759e-01,-5.569713882337778976e-01,8.649865905791218612e-01,8.489392613092837658e-01,-3.303890472592990648e-03,-2.224213277976022293e-02,-5.280118393036268287e-01,-1.412441589137074238e-02,3.507080336608661697e-02,-3.928974837135634779e-02,-1.474761082171551184e-18,1.905161608538586543e-02,-3.818181808026210964e-03,1.374749282877287260e-01,2.916642455902850040e-02,-9.698624199269043414e-03,-4.518448127954396293e-02,-6.650730595170305064e-03,-5.153767967618244628e-02,6.778858171222702789e-02,1.052764497064529597e-01,-2.044363654131719221e-01,3.257617308788666732e-01,3.664101692125993903e-01,8.129476538309053646e-02,9.091424153211249970e-02,-1.543420306050003743e-01,4.204123585014161169e-01,5.605583391844567442e-01
2.544485021661085367e-01,-5.566411067779306610e-01,8.649590236003986687e-01,8.489987200831822234e-01,-3.291896349606710220e-03,-2.212101014027248805e-02,-5.279213934156429255e-01,-1.378079233212013699e-02,3.535566519448347933e-02,-3.902494796170852265e-02,-1.606080967498019645e-18,1.894611751058544388e-02,-4.021723014450885418e-03,1.382666702643750856e-01,2.934076731729479831e-02,-9.831237224322266974e-03,-4.503971980134802849e-02,-6.741667535188841827e-03,-5.156363503618234534e-02,6.734829358028122936e-02,1.050914073569721302e-01,-2.033142219585128141e-01,3.264884811614784388e-01,3.668416430292923969e-01,8.176648165056714379e-02,9.055039709276845039e-02,-1.535263546502678711e-01,4.276231168307758068e-01,5.671777572487070040e-01
2.544464274655328095e-01,-5.566370930919668503e-01,8.649590570926027899e-01,8.489986147381383130e-01,-3.292087862979521575e-03,-2.212182615703931279e-02,-5.279215274429528426e-01,-1.377741665219246042e-02,3.535539507211740012e-02,-3.901944356901833333e-02,1.205718519987147550e-18,1.893343008971110422e-02,-4.150304863792798199e-03,1.382692165243827875e-01,2.934058095907578559e-02,-9.839567723840356162e-03,-4.501319640981835124e-02,-6.775754900445392012e-03,-5.154998296552975451e-02,6.728991407380356671e-02,1.051044671001165470e-01,-2.033114628159687631e-01,3.265635549755186440e-01,3.668437845385557616e-01,8.140478744737114636e-02,9.071016306077239744e-02,-1.536884982511682318e-01,4.281707162719207149e-01,5.676802655700611266e-01
2.545240883946154331e-01,-5.567030232132975653e-01,8.649834447577867680e-01,8.491415861792328545e-01,-3.392120982433212677e-03,-2.157099333710602376e-02,-5.277137030461757083e-01,-1.346567651363700380e-02,3.597541799205070112e-02,-3.872394804314993610e-02,1.893228031749371396e-18,1.982228656283401003e-02,-4.119407637089076216e-03,1.372284636986843831e-01,2.801560892166923833e-02,-9.348557697592836321e-03,-4.527834081777892816e-02,-6.280435059341269756e-03,-5.164632405195052067e-02,6.854858458454241021e-02,1.062198959741283560e-01,-2.026940441713800667e-01,3.263594734813354270e-01,3.667905771344530108e-01,8.236104945164195168e-02,9.087764015299633347e-02,-1.543487079927271799e-01,4.317529377036977700e-01,5.701105079704137379e-01
2.544490723844874958e-01,-5.567037526225416810e-01,8.650016047005235631e-01,8.491660800083012939e-01,-3.620604284690375797e-03,-2.100593573588008939e-02,-5.276955660717731478e-01,-1.341336799924665313e-02,3.699534735708517874e-02,-3.863309587123557598e-02,-3.099830187425878717e-18,2.059287652757564938e-02,-3.966018408817456424e-03,1.359608418121034945e-01,2.647815232058385593e-02,-8.790037794643358604e-03,-4.575023305849421074e-02,-5.898618628374938458e-03,-5.159258597231586307e-02,6.968998061667060206e-02,1.074415260861259769e-01,-2.023204051410451010e-01,3.257346519503300231e-01,3.670607837834648501e-01,8.345727995512965125e-02,9.148537142674621758e-02,-1.549323723349779747e-01,4.336322439211141577e-01,5.700697927661368958e-01
2.542304145390810732e-01,-5.566838795516947380e-01,8.650060818182175870e-01,8.490498716160356230e-01,-3.904846710998810620e-03,-2.063886685029997850e-02,-5.278949752139078244e-01,-1.366775703287380177e-02,3.807389025503372937e-02,-3.880523549818838680e-02,2.156454842143279546e-18,2.091469507566618563e-02,-3.751993352016847871e-03,1.349218252864644585e-01,2.528760171525768971e-02,-8.422842138078118213e-03,-4.617200086993356045e-02,-5.857812764140228959e-03,-5.127183888317161931e-02,7.022968985587220436e-02,1.082762157954392096e-01,-2.023784542937561437e-01,3.247722091141554968e-01,3.673778675360069856e-01,8.447408213624929552e-02,9.188884824809034901e-02,-1.552214720805515924e-01,4.342977437514425332e-01,5.695543314309207128e-01
2.540819782322593090e-01,-5.565949782250970701e-01,8.650054637126021184e-01,8.489826000275110252e-01,-4.049729565410803422e-03,-2.053603831105254782e-02,-5.280060754115063482e-01,-1.349034293796235080e-02,3.847988000620204685e-02,-3.891875107229153530e-02,-2.003521451193836455e-18,2.097780913499410621e-02,-3.633203249119589754e-03,1.343034930725991727e-01,2.476247120159885684e-02,-8.332279504990974112e-03,-4.645745571602607343e-02,-5.829957684126522988e-03,-5.094217742012007583e-02,7.055842795298915282e-02,1.085000545374884412e-01,-2.023378737725920196e-01,3.239426900671392162e-01,3.677289141877480017e-01,8.502783375633746199e-02,9.178201513204135853e-02,-1.556346752701594505e-01,4.347199695938087083e-01,5.696967866739715003e-01
2.539657995253288836e-01,-5.564836824748082833e-01,8.650014109992530953e-01,8.489065025731363789e-01,-4.191062639781239010e-03,-2.054873792137499114e-02,-5.281268164492635142e-01,-1.290639297897988591e-02,3.867746757798973950e-02,-3.906971585148212578e-02,1.386989050771125986e-19,2.090491132292967777e-02,-3.441827974445066472e-03,1.335830721986615011e-01,2.436771739981432455e-02,-8.407484069680993405e-03,-4.677101681859716087e-02,-5.828019132148727979e-03,-5.070862809176193697e-02,7.087100024224324279e-02,1.082847473398649424e-01,-2.022563589123661798e-01,3.228978056623785786e-01,3.680728841566513476e-01,8.556541704571574147e-02,9.141367136321172648e-02,-1.563521072620811247e-01,4.350022776993057172e-01,5.701627118951752005e-01
