0.84,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
0.87,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
0.9,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98977,-0.0201416,-0.00537109,
0.93,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
0.96,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06627,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
0.99,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
1.02,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
1.05,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98977,-0.0201416,-0.00537109,
1.08,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06627,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
1.11,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
1.14,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
1.17,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
1.2,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
1.23,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99034,-0.0201416,-0.00537109,
1.26,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06589,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
1.29,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.99015,-0.0201416,-0.00537109,
1.32,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06608,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98977,-0.0201416,-0.00537109,
1.35,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06627,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
1.38,0.860229,1.96997,0.0126953,0.461426,-0.038208,-0.141968,2.06627,0.25354,2.47156,-0.0507812,0.23877,0.0202637,0.00231934,1.98996,-0.0201416,-0.00537109,
