timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
164	0.5460999608039856	0.19455036520957947	0.8390750288963318	0.3278624713420868	2.6019692420959473
165	0.610467255115509	0.19575202465057373	0.8464104533195496	0.34039106965065	2.633460283279419
166	0.6789031028747559	0.1960584670305252	0.855679988861084	0.37212368845939636	2.678140878677368
167	1.2103595733642578	0.1968836784362793	0.8674423098564148	1.1735773086547852	2.740699052810669
168	1.398019790649414	0.19242776930332184	0.865493655204773	1.3988946676254272	2.808349132537842
169	0.6987178325653076	0.19215402007102966	0.8810674548149109	0.5284342765808105	2.886847496032715
170	0.943145751953125	0.19520629942417145	0.9047580361366272	1.0672398805618286	2.9538488388061523
171	1.0979706048965454	0.19147051870822906	0.9027968645095825	1.3600964546203613	2.98679780960083
172	0.660313606262207	0.19152598083019257	0.909997820854187	0.7973527908325195	2.9972786903381348
173	0.5880993604660034	0.1934552639722824	0.9229409098625183	0.778827965259552	3.025791645050049
174	0.6160991191864014	0.19339115917682648	0.9282659292221069	0.879093587398529	3.048941135406494
175	0.9971452355384827	0.190304234623909	0.9235232472419739	1.340051293373108	3.057904005050659
176	1.3862452507019043	0.1759888380765915	0.8666293621063232	1.5322712659835815	2.8944621086120605
177	1.148058533668518	0.1614205539226532	0.809734046459198	0.8519269227981567	2.733752727508545
178	1.0495549440383911	0.15358003973960876	0.7808919548988342	0.4849438965320587	2.697826623916626
179	1.0793486833572388	0.1458447277545929	0.7410650253295898	0.4760582149028778	2.6691644191741943
180	1.065018653869629	0.14074985682964325	0.7046217918395996	0.3891966938972473	2.6471219062805176
181	1.1779375076293945	0.13966868817806244	0.676935076713562	0.521389365196228	2.6352756023406982
182	1.223524808883667	0.14308664202690125	0.6714545488357544	0.4446127116680145	2.6475846767425537
183	1.3136367797851562	0.14583778381347656	0.6729299426078796	0.5784315466880798	2.7509944438934326
184	0.9188424944877625	0.14546045660972595	0.6647951006889343	0.7455682158470154	2.8306546211242676
