timestep	ref_qpos_left_hip_pitch_joint	ref_qpos_right_hip_pitch_joint	ref_qpos_waist_roll_joint	ref_qpos_left_hip_roll_joint	ref_qpos_right_hip_roll_joint	ref_qpos_waist_yaw_joint	ref_qpos_left_hip_yaw_joint	ref_qpos_right_hip_yaw_joint	ref_qpos_left_shoulder_pitch_joint	ref_qpos_right_shoulder_pitch_joint	ref_qpos_left_knee_joint	ref_qpos_right_knee_joint	ref_qpos_left_shoulder_roll_joint	ref_qpos_right_shoulder_roll_joint	ref_qpos_left_ankle_pitch_joint	ref_qpos_right_ankle_pitch_joint	ref_qpos_left_shoulder_yaw_joint	ref_qpos_right_shoulder_yaw_joint	ref_qpos_left_ankle_roll_joint	ref_qpos_right_ankle_roll_joint	ref_qpos_left_elbow_joint	ref_qpos_right_elbow_joint	ref_qpos_left_wrist_roll_joint	ref_qpos_right_wrist_roll_joint	ref_qvel_left_hip_pitch_joint	ref_qvel_right_hip_pitch_joint	ref_qvel_waist_roll_joint	ref_qvel_left_hip_roll_joint	ref_qvel_right_hip_roll_joint	ref_qvel_waist_yaw_joint	ref_qvel_left_hip_yaw_joint	ref_qvel_right_hip_yaw_joint	ref_qvel_left_shoulder_pitch_joint	ref_qvel_right_shoulder_pitch_joint	ref_qvel_left_knee_joint	ref_qvel_right_knee_joint	ref_qvel_left_shoulder_roll_joint	ref_qvel_right_shoulder_roll_joint	ref_qvel_left_ankle_pitch_joint	ref_qvel_right_ankle_pitch_joint	ref_qvel_left_shoulder_yaw_joint	ref_qvel_right_shoulder_yaw_joint	ref_qvel_left_ankle_roll_joint	ref_qvel_right_ankle_roll_joint	ref_qvel_left_elbow_joint	ref_qvel_right_elbow_joint	ref_qvel_left_wrist_roll_joint	ref_qvel_right_wrist_roll_joint	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
152	-2.3561999797821045	-2.0068907737731934	0.3490999937057495	-0.14186379313468933	-0.505384087562561	-0.8068172335624695	0.49004167318344116	0.4102751910686493	-1.710571527481079	-2.4377126693725586	1.330315351486206	1.639836072921753	0.638401210308075	-0.4937571883201599	-0.6232526898384094	0.938869059085846	-1.622013807296753	1.7386937141418457	-0.5235999822616577	0.22489164769649506	-0.43630000948905945	-0.025029992684721947	0.5069307684898376	0.5057862997055054	0.0	-0.7079273462295532	0.0	0.12035146355628967	-1.30112624168396	1.3115763664245605	0.7297426462173462	1.4411284923553467	-0.36808252334594727	-4.303467273712158	0.6448894739151001	-0.41170716285705566	-1.1654362678527832	-1.0591626167297363	-0.3255575895309448	0.9525001049041748	0.6505995988845825	4.658940315246582	0.0	-1.3037912845611572	0.0	0.9233807921409607	1.3855732679367065	2.5885589122772217	-0.6852120161056519	-0.45183897018432617	0.5943313241004944
153	-2.3561999797821045	-2.0162386894226074	0.3490999937057495	-0.14197982847690582	-0.5248098373413086	-0.7841973900794983	0.499301016330719	0.4319789707660675	-1.721753478050232	-2.5080721378326416	1.3412925004959106	1.6347072124481201	0.6187716126441956	-0.5107635259628296	-0.6275699138641357	0.9508159756660461	-1.6065900325775146	1.8164129257202148	-0.5235999822616577	0.20557761192321777	-0.43630000948905945	-0.01417725719511509	0.5318489074707031	0.5404061675071716	0.0	-0.7446408271789551	0.0	-0.11079944670200348	-1.4343410730361938	1.4883339405059814	0.7746607065200806	1.5426039695739746	-0.29436051845550537	-4.669344425201416	0.8812010288238525	-0.3687947988510132	-1.8603131771087646	-0.9237796068191528	-0.38234442472457886	0.9136021137237549	0.7925987243652344	5.217498779296875	0.0	-1.5995208024978638	0.0	0.6930692195892334	1.8084943294525146	2.2176055908203125	-0.8641242980957031	-0.5211286544799805	0.5857080221176147
154	-2.3561999797821045	-2.0366764068603516	0.3490999937057495	-0.14629577100276947	-0.5627577304840088	-0.7472838759422302	0.5210281014442444	0.4719793498516083	-1.7223459482192993	-2.6244864463806152	1.3655633926391602	1.6250842809677124	0.5639886856079102	-0.530708372592926	-0.6385464668273926	0.9754131436347961	-1.5903098583221436	1.9473936557769775	-0.5235999822616577	0.16091081500053406	-0.43630000948905945	0.002692775335162878	0.5792705416679382	0.5944905281066895	0.0	-1.3804614543914795	-0.052841752767562866	-0.31117087602615356	-2.477052688598633	1.4046833515167236	1.4602229595184326	2.036651134490967	-0.3213942050933838	-4.659014701843262	1.4642655849456787	-0.5362093448638916	-2.536328077316284	-0.6959572434425354	-0.9888797998428345	1.8043980598449707	0.07856786251068115	4.767173767089844	0.0	-3.2298593521118164	0.0	0.7987478971481323	2.8578414916992188	2.256803274154663	-1.3378679752349854	-0.6740570068359375	0.7080018520355225
155	-2.3561999797821045	-2.0714571475982666	0.346986323595047	-0.1544266641139984	-0.6238919496536255	-0.7280100584030151	0.5577099323272705	0.5134450197219849	-1.7346092462539673	-2.6944327354431152	1.3998631238937378	1.6132588386535645	0.5173184871673584	-0.538601815700531	-0.6671251058578491	1.0229918956756592	-1.6034473180770874	2.0070998668670654	-0.5235999822616577	0.07638324052095413	-0.43630000948905945	0.017772657796740532	0.6461625695228577	0.6306782960891724	0.0	-1.4370501041412354	-0.1484103500843048	-0.41359513998031616	-2.6526167392730713	0.6009429693222046	1.5139341354370117	1.6478114128112793	-0.6619691848754883	-2.1636366844177246	1.5880465507507324	-0.33594369888305664	-2.0851471424102783	-0.43039172887802124	-1.2413904666900635	1.7946586608886719	-0.7218986749649048	1.4926612377166748	0.0	-3.513129711151123	0.0	0.4748760759830475	2.4230570793151855	0.5751416087150574	-1.2842029333114624	-0.6506010890007019	0.526726245880127
156	-2.3561999797821045	-2.094158411026001	0.3431635797023773	-0.16283957660198212	-0.6688624024391174	-0.723246157169342	0.5815854668617249	0.5378918051719666	-1.7488247156143188	-2.711031913757324	1.4290852546691895	1.6116465330123901	0.4805828034877777	-0.5479240417480469	-0.6882020831108093	1.0471994876861572	-1.6191858053207397	2.0071001052856445	-0.5235999822616577	0.02038561925292015	-0.43630000948905945	0.021687818691134453	0.6761928200721741	0.6174961924552917	0.0	-1.112663745880127	-0.26091188192367554	-0.4451237618923187	-2.1543428897857666	0.266110897064209	1.149168610572815	1.1074409484863281	-0.8867532014846802	-0.3998398780822754	1.4894306659698486	0.07427632808685303	-1.9274204969406128	-0.6037428975105286	-0.9732574224472046	0.6052017211914062	-0.9643733501434326	5.9604644775390625e-06	0.0	-2.227872610092163	0.0	0.14369544386863708	0.9909346699714661	-0.5859822034835815	-1.1580795049667358	-0.5253314971923828	0.3108084201812744
157	-2.3561999797821045	-2.1159636974334717	0.3365498483181	-0.17223161458969116	-0.7100656628608704	-0.7173656225204468	0.6036766767501831	0.5577426552772522	-1.7700793743133545	-2.7104263305664062	1.4594403505325317	1.6162298917770386	0.4402216672897339	-0.5627515316009521	-0.7060554027557373	1.0471999645233154	-1.6420222520828247	2.0071001052856445	-0.5235999822616577	-0.012731662020087242	-0.43630000948905945	0.02352047525346279	0.6857999563217163	0.6072390079498291	0.0	-1.0901153087615967	-0.3389805555343628	-0.46322232484817505	-2.018092632293701	0.31716227531433105	1.1234984397888184	0.9914115071296692	-0.9717434644699097	0.09953975677490234	1.6131699085235596	0.346451997756958	-1.9042052030563354	-0.7660210132598877	-0.9431168437004089	1.1920928955078125e-05	-0.942695140838623	0.0	0.02063363790512085	-1.4092680215835571	0.0	0.18359506130218506	0.23858696222305298	-0.3601953387260437	-1.2659043073654175	-0.49779415130615234	0.22765696048736572
158	-2.3561999797821045	-2.137763023376465	0.3296043574810028	-0.18136847019195557	-0.7495861053466797	-0.7105596661567688	0.6265254020690918	0.5775482654571533	-1.7876944541931152	-2.707050323486328	1.4936120510101318	1.6255046129226685	0.4044145941734314	-0.5785648822784424	-0.7259267568588257	1.0471999645233154	-1.6568936109542847	2.0071001052856445	-0.5227746367454529	-0.03598510101437569	-0.43630000948905945	0.029031621292233467	0.6857362985610962	0.60308837890625	0.0	-1.0447680950164795	-0.30502527952194214	-0.46653711795806885	-1.8021941184997559	0.38344860076904297	1.1109501123428345	0.877639651298523	-1.0250300168991089	-0.030314922332763672	1.5982180833816528	0.48592686653137207	-1.8014147281646729	-0.8705839514732361	-0.9576901793479919	0.0	-0.9382337331771851	0.0	0.20791441202163696	-0.9153226613998413	0.0	0.22181695699691772	-0.007534027099609375	-0.4392683506011963	-1.2382612228393555	-0.514531135559082	0.166378915309906
159	-2.3561999797821045	-2.157754421234131	0.3243488371372223	-0.19089309871196747	-0.7821534276008606	-0.7020276784896851	0.6481146812438965	0.5928482413291931	-1.8110805749893188	-2.711638927459717	1.5233690738677979	1.6356669664382935	0.3681650757789612	-0.5975748896598816	-0.744363009929657	1.0471999645233154	-1.679551601409912	2.0071001052856445	-0.5152834057807922	-0.04934456944465637	-0.43630000948905945	0.03239315375685692	0.6854985952377319	0.5896682739257812	0.0	-0.9561002254486084	-0.30053332448005676	-0.5009349584579468	-1.555877923965454	0.44227391481399536	1.0297447443008423	0.6209611892700195	-1.2255579233169556	0.2009749412536621	1.4701277017593384	0.5393117666244507	-1.6697198152542114	-0.7164612412452698	-0.839194655418396	0.0	-1.3276726007461548	0.0	0.46818554401397705	-0.43818148970603943	0.0	0.34212809801101685	0.05357414484024048	-0.7353037595748901	-1.1946260929107666	-0.5107864737510681	0.11307448148727417
160	-2.3561999797821045	-2.176007032394409	0.31758302450180054	-0.201405867934227	-0.8118212223052979	-0.692868709564209	0.6677151918411255	0.6023867130279541	-1.8367167711257935	-2.6990113258361816	1.5524171590805054	1.6470770835876465	0.33762580156326294	-0.6072233319282532	-0.7594945430755615	1.0471999645233154	-1.7100005149841309	2.0071001052856445	-0.5040472149848938	-0.05351236090064049	-0.43630000948905945	0.04271674528717995	0.6878792643547058	0.5736762285232544	0.0	-0.9997189044952393	-0.3922216594219208	-0.5614686608314514	-1.6063988208770752	0.6402343511581421	0.9971916675567627	0.4406347870826721	-1.1845886707305908	0.7009565830230713	1.5191912651062012	0.5164980888366699	-1.997309923171997	-0.6564721465110779	-0.7777854800224304	0.0	-1.2550204992294312	0.0	0.6619714498519897	0.061191804707050323	0.0	0.6613638997077942	0.1811206340789795	-1.0010838508605957	-1.2151732444763184	-0.5428857803344727	0.031632184982299805
161	-2.3561999797821045	-2.1977431774139404	0.30865997076034546	-0.21335184574127197	-0.8464093804359436	-0.6764183044433594	0.688002347946167	0.6104736328125	-1.8584641218185425	-2.683600664138794	1.584136724472046	1.6563268899917603	0.2882726788520813	-0.6238337755203247	-0.7754744291305542	1.0471999645233154	-1.7297524213790894	2.0071001052856445	-0.48880454897880554	-0.04689689725637436	-0.43630000948905945	0.058847710490226746	0.6927434206008911	0.5496249198913574	0.0	-0.9382903575897217	-0.43744146823883057	-0.5008224248886108	-1.436410903930664	0.7621943950653076	0.7420361042022705	0.2371072769165039	-1.0209053754806519	0.7861971855163574	1.2693047523498535	0.3005713224411011	-2.1475799083709717	-0.655144453048706	-0.5870580673217773	0.0	-0.6761431694030762	0.0	0.6131485104560852	0.5032505989074707	0.0	0.7214006781578064	0.11869370937347412	-1.0185465812683105	-1.0266468524932861	-0.5384318828582764	-0.02065896987915039
162	-2.3561999797821045	-2.213538646697998	0.3000853657722473	-0.22143876552581787	-0.8692776560783386	-0.6623809337615967	0.6973966360092163	0.6118710041046143	-1.8775529861450195	-2.6675634384155273	1.6031893491744995	1.6590999364852905	0.2517226040363312	-0.6334291100502014	-0.7829768657684326	1.0471999645233154	-1.737046241760254	2.0071001052856445	-0.4795212745666504	-0.03338233754038811	-0.43630000948905945	0.07157277315855026	0.6926270127296448	0.5329343676567078	0.0	-0.8665919303894043	-0.4796028137207031	-0.4455599784851074	-1.2885123491287231	0.8910134434700012	0.4431203007698059	0.09238868951797485	-0.9274065494537354	0.8813202381134033	1.019158959388733	0.05053877830505371	-2.1801505088806152	-0.5520805716514587	-0.36848634481430054	0.0	-0.40757954120635986	0.0	0.5069785118103027	0.9243887662887573	0.0	0.761799156665802	-0.09092837572097778	-0.8816242218017578	-0.8921846747398376	-0.5756937265396118	-0.040349364280700684
163	-2.3561999797821045	-2.2324068546295166	0.28947585821151733	-0.23117424547672272	-0.8979498744010925	-0.6407777667045593	0.7057271599769592	0.614169180393219	-1.895560383796692	-2.648347854614258	1.6249030828475952	1.6583484411239624	0.20106665790081024	-0.6459169983863831	-0.7902138829231262	1.0471999645233154	-1.7460556030273438	2.0071001052856445	-0.46852540969848633	-0.009921345859766006	-0.43630000948905945	0.08931967616081238	0.689106285572052	0.5143599510192871	0.0	-0.9091794490814209	-0.5317054986953735	-0.47336632013320923	-1.4525115489959717	1.112891674041748	0.3204330801963806	0.19888430833816528	-0.8718937635421753	1.1355340480804443	1.1025577783584595	-0.13732314109802246	-2.4910778999328613	-0.4602506756782532	-0.3802940249443054	0.0	-0.4679769277572632	0.0	0.592485785484314	1.3008925914764404	0.0	1.0060925483703613	-0.26048123836517334	-0.8740968704223633	-0.9706586599349976	-0.6739519834518433	-0.07699280977249146
164	-2.3561999797821045	-2.249905824661255	0.27881714701652527	-0.2403734177350998	-0.9273781180381775	-0.617865264415741	0.7102139592170715	0.6198263764381409	-1.9124287366867065	-2.6221420764923096	1.647291660308838	1.6536070108413696	0.1520794928073883	-0.6518391370773315	-0.7981886267662048	1.0471999645233154	-1.7557653188705444	2.0071001052856445	-0.45582184195518494	0.01865336485207081	-0.43630000948905945	0.11181647330522537	0.6822077631950378	0.49797049164772034	0.0	-0.7479846477508545	-0.5290530920028687	-0.4509739577770233	-1.3994157314300537	1.1386559009552002	0.1217275857925415	0.3945782780647278	-0.8455395698547363	1.3398051261901855	1.1251896619796753	-0.27428269386291504	-2.350369930267334	-0.09961873292922974	-0.41887909173965454	0.0	-0.651291012763977	0.0	0.6787940859794617	1.40814208984375	0.0	1.2533128261566162	-0.3804624080657959	-0.7448471784591675	-0.9797349572181702	-0.7268108129501343	-0.10741204023361206
165	-2.3561999797821045	-2.262326240539551	0.2683137357234955	-0.24921320378780365	-0.9539265036582947	-0.5952315330505371	0.7105962634086609	0.6299523115158081	-1.9293819665908813	-2.5947556495666504	1.6699106693267822	1.6473771333694458	0.10705185681581497	-0.6499017477035522	-0.8069690465927124	1.0471999645233154	-1.7721072435379028	2.0071001052856445	-0.44137364625930786	0.046404339373111725	-0.43630000948905945	0.13945218920707703	0.6738877892494202	0.4845660626888275	0.0	-0.4468202590942383	-0.50782710313797	-0.4328724145889282	-1.202596664428711	1.072378396987915	-0.04020333290100098	0.6117641925811768	-0.8383959531784058	1.3231992721557617	1.1269360780715942	-0.2893984317779541	-2.2112998962402344	0.3253147006034851	-0.4593014717102051	0.0	-0.8052051067352295	0.0	0.7611267566680908	1.2280691862106323	0.0	1.5295008420944214	-0.4319429397583008	-0.6001561880111694	-0.952090322971344	-0.7373467087745667	-0.12476146221160889
166	-2.3561999797821045	-2.2677786350250244	0.25850406289100647	-0.2576883137226105	-0.9754819869995117	-0.5749701261520386	0.7086058259010315	0.6442969441413879	-1.9459645748138428	-2.569214105606079	1.6923691034317017	1.6420310735702515	0.06362749636173248	-0.6388265490531921	-0.816560685634613	1.0471999645233154	-1.7879735231399536	2.0071001052856445	-0.4253767728805542	0.06777612864971161	-0.43630000948905945	0.17299650609493256	0.6649300456047058	0.47396424412727356	0.0	-0.10072588920593262	-0.4782147705554962	-0.40721261501312256	-0.9729951620101929	0.9400129318237305	-0.11225193738937378	0.8265182375907898	-0.6236255168914795	1.2534081935882568	1.1293858289718628	-0.1851588487625122	-2.1390466690063477	0.8421331644058228	-0.48781633377075195	0.0	-0.32283663749694824	0.0	0.8382700681686401	0.8830554485321045	0.0	1.8447030782699585	-0.4739731550216675	-0.47049447894096375	-0.9176105260848999	-0.7355250120162964	-0.09497851133346558
167	-2.3561999797821045	-2.266355276107788	0.24918514490127563	-0.2655017077922821	-0.9928463101387024	-0.5576310157775879	0.7061061859130859	0.6630130410194397	-1.9543269872665405	-2.54461932182312	1.7150861024856567	1.6399707794189453	0.021489983424544334	-0.6162164211273193	-0.8264816999435425	1.0471999645233154	-1.7850207090377808	2.0071001052856445	-0.40784284472465515	0.0817265585064888	-0.43630000948905945	0.21324031054973602	0.6549288630485535	0.46574628353118896	0.0	0.2688765525817871	-0.20962953567504883	-0.4188425838947296	-1.069498062133789	1.2377947568893433	0.3676474094390869	1.7168104648590088	-0.04749000072479248	1.4268100261688232	2.500471591949463	0.17448663711547852	-1.5906873941421509	1.8376185894012451	-1.47227942943573	0.0	0.5990982055664062	0.0	2.4702162742614746	0.7850524187088013	0.0	4.995633125305176	-1.2377843856811523	-0.5455322265625	-1.6064971685409546	-0.8682101964950562	-0.3243163228034973
168	-2.3561999797821045	-2.257023572921753	0.2501188814640045	-0.27444201707839966	-1.0182619094848633	-0.5254583358764648	0.723311722278595	0.7129693627357483	-1.9478641748428345	-2.512141704559326	1.7923879623413086	1.6490105390548706	4.196589839414004e-14	-0.5653218030929565	-0.8754518628120422	1.0471999645233154	-1.7640095949172974	2.0071001052856445	-0.3265681266784668	0.09917822480201721	-0.43630000948905945	0.3728218376636505	0.6154186725616455	0.45214295387268066	0.0	0.5406320095062256	0.09113401174545288	-0.07636025547981262	-0.749032199382782	1.0100722312927246	0.9440883994102478	1.8862054347991943	0.313723087310791	1.2667059898376465	3.140777349472046	0.6233751773834229	-0.5372495651245117	2.609243869781494	-1.9955322742462158	0.0	0.7778435945510864	0.0	3.3950581550598145	0.32119452953338623	0.0	6.4503374099731445	-1.716773271560669	-0.002246350049972534	-1.688063144683838	-0.936957061290741	-0.49115419387817383
169	-2.3561999797821045	-2.244729995727539	0.25283050537109375	-0.2685561180114746	-1.0228075981140137	-0.5172281265258789	0.7438697218894958	0.7384612560272217	-1.9417780637741089	-2.4939510822296143	1.8407171964645386	1.6649057865142822	1.857129332150159e-17	-0.511846661567688	-0.9063029885292053	1.0471999645233154	-1.7539069652557373	2.0071001052856445	-0.2720405161380768	0.09457433968782425	-0.43630000948905945	0.47125381231307983	0.5862579345703125	0.46565642952919006	0.0	0.48918724060058594	-0.004556402564048767	0.2098485827445984	-0.12851357460021973	0.1670360565185547	0.6646156311035156	0.8852928876876831	0.18760859966278076	0.7340312004089355	1.607993245124817	0.5383044481277466	-1.0485703017676373e-12	2.414602041244507	-0.9283319115638733	0.0	0.6192833185195923	0.0	1.7527997493743896	-0.20704659819602966	0.0	3.282033681869507	-1.0105699300765991	0.5122289061546326	-0.729718804359436	-0.7751200199127197	-0.23248493671417236
170	-2.3561999797821045	-2.2374560832977295	0.24993662536144257	-0.2660480737686157	-1.023402452468872	-0.5187768936157227	0.7498963475227356	0.7483810782432556	-1.9403598308563232	-2.4827804565429688	1.8567076921463013	1.6705427169799805	2.3087434768245105e-17	-0.46873772144317627	-0.9125851392745972	1.0471999645233154	-1.7392382621765137	2.0071001052856445	-0.2564561367034912	0.0908963605761528	-0.43630000948905945	0.5041031837463379	0.5749958753585815	0.47263211011886597	0.0	0.906592607498169	0.2583615481853485	0.784611701965332	0.23216605186462402	-0.04587918519973755	1.1013104915618896	1.0341525077819824	0.3790706396102905	1.4748632907867432	2.5284111499786377	0.9823828935623169	1.6996973401188617e-16	3.3507437705993652	-0.8225709199905396	0.0	0.9352803230285645	-0.7393866777420044	2.8129115104675293	-0.8246759176254272	1.7736233472824097	6.238257884979248	-2.310980796813965	1.5437089204788208	-0.9701162576675415	-0.9929478168487549	-0.5521342158317566
171	-2.3561999797821045	-2.2084662914276123	0.2631649672985077	-0.23717164993286133	-1.0135209560394287	-0.5190632939338684	0.7879221439361572	0.779827356338501	-1.9266152381896973	-2.4349565505981445	1.941853642463684	1.704201102256775	2.5370082681977038e-17	-0.37781691551208496	-0.9392058253288269	1.0471999645233154	-1.7164957523345947	1.9775246381759644	-0.15952405333518982	0.06158730387687683	-0.36535507440567017	0.7207841277122498	0.4938187003135681	0.52740478515625	0.0	0.9469330310821533	0.1682627946138382	1.076046347618103	0.34509599208831787	-0.34314393997192383	1.2552976608276367	1.0590388774871826	0.36616623401641846	2.058124542236328	2.9998719692230225	1.203104853630066	-1.1460146135696238e-15	3.864143133163452	-1.0942250490188599	0.0	0.8377522230148315	-2.383720874786377	3.508488416671753	-1.0663073062896729	3.633324146270752	7.753607749938965	-3.5819075107574463	1.7927274703979492	-1.1075884103775024	-1.0033984184265137	-0.7501855492591858
172	-2.3561999797821045	-2.1995787620544434	0.2566671371459961	-0.2230062186717987	-1.0095986127853394	-0.5325026512145996	0.8001082539558411	0.7907426357269287	-1.9257131814956665	-2.4004554748535156	1.9767025709152222	1.718666911125183	-2.2753147921655275e-17	-0.31417199969291687	-0.9563541412353516	1.0471999645233154	-1.7057281732559204	1.9117512702941895	-0.11611659824848175	0.04824407026171684	-0.29096704721450806	0.8142474889755249	0.431719571352005	0.5443412065505981	0.0	0.4182100296020508	-0.40193235874176025	0.4556506872177124	0.19706487655639648	-0.8292168378829956	0.30057579278945923	0.42311400175094604	0.021761655807495117	2.125430107116699	1.1357098817825317	0.4963040351867676	-4.452562624327014e-16	2.814927577972412	-0.5058571696281433	0.0	0.564536452293396	-3.5807907581329346	1.3587154150009155	-0.4919992685317993	2.7323386669158936	3.1686649322509766	-2.1695568561553955	0.5555883049964905	-0.5767941474914551	-0.6883316040039062	-0.30761808156967163
173	-2.3561999797821045	-2.1917378902435303	0.24708767235279083	-0.21894562244415283	-1.0056383609771729	-0.5522319674491882	0.7999451756477356	0.7967519164085388	-1.9257447719573975	-2.3499393463134766	1.9872820377349854	1.7240532636642456	7.559831919971185e-18	-0.2652198076248169	-0.9594401121139526	1.0471999645233154	-1.6939142942428589	1.834293007850647	-0.1051754355430603	0.041907332837581635	-0.25606152415275574	0.847530722618103	0.4070364236831665	0.5496283173561096	0.0	0.4775881767272949	-0.5564514398574829	0.17769038677215576	0.257343053817749	-1.0755882263183594	-0.053592026233673096	0.3236547112464905	0.11259615421295166	3.096604347229004	0.6015390157699585	0.3049403429031372	2.0418258589156944e-16	2.4070403575897217	-0.1204758882522583	0.0	0.4183918237686157	-3.604146957397461	0.5713483095169067	-0.38164442777633667	2.256774425506592	1.798529863357544	-1.3628698587417603	0.4783749580383301	-0.5344241857528687	-0.6945315599441528	-0.1859709620475769
174	-2.3561999797821045	-2.1804752349853516	0.23440907895565033	-0.21589860320091248	-0.9993048906326294	-0.5755261778831482	0.7979645729064941	0.8036888241767883	-1.9212093353271484	-2.2765913009643555	2.0007641315460205	1.7308645248413086	-1.4585844485992498e-17	-0.21789038181304932	-0.9611731767654419	1.0471999645233154	-1.6889925003051758	1.7675853967666626	-0.09326266497373581	0.03297829255461693	-0.20069606602191925	0.8861886858940125	0.3772047758102417	0.5634762048721313	0.0	0.643378496170044	-0.6909393072128296	0.13036467134952545	0.35854727029800415	-1.172886848449707	-0.10414868593215942	0.3468811511993408	0.4856914281845093	4.2881669998168945	0.737994909286499	0.36471784114837646	1.5153419426379433e-16	2.1441574096679688	-0.052396953105926514	0.0	-0.023940205574035645	-2.8583884239196777	0.6334766745567322	-0.49400195479393005	3.1910133361816406	1.917201280593872	-1.7399579286575317	0.8458659052848816	-0.5845189094543457	-0.694997251033783	-0.2570122480392456
175	-2.3561999797821045	-2.1660027503967285	0.21945010125637054	-0.21373103559017181	-0.9912964701652527	-0.5991474390029907	0.7957792282104492	0.8106271624565125	-1.906317114830017	-2.178412675857544	2.0168018341064453	1.7386419773101807	1.3621199690522958e-17	-0.179453507065773	-0.9615359902381897	1.0471999645233154	-1.6948719024658203	1.7199574708938599	-0.07983636856079102	0.022147255018353462	-0.12842099368572235	0.9242187738418579	0.33743810653686523	0.5834629535675049	0.0	1.670295000076294	-1.1337720155715942	0.7996406555175781	1.1263787746429443	-1.0406806468963623	0.19011050462722778	0.34047365188598633	1.6655147075653076	6.372767448425293	2.1787405014038086	0.9949475526809692	-1.0570387787791247e-15	2.2387237548828125	-0.25268346071243286	0.0	0.20623207092285156	-2.3650705814361572	2.235596179962158	-1.30820894241333	11.330999374389648	4.3893232345581055	-7.787100791931152	2.659954071044922	-0.7703602313995361	-0.6574198603630066	-0.7376343011856079
176	-2.3561999797821045	-2.1136634349823	0.18905819952487946	-0.1839129775762558	-0.9542497396469116	-0.6171534061431885	0.8055689930915833	0.8173077702522278	-1.8545887470245361	-2.0216805934906006	2.087913751602173	1.7706624269485474	-5.686739656359977e-17	-0.1283414363861084	-0.9712805151939392	1.0471999645233154	-1.6807432174682617	1.6729825735092163	-0.0038388161920011044	-0.019350064918398857	0.2525438964366913	1.0617616176605225	0.06572073698043823	0.669874370098114	0.0	2.5317370891571045	-1.8294204473495483	1.8432750701904297	2.173708438873291	-0.16243010759353638	0.31550973653793335	-0.009177625179290771	2.8166146278381348	7.801952838897705	3.353595733642578	1.2966662645339966	-7.61138512446794e-17	1.689767837524414	-0.8607983589172363	0.0	1.9668102264404297	-2.2192955017089844	3.9798476696014404	-1.5034754276275635	18.697246551513672	4.465442657470703	-14.314111709594727	3.916005849838257	-0.9027093648910522	-0.5126047730445862	-1.0663121938705444
177	-2.3561999797821045	-2.0647332668304443	0.14627328515052795	-0.14000003039836884	-0.9043481349945068	-0.6056446433067322	0.8083996176719666	0.8102600574493408	-1.7936525344848633	-1.8663345575332642	2.1509456634521484	1.7905086278915405	1.0576645640735782e-17	-0.11186279356479645	-0.9959679245948792	1.0471999645233154	-1.6161994934082031	1.6311856508255005	0.07935753464698792	-0.037991758435964584	0.6194688677787781	1.1028364896774292	-0.23512637615203857	0.7401031851768494	0.0	1.632082462310791	-1.5889301300048828	1.3650550842285156	1.705673336982727	0.03463178873062134	-0.030978024005889893	-0.2394944429397583	2.0787715911865234	6.276938438415527	1.968979835510254	0.6344020366668701	1.0363125178345224e-15	0.6505876779556274	-0.7836982607841492	0.0	2.092266082763672	-2.0310134887695312	2.5877132415771484	-0.5010072588920593	10.711933135986328	0.8300811052322388	-9.053869247436523	2.163754463195801	-0.62217116355896	-0.36176443099975586	-0.6092883348464966
178	-2.3561999797821045	-2.048380136489868	0.12550099194049835	-0.12931077182292938	-0.8860228061676025	-0.6157681345939636	0.8043298721313477	0.8077279925346375	-1.7714378833770752	-1.770603060722351	2.166672945022583	1.7960385084152222	-1.5414897835452346e-17	-0.1023179292678833	-1.0026284456253052	1.0471999645233154	-1.5970525741577148	1.5917420387268066	0.09966971725225449	-0.039390355348587036	0.6810212135314941	1.094964861869812	-0.29643404483795166	0.7564245462417603	0.0	1.3810694217681885	-1.3000922203063965	0.581486701965332	1.1517733335494995	-0.1861974596977234	-0.1565501093864441	-0.10483711957931519	1.620456576347351	5.997645854949951	1.030421257019043	0.46581923961639404	-2.600720961524539e-16	-0.10102614760398865	-0.16749948263168335	-0.0003159046173095703	1.3873189687728882	-2.2663025856018066	1.2676752805709839	-0.14244681596755981	3.3647046089172363	-1.3593107461929321	-1.0520682334899902	0.9203940629959106	-0.411301851272583	-0.3383144736289978	-0.35938695073127747
179	-2.3561999797821045	-2.009490489959717	0.09426959604024887	-0.11674056202173233	-0.8582772016525269	-0.6130925416946411	0.8021376132965088	0.8060665726661682	-1.7288342714309692	-1.6264287233352661	2.19216251373291	1.8091413974761963	1.7376196679459025e-19	-0.115903839468956	-1.0026679039001465	1.047187328338623	-1.5607067346572876	1.5405335426330566	0.13006454706192017	-0.043689630925655365	0.7540570497512817	1.048464059829712	-0.2772091031074524	0.7769189476966858	0.0	1.2908905744552612	-1.1349436044692993	0.40274858474731445	0.8798584342002869	-0.057578086853027344	-0.10581463575363159	-0.0745534896850586	1.382988691329956	5.597681045532227	0.8206665515899658	0.43171048164367676	3.3533290580990943e-16	-0.8185628652572632	0.019553303718566895	-0.05034208297729492	0.5429714918136597	-2.160224437713623	0.9783530831336975	-0.12376709282398224	2.600961923599243	-1.5672743320465088	1.1485017538070679	0.5740940570831299	-0.3111302852630615	-0.32916349172592163	-0.2748444676399231
