timestep	E_g_vel	E_r_pos	E_r_ori	E_root_vel	E_joint_pos_mean
171	0.030191563069820404	0.11293613910675049	0.11156438291072845	0.013879647478461266	1.1776880025863647
172	0.03520204871892929	0.11279682070016861	0.11028598994016647	0.018592799082398415	1.1048152446746826
173	0.032358407974243164	0.11275040358304977	0.11030185222625732	0.027988877147436142	1.0587337017059326
174	0.02964595891535282	0.11284254491329193	0.11159443110227585	0.028013115748763084	1.0433322191238403
175	0.03520207107067108	0.1130111813545227	0.11170367896556854	0.03018360398709774	1.0540025234222412
176	0.03976568579673767	0.11320552229881287	0.11205415427684784	0.028772247955203056	1.0880718231201172
177	0.05034405738115311	0.1132621020078659	0.11230110377073288	0.025014014914631844	1.1239904165267944
178	0.04145663604140282	0.11326315253973007	0.11262796819210052	0.023976439610123634	1.1709712743759155
179	0.03874330595135689	0.11323589831590652	0.11281641572713852	0.02675759606063366	1.2447528839111328
180	0.036841150373220444	0.11321620643138885	0.1106933206319809	0.04008476808667183	1.3351153135299683
181	0.0319516584277153	0.11328526586294174	0.11024374514818192	0.04011521488428116	1.450227975845337
182	0.033435333520174026	0.11337060481309891	0.11050876975059509	0.03190586715936661	1.5731642246246338
183	0.05007880553603172	0.11337476968765259	0.10953134298324585	0.025720247998833656	1.6557910442352295
184	0.05466398596763611	0.11337043344974518	0.1082514226436615	0.03149645775556564	1.6997158527374268
185	0.03646118566393852	0.11337048560380936	0.10712537169456482	0.03424904868006706	1.704123616218567
186	0.03644239529967308	0.11346755921840668	0.10648638010025024	0.034354355186223984	1.635373592376709
187	0.03619007766246796	0.11348126828670502	0.1046665832400322	0.03537794575095177	1.514106273651123
188	0.04099311679601669	0.11346054077148438	0.10343188047409058	0.027622492983937263	1.4008564949035645
189	0.03185620158910751	0.11356019973754883	0.10337914526462555	0.02548070438206196	1.2933746576309204
190	0.024120405316352844	0.11362522840499878	0.10312627255916595	0.01966286450624466	1.1884297132492065
191	0.018154077231884003	0.1134968250989914	0.1024639829993248	0.01871124655008316	1.0834890604019165
192	0.022944854572415352	0.11341559141874313	0.10164787620306015	0.018820956349372864	0.9850313067436218
193	0.02429172396659851	0.11336217820644379	0.09972340613603592	0.02311471849679947	0.8929422497749329
194	0.03054819442331791	0.11323188245296478	0.09795284271240234	0.026758918538689613	0.794347882270813
195	0.030978336930274963	0.11312077939510345	0.09625431150197983	0.03363512456417084	0.7082695960998535
196	0.033279597759246826	0.11300796270370483	0.09488500654697418	0.03233807161450386	0.6448251008987427
197	0.032196223735809326	0.11285654455423355	0.09395250678062439	0.029022904112935066	0.6202394962310791
198	0.036690495908260345	0.11267118155956268	0.09308326244354248	0.028277438133955002	0.6307888627052307
199	0.03475373610854149	0.11267029494047165	0.09316559880971909	0.030681591480970383	0.6921942830085754
200	0.03346899151802063	0.11269031465053558	0.0930497869849205	0.02745465189218521	0.7750197649002075
201	0.03538712114095688	0.11253253370523453	0.09327546507120132	0.02125670574605465	0.8704895973205566
202	0.036578644067049026	0.112360879778862	0.0931423157453537	0.02145085297524929	0.9827842712402344
203	0.04806571826338768	0.11222757399082184	0.09389928728342056	0.020029060542583466	1.1006135940551758
204	0.04207894206047058	0.11210101842880249	0.09495983272790909	0.023484967648983	1.2312829494476318
205	0.033461473882198334	0.11196612566709518	0.09643916040658951	0.027546975761651993	1.3254953622817993
206	0.035502929240465164	0.1118236631155014	0.09749674797058105	0.030393632128834724	1.3658382892608643
