timestep	ref_qpos_L_hip_yaw	ref_qpos_L_shoulder_pitch	ref_qpos_R_hip_yaw	ref_qpos_R_shoulder_pitch	ref_qpos_L_hip_roll	ref_qpos_L_shoulder_roll	ref_qpos_R_hip_roll	ref_qpos_R_shoulder_roll	ref_qpos_L_hip_pitch	ref_qpos_L_shoulder_yaw	ref_qpos_R_hip_pitch	ref_qpos_R_shoulder_yaw	ref_qpos_L_knee_pitch	ref_qpos_L_elbow_pitch	ref_qpos_R_knee_pitch	ref_qpos_R_elbow_pitch	ref_qpos_L_ankle_pitch	ref_qpos_L_wrist_yaw	ref_qpos_R_ankle_pitch	ref_qpos_R_wrist_yaw	ref_qpos_L_ankle_roll	ref_qpos_R_ankle_roll	ref_qvel_L_hip_yaw	ref_qvel_L_shoulder_pitch	ref_qvel_R_hip_yaw	ref_qvel_R_shoulder_pitch	ref_qvel_L_hip_roll	ref_qvel_L_shoulder_roll	ref_qvel_R_hip_roll	ref_qvel_R_shoulder_roll	ref_qvel_L_hip_pitch	ref_qvel_L_shoulder_yaw	ref_qvel_R_hip_pitch	ref_qvel_R_shoulder_yaw	ref_qvel_L_knee_pitch	ref_qvel_L_elbow_pitch	ref_qvel_R_knee_pitch	ref_qvel_R_elbow_pitch	ref_qvel_L_ankle_pitch	ref_qvel_L_wrist_yaw	ref_qvel_R_ankle_pitch	ref_qvel_R_wrist_yaw	ref_qvel_L_ankle_roll	ref_qvel_R_ankle_roll	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
803	0.2724587619304657	1.5952882766723633	0.0566120408475399	-0.5168859362602234	0.0415227971971035	0.2710186243057251	0.014294811524450779	0.36211204528808594	0.06153701990842819	-1.3447304964065552	0.058213844895362854	-0.2315804809331894	-0.0699973851442337	1.0631457567214966	-0.045271892100572586	2.0943851470947266	0.07692621648311615	-0.7196481823921204	0.06471440196037292	0.8034436106681824	0.03716722130775452	0.04201892763376236	0.10495185852050781	0.9547591209411621	-0.09191296994686127	0.012293457984924316	0.01967456191778183	-1.5881038904190063	-0.022061867639422417	0.01369863748550415	0.021641980856657028	-0.5852043628692627	-0.0006988644599914551	-0.030519068241119385	-0.007847696542739868	-2.7914376258850098	0.02351263538002968	-0.05721449851989746	-0.0022474676370620728	0.18819719552993774	-0.021697767078876495	-0.047554075717926025	-0.0013768672943115234	-0.012844149023294449	0.0023165717720985413	0.005391240119934082	-0.00015795230865478516
804	0.274819016456604	1.6099822521209717	0.05451485514640808	-0.515954852104187	0.04172808304429054	0.23823440074920654	0.014111075550317764	0.36314383149147034	0.0616900771856308	-1.35361647605896	0.058048345148563385	-0.23358267545700073	-0.07008311152458191	1.006232500076294	-0.044835399836301804	2.092324733734131	0.07682511955499649	-0.7222083210945129	0.0642799437046051	0.80380779504776	0.037169646471738815	0.041632410138845444	0.12454763054847717	0.6246447563171387	-0.11133746802806854	0.06369352340698242	0.005557667464017868	-1.664815902709961	-0.002747192047536373	0.0705420970916748	0.0006560236215591431	-0.37383735179901123	-0.012064538896083832	-0.13491995632648468	-0.002504885196685791	-2.8728559017181396	0.0209808349609375	-0.1259326934814453	-0.00645909458398819	-0.2861693501472473	-0.02173595130443573	0.05110204219818115	0.0008706003427505493	-0.022568367421627045	0.00395607203245163	0.006059557199478149	0.000622868537902832
805	0.2774406671524048	1.6202740669250488	0.05215854197740555	-0.5143381953239441	0.041745103895664215	0.20442599058151245	0.014184923842549324	0.36493372917175293	0.06156326085329056	-1.3596839904785156	0.0577312633395195	-0.23697727918624878	-0.07009758055210114	0.9482315182685852	-0.044432658702135086	2.0893478393554688	0.07666785269975662	-0.7310949563980103	0.0638449639081955	0.8054876923561096	0.03720204532146454	0.04111619293689728	0.13107657432556152	0.5145668983459473	-0.11780969798564911	0.08082836866378784	0.0008510425686836243	-1.6903347969055176	0.0036922283470630646	0.08949115872383118	-0.006340444087982178	-0.3033578395843506	-0.01585325226187706	-0.16972124576568604	-0.0007234513759613037	-2.8999030590057373	0.0201360322535038	-0.1488327980041504	-0.007862970232963562	-0.44430792331695557	-0.02174805849790573	0.08399039506912231	0.0016199424862861633	-0.025809649378061295	0.004502385854721069	0.006283074617385864	0.0008821487426757812
806	0.28006207942962646	1.6305649280548096	0.04980246722698212	-0.5127217173576355	0.04176212474703789	0.17062100768089294	0.014258764684200287	0.3667234778404236	0.06143645942211151	-1.365750789642334	0.0574142150580883	-0.24037152528762817	-0.07011204957962036	0.8902363777160645	-0.04402995854616165	2.086371421813965	0.07651060074567795	-0.7399806380271912	0.06341002136468887	0.8071674108505249	0.03723444417119026	0.04060002416372299	0.141867995262146	0.533825159072876	-0.13121850788593292	0.10624974966049194	-0.013532396405935287	-1.7231196165084839	0.01583523117005825	0.10715872049331665	-0.004344899207353592	-0.34330785274505615	-0.0072410330176353455	-0.16787834465503693	0.0032592564821243286	-3.0128211975097656	0.019143428653478622	-0.1352071762084961	-0.009079277515411377	-0.44208019971847534	-0.021153129637241364	0.04741400480270386	0.0036776065826416016	-0.02574436366558075	0.006518140435218811	0.005542486906051636	0.0008285045623779297
807	0.2831153869628906	1.6416270732879639	0.04690980166196823	-0.5100882053375244	0.041203808039426804	0.1355012059211731	0.014818333089351654	0.3692200779914856	0.061389464884996414	-1.3734163045883179	0.05744162201881409	-0.24369241297245026	-0.06996721029281616	0.8277186751365662	-0.04366692155599594	2.083939552307129	0.07630468159914017	-0.7487781643867493	0.06299883872270584	0.8073842525482178	0.0373491495847702	0.04008641839027405	0.17425492405891418	0.5916476249694824	-0.1714613288640976	0.1825273036956787	-0.05668727681040764	-1.8216553926467896	0.052268289029598236	0.1601770520210266	0.0016417354345321655	-0.4631996154785156	0.01859636977314949	-0.16236603260040283	0.015208683907985687	-3.3519058227539062	0.016167573630809784	-0.09434223175048828	-0.012728944420814514	-0.4354432225227356	-0.01937020570039749	-0.06231963634490967	0.009851250797510147	-0.025550834834575653	0.012566149234771729	0.0033177435398101807	0.0006616115570068359
808	0.28703227639198303	1.6542308330535889	0.04294401407241821	-0.5054206252098083	0.03949463367462158	0.09775479137897491	0.016349496319890022	0.37313055992126465	0.0615021288394928	-1.3842787742614746	0.05815806984901428	-0.2468661665916443	-0.06950370222330093	0.7561601400375366	-0.04338325560092926	2.0825977325439453	0.07600144296884537	-0.7573983669281006	0.06263521313667297	0.8046746253967285	0.03762849420309067	0.039577990770339966	0.1958504319190979	0.6302058696746826	-0.19829440116882324	0.23338645696640015	-0.0854608565568924	-1.8873684406280518	0.07656007260084152	0.1955285668373108	0.005633290857076645	-0.5431413650512695	0.03582332283258438	-0.15869177877902985	0.023175962269306183	-3.5780162811279297	0.01418357715010643	-0.06709098815917969	-0.01516249030828476	-0.4310190677642822	-0.018181651830673218	-0.13548433780670166	0.013967417180538177	-0.02542193979024887	0.016598403453826904	0.0018350780010223389	0.0005483627319335938
809	0.29094940423965454	1.6668353080749512	0.03897802531719208	-0.5007527470588684	0.037785373628139496	0.06000646576285362	0.01788073591887951	0.377041220664978	0.06161479651927948	-1.3951419591903687	0.05887455493211746	-0.25004008412361145	-0.06904017180204391	0.6845980286598206	-0.043099578469991684	2.0812559127807617	0.07569818198680878	-0.7660189270973206	0.06227157264947891	0.8019648790359497	0.03790784627199173	0.03906954079866409	0.19583627581596375	0.6301552057266235	-0.19827932119369507	0.23336932063102722	-0.08545434474945068	-1.8872246742248535	0.07655420154333115	0.19551441073417664	0.005632918328046799	-0.5431026220321655	0.03582071512937546	-0.15867948532104492	0.023174099624156952	-3.577742099761963	0.014182459563016891	-0.06707906723022461	-0.015161558985710144	-0.43098628520965576	-0.018180161714553833	-0.13547241687774658	0.013966299593448639	-0.02541998401284218	0.016597285866737366	0.0018350780010223389	0.0005513429641723633
810	0.2948657274246216	1.6794370412826538	0.03501284122467041	-0.49608585238456726	0.03607646003365517	0.022265810519456863	0.019411664456129074	0.3809511363506317	0.06172744557261467	-1.4060028791427612	0.0595908984541893	-0.2532133460044861	-0.06857673823833466	0.6130504608154297	-0.042815957218408585	2.0799145698547363	0.07539498060941696	-0.7746378183364868	0.06190800666809082	0.7992557287216187	0.03818714618682861	0.03856119140982628	0.1971513032913208	0.4322171211242676	-0.19606538116931915	0.17809122800827026	-0.0671975314617157	-1.3297280073165894	0.06322459876537323	0.12727826833724976	-0.012032035738229752	-0.2930790185928345	0.018813088536262512	-0.09343177080154419	0.02101268619298935	-2.7003214359283447	0.007946230471134186	-0.020557641983032227	-0.007548928260803223	0.09275078773498535	-0.015870481729507446	-0.19850581884384155	0.011692661792039871	-0.01704692840576172	0.015284121036529541	0.0008612871170043945	0.0005960464477539062
811	0.2988354563713074	1.6841239929199219	0.03113541007041931	-0.4936290979385376	0.03509747236967087	0.006817346438765526	0.02040972001850605	0.382132351398468	0.06113351508975029	-1.406865119934082	0.05962707847356796	-0.2537773549556732	-0.06819966435432434	0.5765851736068726	-0.042781729251146317	2.0804336071014404	0.07539622485637665	-0.7623088955879211	0.061636753380298615	0.794024646282196	0.038375552743673325	0.038387663662433624	0.1984812319278717	0.2343207597732544	-0.19386643171310425	0.12282803654670715	-0.04894621670246124	-0.7723468542098999	0.04990017041563988	0.059054046869277954	-0.02969754859805107	-0.04309117794036865	0.0018071383237838745	-0.028192996978759766	0.018852949142456055	-1.8231302499771118	0.0017107464373111725	0.025957822799682617	6.277114152908325e-05	0.6164833903312683	-0.013562105596065521	-0.2615511417388916	0.009419862180948257	-0.008675456047058105	0.013972073793411255	-0.0001125037670135498	0.0006377696990966797
812	0.30280497670173645	1.688809871673584	0.02725818380713463	-0.491172730922699	0.03411861136555672	-0.008628063835203648	0.02140767127275467	0.38331329822540283	0.06053954362869263	-1.407726526260376	0.059663183987140656	-0.2543410658836365	-0.06782262027263641	0.5401252508163452	-0.04274752736091614	2.0809528827667236	0.07539749145507812	-0.7499784827232361	0.0613655224442482	0.788793683052063	0.038563940674066544	0.038214173167943954	0.19847601652145386	0.23429393768310547	-0.19386126101016998	0.12281909584999084	-0.04894314333796501	-0.7722705006599426	0.049897562712430954	0.05904659628868103	-0.029698573052883148	-0.043067336082458496	0.0018052756786346436	-0.028185546398162842	0.018852204084396362	-1.8229947090148926	0.0017101876437664032	0.025963783264160156	6.351619958877563e-05	0.6165221333503723	-0.013561360538005829	-0.2615496516227722	0.00941939651966095	-0.008674431592226028	0.013971887528896332	-0.0001125037670135498	0.0006377696990966797
813	0.3067744970321655	1.693495750427246	0.023380959406495094	-0.48871633410453796	0.03313974663615227	-0.02407347410917282	0.02240562252700329	0.38449421525001526	0.059945572167634964	-1.4085878133773804	0.05969928950071335	-0.25490477681159973	-0.06744557619094849	0.5036653876304626	-0.04271332174539566	2.081472158432007	0.0753987655043602	-0.7376480102539062	0.06109429895877838	0.7835626602172852	0.03875232860445976	0.03804068639874458	0.19243136048316956	0.14609694480895996	-0.19172820448875427	0.12543052434921265	-0.03765309229493141	-0.583282470703125	0.04035402089357376	0.03670826554298401	-0.0355033203959465	0.1336812973022461	0.00018365681171417236	-0.065680593252182	0.02206079661846161	-1.4017655849456787	-0.0037563033401966095	0.011342763900756836	0.0022958964109420776	0.5825191736221313	-0.010526645928621292	-0.17297416925430298	0.007842667400836945	-0.00687064602971077	0.013501942157745361	-0.0011742115020751953	0.0008016824722290039
814	0.31050223112106323	1.6946537494659424	0.019589055329561234	-0.48615550994873047	0.03261248767375946	-0.03195936232805252	0.02302183210849762	0.3847816288471222	0.05911941081285477	-1.4023792743682861	0.05967053025960922	-0.25696828961372375	-0.06694018840789795	0.4840546250343323	-0.042897779494524	2.081406593322754	0.07548932731151581	-0.7266777157783508	0.06094445660710335	0.7818747162818909	0.03887764737010002	0.037939347326755524	0.18337443470954895	0.013804435729980469	-0.1885405331850052	0.12935474514961243	-0.02071848139166832	-0.299806147813797	0.02603973262012005	0.003200024366378784	-0.04421332851052284	0.39883553981781006	-0.0022491440176963806	-0.1219339668750763	0.026875734329223633	-0.769941508769989	-0.011957250535488129	-0.010597705841064453	0.005644746124744415	0.5315437912940979	-0.005974899977445602	-0.0401034951210022	0.005477946251630783	-0.0041651539504528046	0.012798048555850983	-0.0027664005756378174	0.001049041748046875
815	0.3141094744205475	1.6940479278564453	0.015839338302612305	-0.48354214429855347	0.032311007380485535	-0.0360657200217247	0.02344721183180809	0.3846222162246704	0.05817703902721405	-1.392634391784668	0.05960932374000549	-0.2597821354866028	-0.06637054681777954	0.4728677272796631	-0.043191611766815186	2.0810482501983643	0.07562455534934998	-0.7163862586021423	0.06085530295968056	0.7819585204124451	0.038971446454524994	0.03787408024072647	0.1803576946258545	-0.030291080474853516	-0.1874810755252838	0.13066455721855164	-0.015073549002408981	-0.205312579870224	0.02126842737197876	-0.007969886064529419	-0.04711747169494629	0.4872322082519531	-0.003060232847929001	-0.14068856835365295	0.02848152071237564	-0.559331476688385	-0.014691147953271866	-0.017917156219482422	0.006761029362678528	0.5145594477653503	-0.004457589238882065	0.004190206527709961	0.004689767956733704	-0.0032634474337100983	0.012563914060592651	-0.003296881914138794	0.0011295080184936523
816	0.3177165389060974	1.6934421062469482	0.012089812196791172	-0.4809289276599884	0.0320095457136631	-0.04017186537384987	0.02387256920337677	0.384462833404541	0.057234711945056915	-1.382889986038208	0.05954812094569206	-0.2625958323478699	-0.06580092757940292	0.4616813659667969	-0.04348542541265488	2.0806899070739746	0.07575976848602295	-0.7060953378677368	0.060766153037548065	0.7820423245429993	0.03906523808836937	0.03780880942940712	0.17062947154045105	0.015050172805786133	-0.17800000309944153	0.10925531387329102	-0.010317377746105194	-0.15500299632549286	0.016182661056518555	-0.006161630153656006	-0.04523610696196556	0.4163116216659546	-0.00026086345314979553	-0.11327788233757019	0.02635512501001358	-0.4541739821434021	-0.021227262914180756	0.0004172325134277344	0.009354762732982635	0.4645809531211853	0.0006956048309803009	0.007586181163787842	0.00446513295173645	-0.0014686957001686096	0.011674314737319946	-0.004375725984573364	0.0010132789611816406
817	0.3209346532821655	1.6946499347686768	0.008719338104128838	-0.4791719317436218	0.03189831227064133	-0.042265839874744415	0.024094518274068832	0.38437575101852417	0.05636759474873543	-1.3759819269180298	0.0595988892018795	-0.2643132507801056	-0.065316341817379	0.454700767993927	-0.044040702283382416	2.0810649394989014	0.07599874585866928	-0.6978030204772949	0.06088312715291977	0.7822619676589966	0.03915005177259445	0.03781533241271973	0.14146342873573303	0.15108585357666016	-0.14957915246486664	0.04504173994064331	0.003949739038944244	-0.004092324525117874	0.000927317887544632	-0.0007390975952148438	-0.039597414433956146	0.20359158515930176	0.00813724473118782	-0.031059980392456055	0.019978731870651245	-0.13875514268875122	-0.04083896055817604	0.055402517318725586	0.017137639224529266	0.3147020936012268	0.016155466437339783	0.017777085304260254	0.0037917867302894592	0.003915745764970779	0.009007938206195831	-0.00761076807975769	0.000667572021484375
818	0.32337507605552673	1.6994855403900146	0.00610664626583457	-0.47912725806236267	0.03216753527522087	-0.040335558354854584	0.023909661918878555	0.3844332695007324	0.05565081536769867	-1.374746322631836	0.059873610734939575	-0.2638382315635681	-0.06500177830457687	0.4561311602592468	-0.04511898383498192	2.0829060077667236	0.07644527405500412	-0.6935072541236877	0.061412371695041656	0.7827534079551697	0.03921690955758095	0.03796543926000595	0.12202486395835876	0.24178922176361084	-0.13063791394233704	0.0022336840629577637	0.01346152275800705	0.09651649743318558	-0.00924309715628624	0.00287666916847229	-0.035839807242155075	0.06178319454193115	0.013736356049776077	0.02375170588493347	0.01572873443365097	0.0715211033821106	-0.05391538143157959	0.09205341339111328	0.02232678234577179	0.21479278802871704	0.02646278589963913	0.0245705246925354	0.00334298238158226	0.007505528628826141	0.007230974733829498	-0.009766966104507446	0.0004380941390991211
819	0.3258156478404999	1.7043215036392212	0.0034938212484121323	-0.4790825843811035	0.03243677318096161	-0.03840517997741699	0.023724794387817383	0.38449081778526306	0.054934002459049225	-1.3735105991363525	0.060148343443870544	-0.26336318254470825	-0.06468719244003296	0.4575616121292114	-0.0461973175406456	2.084747076034546	0.07689181715250015	-0.6892113089561462	0.061941638588905334	0.783244788646698	0.03928377106785774	0.03811555355787277	0.12202858924865723	0.24179816246032715	-0.13064125180244446	0.0022329390048980713	0.013461802154779434	0.09651873260736465	-0.009243329986929893	0.0028774142265319824	-0.03584064543247223	0.06178617477416992	0.013736821711063385	0.023753196001052856	0.015729106962680817	0.07152333855628967	-0.05391659215092659	0.09205341339111328	0.02232734113931656	0.2147972583770752	0.026463530957698822	0.0245705246925354	0.0033430755138397217	0.007505621761083603	0.007230974733829498	-0.009766966104507446	0.0004410743713378906
820	0.328256219625473	1.7091574668884277	0.0008809960563667119	-0.47903794050216675	0.03270600736141205	-0.03647480905056	0.02353992871940136	0.3845483660697937	0.05421718955039978	-1.3722748756408691	0.06042308360338211	-0.262888103723526	-0.06437261402606964	0.4589920938014984	-0.04727564752101898	2.086588144302368	0.07733836770057678	-0.6849153637886047	0.06247091293334961	0.7837362289428711	0.03935063257813454	0.038265664130449295	0.06677433848381042	0.1879185438156128	-0.08225614577531815	-0.00958964228630066	-0.01948866993188858	0.07082503288984299	0.026280013844370842	0.014021992683410645	-0.04382729530334473	0.01043081283569336	0.009463541209697723	0.07157325744628906	0.002915412187576294	-0.019128620624542236	-0.051809195429086685	0.025832653045654297	0.025488249957561493	0.3652706742286682	0.025710463523864746	0.1074865460395813	0.010311231017112732	0.00440794974565506	0.008114241063594818	-0.007606297731399536	0.00031888484954833984
821	0.3284866213798523	1.7118382453918457	0.00020357558969408274	-0.47946617007255554	0.031657226383686066	-0.03557217866182327	0.024775994941592216	0.3850516974925995	0.053180910646915436	-1.3730933666229248	0.06052688509225845	-0.2605002522468567	-0.06457057595252991	0.45679646730422974	-0.04826968535780907	2.085780382156372	0.07791134715080261	-0.6746004819869995	0.06297005712985992	0.7875442504882812	0.03969622030854225	0.038291871547698975	0.011516362428665161	0.13403594493865967	-0.03386770188808441	-0.021411478519439697	-0.05243942141532898	0.04512900486588478	0.06180354207754135	0.025166571140289307	-0.05181301385164261	-0.0409245491027832	0.005189888179302216	0.11939331889152527	-0.009898468852043152	-0.10978356003761292	-0.04970049485564232	-0.04039406776428223	0.02864822745323181	0.5157381296157837	0.024956464767456055	0.1904010772705078	0.01727929338812828	0.0013100914657115936	0.008997693657875061	-0.005444139242172241	0.00019371509552001953
822	0.32871687412261963	1.7145189046859741	-0.00047371204709634185	-0.47989439964294434	0.03060843050479889	-0.034669648855924606	0.02601207047700882	0.3855550289154053	0.052144668996334076	-1.3739118576049805	0.0606306791305542	-0.258112370967865	-0.06476855278015137	0.4546007513999939	-0.049263667315244675	2.084972381591797	0.07848429679870605	-0.6642858386039734	0.06346917152404785	0.7913522720336914	0.04004180431365967	0.03831806778907776	0.0115126371383667	0.13402700424194336	-0.033862657845020294	-0.021410733461380005	-0.05243709310889244	0.04512416198849678	0.06180065870285034	0.02516433596611023	-0.05180947482585907	-0.040918588638305664	0.005189515650272369	0.11938735842704773	-0.009898282587528229	-0.10977983474731445	-0.049696583300828934	-0.040400028228759766	0.028645992279052734	0.5157068371772766	0.0249544158577919	0.19039064645767212	0.017278268933296204	0.001309812068939209	0.008997321128845215	-0.005443394184112549	0.00019371509552001953
823	0.32894712686538696	1.7171993255615234	-0.0011509307660162449	-0.48032259941101074	0.029559742659330368	-0.0337672121822834	0.027248021215200424	0.3860582709312439	0.05110853165388107	-1.374730110168457	0.06073446571826935	-0.2557247579097748	-0.06496650725603104	0.45240527391433716	-0.050257548689842224	2.0841643810272217	0.07905718684196472	-0.6539722084999084	0.0639682337641716	0.7951598763465881	0.0403873510658741	0.03834426403045654	0.0020891427993774414	0.11764764785766602	-0.03182534873485565	-0.01901686191558838	-0.04669586196541786	0.030847545713186264	0.05570784956216812	0.039796531200408936	-0.05063358694314957	0.0512242317199707	0.0003661029040813446	0.09389370679855347	-0.013729743659496307	-0.18372312188148499	-0.044776033610105515	-0.042879581451416016	0.031040608882904053	0.6031066179275513	0.022305361926555634	0.18432438373565674	0.02003489062190056	0.0016773119568824768	0.00781472772359848	-0.0050768256187438965	0.0001519918441772461
824	0.3288004398345947	1.7192248106002808	-0.0017467259895056486	-0.48065507411956787	0.028740596026182175	-0.033435747027397156	0.02824038453400135	0.38714689016342163	0.05011932551860809	-1.3718628883361816	0.06064532324671745	-0.25435662269592285	-0.06531774252653122	0.4472518265247345	-0.051054708659648895	2.0832571983337402	0.07972592115402222	-0.6401615738868713	0.06436138600111008	0.7987252473831177	0.04084319993853569	0.03838516026735306	-0.01204758882522583	0.09308457374572754	-0.02877078950405121	-0.015425682067871094	-0.03808578476309776	0.009432900696992874	0.046570878475904465	0.0617489218711853	-0.04887189716100693	0.1894533634185791	-0.0068694353103637695	0.055655092000961304	-0.019478239119052887	-0.29465630650520325	-0.03739716485142708	-0.04659295082092285	0.034634023904800415	0.7342472672462463	0.018332339823246002	0.17523318529129028	0.024171173572540283	0.00222865492105484	0.006041489541530609	-0.004528462886810303	8.344650268554688e-05
825	0.32846522331237793	1.7209227085113525	-0.0023017623461782932	-0.4809396266937256	0.028036311268806458	-0.033389896154403687	0.029110856354236603	0.3885282278060913	0.049153655767440796	-1.3671519756317139	0.0604596883058548	-0.25349855422973633	-0.06574563682079315	0.44061902165412903	-0.05175343528389931	2.0823006629943848	0.08044254779815674	-0.6246023178100586	0.06470152735710144	0.8021692037582397	0.04135419800877571	0.03843341022729874	-0.01676231622695923	0.08489787578582764	-0.027752527967095375	-0.014227628707885742	-0.035215169191360474	0.002292543649673462	0.04352475702762604	0.06906911730766296	-0.04828479140996933	0.23554861545562744	-0.009282119572162628	0.04290491342544556	-0.021395087242126465	-0.33164843916893005	-0.034937262535095215	-0.047838687896728516	0.03583244979381561	0.7779806852340698	0.017007626593112946	0.17220377922058105	0.02555055543780327	0.002412591129541397	0.005450285971164703	-0.004346668720245361	5.9604644775390625e-05
826	0.32812994718551636	1.7226207256317139	-0.0028568271081894636	-0.4812241792678833	0.027331989258527756	-0.03334404528141022	0.029981374740600586	0.38990965485572815	0.04818793386220932	-1.3624409437179565	0.06027403846383095	-0.25264042615890503	-0.06617354601621628	0.4339858889579773	-0.052452199161052704	2.081343650817871	0.08115921914577484	-0.6090423464775085	0.0650416910648346	0.8056133985519409	0.04186522215604782	0.038481663912534714	-0.013779103755950928	0.08578896522521973	-0.030640827491879463	-0.010364502668380737	-0.031994327902793884	-0.002540275454521179	0.04088766872882843	0.06855279207229614	-0.04469975829124451	0.35050809383392334	-0.011047162115573883	0.037960708141326904	-0.028873048722743988	-0.42447373270988464	-0.03515016287565231	-0.025928020477294922	0.0391107052564621	1.0506123304367065	0.017979368567466736	0.11479407548904419	0.02536904066801071	0.0004748813807964325	0.004785507917404175	-0.004742294549942017	0.00021755695343017578
827	0.3279140591621399	1.7243542671203613	-0.0035273954272270203	-0.4813542068004608	0.026756538078188896	-0.033491507172584534	0.03074636310338974	0.39127033948898315	0.047365665435791016	-1.353131651878357	0.06001780182123184	-0.25198012590408325	-0.06690055876970291	0.42364007234573364	-0.0531594417989254	2.081263542175293	0.08200697600841522	-0.5825778245925903	0.06542070209980011	0.8067609667778015	0.04236895963549614	0.038452405482530594	-0.004829466342926025	0.08846521377563477	-0.039308011531829834	0.0012233853340148926	-0.022332696244120598	-0.017039943486452103	0.03297775983810425	0.06700754165649414	-0.03394586965441704	0.6954401731491089	-0.0163431279361248	0.02312883734703064	-0.05131084471940994	-0.7029935717582703	-0.03579091280698776	0.039827823638916016	0.04894770681858063	1.8686399459838867	0.020895153284072876	-0.05745142698287964	0.024825800210237503	-0.005338806658983231	0.0027917325496673584	-0.005930662155151367	0.0006884336471557617
828	0.3279367685317993	1.7261593341827393	-0.004429147578775883	-0.4811752438545227	0.026438681408762932	-0.0340256430208683	0.031300485134124756	0.3925899565219879	0.04683009907603264	-1.3346233367919922	0.059620313346385956	-0.2517152726650238	-0.06822597980499268	0.4058661460876465	-0.053883835673332214	2.0829367637634277	0.08311712741851807	-0.5342967510223389	0.06587749719619751	0.8033153414726257	0.04285825416445732	0.038268111646175385	0.0011362135410308838	0.09025931358337402	-0.045087605714797974	0.00894889235496521	-0.015892786905169487	-0.026706792414188385	0.027706008404493332	0.06598085165023804	-0.026778317987918854	0.9254157543182373	-0.01987433061003685	0.013242661952972412	-0.0662708654999733	-0.8886970281600952	-0.03621960058808327	0.08366107940673828	0.05550794303417206	2.4140543937683105	0.022839568555355072	-0.17228126525878906	0.024464726448059082	-0.009214784950017929	0.0014625489711761475	-0.0067234039306640625	0.0010013580322265625
829	0.32795950770378113	1.7279646396636963	-0.005330899730324745	-0.4809962511062622	0.026120826601982117	-0.03455977886915207	0.03185460343956947	0.3939095735549927	0.04629453271627426	-1.3161150217056274	0.05922282859683037	-0.25145041942596436	-0.06955139338970184	0.38809219002723694	-0.05460822582244873	2.0846099853515625	0.0842272937297821	-0.486015647649765	0.06633428484201431	0.79986971616745	0.0433475486934185	0.03808381408452988	0.0011369585990905762	0.09026229381561279	-0.045088645070791245	0.008949637413024902	-0.015892507508397102	-0.026706233620643616	0.027705729007720947	0.06598159670829773	-0.026778411120176315	0.9254425764083862	-0.01987488940358162	0.013243407011032104	-0.06627179682254791	-0.8887186646461487	-0.03621969372034073	0.08366703987121582	0.05550868809223175	2.4141318798065186	0.022839568555355072	-0.17227977514266968	0.024464912712574005	-0.00921487808227539	0.0014625489711761475	-0.006724148988723755	0.001004338264465332
830	0.32798224687576294	1.7297698259353638	-0.006232693325728178	-0.4808172583580017	0.025802981108427048	-0.035093892365694046	0.032408714294433594	0.3952292203903198	0.045758962631225586	-1.2976056337356567	0.05882531777024269	-0.2511855363845825	-0.07087685167789459	0.37031739950180054	-0.055332623422145844	2.0862834453582764	0.08533747494220734	-0.43773147463798523	0.06679107993841171	0.796424150466919	0.04383685067296028	0.03789951652288437	0.009737908840179443	0.09779036045074463	-0.042854227125644684	0.011192262172698975	-0.0027440953999757767	-0.000615045428276062	0.011395290493965149	0.03613382577896118	-0.015324074774980545	0.9836524724960327	-0.02055000513792038	-0.002753734588623047	-0.05550794303417206	-0.8694753050804138	-0.022082962095737457	0.05529522895812988	0.04051588475704193	2.746992588043213	0.013852864503860474	-0.09067803621292114	0.017063133418560028	-0.005168654024600983	-0.000976957380771637	-0.0056937336921691895	0.0008821487426757812
831	0.3283490240573883	1.731876254081726	-0.0070450687780976295	-0.48054856061935425	0.026011062785983086	-0.03458438068628311	0.03231041505932808	0.3953549265861511	0.04568156972527504	-1.2767689228057861	0.05840082839131355	-0.2515605688095093	-0.07177171111106873	0.3533131778240204	-0.05549154430627823	2.0868217945098877	0.08584792912006378	-0.3761359453201294	0.06688839942216873	0.7962425947189331	0.044030074030160904	0.03787706792354584	0.018340349197387695	0.10533034801483154	-0.040622904896736145	0.013436377048492432	0.010405201464891434	0.025478098541498184	-0.004915520548820496	0.006286799907684326	-0.003870110958814621	1.0419398546218872	-0.021226797252893448	-0.018752366304397583	-0.04474744200706482	-0.850298285484314	-0.007946975529193878	0.026923418045043945	0.02552531659603119	3.080090045928955	0.004866346716880798	-0.009080767631530762	0.009662006050348282	-0.0011224299669265747	-0.0034168362617492676	-0.004664808511734009	0.0007569789886474609
