timestep	qpos_L_hip_yaw	qpos_L_shoulder_pitch	qpos_R_hip_yaw	qpos_R_shoulder_pitch	qpos_L_hip_roll	qpos_L_shoulder_roll	qpos_R_hip_roll	qpos_R_shoulder_roll	qpos_L_hip_pitch	qpos_L_shoulder_yaw	qpos_R_hip_pitch	qpos_R_shoulder_yaw	qpos_L_knee_pitch	qpos_L_elbow_pitch	qpos_R_knee_pitch	qpos_R_elbow_pitch	qpos_L_ankle_pitch	qpos_L_wrist_yaw	qpos_R_ankle_pitch	qpos_R_wrist_yaw	qpos_L_ankle_roll	qpos_R_ankle_roll	qvel_L_hip_yaw	qvel_L_shoulder_pitch	qvel_R_hip_yaw	qvel_R_shoulder_pitch	qvel_L_hip_roll	qvel_L_shoulder_roll	qvel_R_hip_roll	qvel_R_shoulder_roll	qvel_L_hip_pitch	qvel_L_shoulder_yaw	qvel_R_hip_pitch	qvel_R_shoulder_yaw	qvel_L_knee_pitch	qvel_L_elbow_pitch	qvel_R_knee_pitch	qvel_R_elbow_pitch	qvel_L_ankle_pitch	qvel_L_wrist_yaw	qvel_R_ankle_pitch	qvel_R_wrist_yaw	qvel_L_ankle_roll	qvel_R_ankle_roll	root_vel_x	root_vel_y	root_vel_z
802	0.30323466658592224	1.5597573518753052	0.06201423332095146	-0.6004653573036194	0.05823403596878052	0.3661423325538635	0.04849320650100708	0.35613781213760376	0.09104880690574646	-1.1976487636566162	0.043739598244428635	-0.18526943027973175	-0.16689583659172058	1.2487831115722656	-0.16686268150806427	2.1929850578308105	0.07588423043489456	1.1566494703292847	0.1260593831539154	-0.49187976121902466	-0.009679412469267845	-0.04359913244843483	0.11985789239406586	1.0706167221069336	-0.20312751829624176	0.16045773029327393	-0.00520012341439724	-1.0725252628326416	0.030598891898989677	0.0485863983631134	-0.017598697915673256	-0.6252577304840088	-0.056243110448122025	-0.07531796395778656	-0.04898873716592789	-1.5624977350234985	0.05493269860744476	0.0022464189678430557	0.048436302691698074	-1.2340632677078247	-0.09664633870124817	-7.999415397644043	-0.06474064290523529	-0.08914906531572342	0.010601792484521866	-0.0028426561038941145	-0.0034511496778577566
803	0.30393826961517334	1.585911512374878	0.06126071512699127	-0.6001207828521729	0.05871327593922615	0.338147908449173	0.04833142086863518	0.35728275775909424	0.0917695015668869	-1.2149096727371216	0.04294758290052414	-0.1858752965927124	-0.16949722170829773	1.2031760215759277	-0.1667069047689438	2.1931862831115723	0.07742500305175781	1.1616464853286743	0.12629567086696625	-0.6518940925598145	-0.01146413292735815	-0.04393966123461723	-0.036765821278095245	1.2967175245285034	-0.030681278556585312	-0.030803248286247253	0.04441008344292641	-1.4219921827316284	-0.022046571597456932	0.07355087250471115	0.10313517600297928	-0.7798997163772583	-0.0673164501786232	-0.03907376527786255	-0.24515734612941742	-2.2656304836273193	0.09168112277984619	0.024714037775993347	0.1423140913248062	-1.1155308485031128	-0.1164371594786644	-7.999541759490967	-0.1334797441959381	-0.07887719571590424	0.023168103769421577	-0.007909955456852913	-0.007103180978447199
804	0.3037339746952057	1.6073559522628784	0.061397649347782135	-0.600706160068512	0.059518080204725266	0.30953314900398254	0.048047471791505814	0.36009982228279114	0.09229747205972672	-1.2268813848495483	0.04133617505431175	-0.1871454119682312	-0.17282633483409882	1.1553789377212524	-0.16618762910366058	2.1924219131469727	0.07957606017589569	1.1364713907241821	0.12666647136211395	-0.8119062781333923	-0.013706155121326447	-0.044268663972616196	0.01541399210691452	0.9272792935371399	-0.08922258019447327	0.005268343724310398	-0.02934596687555313	-1.2563929557800293	0.05684554576873779	0.20563159883022308	-0.03137016296386719	-0.4951070249080658	-0.05288023129105568	-0.06729437410831451	-0.0675830990076065	-2.1485977172851562	0.027415402233600616	-0.01594916358590126	0.07309066504240036	-0.2335096001625061	-0.0906815230846405	-7.999536514282227	-0.03148229420185089	-0.08388330042362213	0.01904340833425522	-0.010013388469815254	-0.004101024009287357
805	0.30395177006721497	1.6283657550811768	0.06114749237895012	-0.601037859916687	0.058839984238147736	0.28141406178474426	0.04909297451376915	0.3639911711215973	0.0906786397099495	-1.2425169944763184	0.04066541790962219	-0.18969908356666565	-0.17195409536361694	1.1022602319717407	-0.1664333939552307	2.1902270317077637	0.07983426004648209	1.1268540620803833	0.1272747963666916	-0.9719173312187195	-0.014365337789058685	-0.0449841246008873	0.04025351256132126	1.002225637435913	-0.12400956451892853	0.033099837601184845	-0.02356281876564026	-1.300883412361145	0.04826326668262482	0.200979083776474	-0.09743080288171768	-0.7051661610603333	-0.08467848598957062	-0.1834140568971634	0.12375950068235397	-2.4833877086639404	0.13950607180595398	-0.14793644845485687	-0.03550688922405243	1.0135200023651123	-0.14326713979244232	-7.999644756317139	-0.1240520104765892	-0.09726323187351227	0.02269435115158558	-0.016965249553322792	-0.0021531248930841684
806	0.305593878030777	1.6453747749328613	0.05947291851043701	-0.5999990105628967	0.05827610567212105	0.25361350178718567	0.04990698769688606	0.3673657178878784	0.08893416821956635	-1.2524940967559814	0.03970241919159889	-0.1908189356327057	-0.16978560388088226	1.0459356307983398	-0.16519229114055634	2.1861233711242676	0.0793144479393959	1.1187331676483154	0.12702924013137817	-1.1319248676300049	-0.01569051295518875	-0.04571804776787758	0.09103028476238251	0.7418526411056519	-0.1304526925086975	0.05080653354525566	-0.09068045020103455	-1.2691755294799805	0.1016048863530159	0.18201398849487305	-0.09284564107656479	-0.40338507294654846	-0.01682080700993538	0.003326090984046459	0.10128599405288696	-2.618617057800293	0.04314638674259186	-0.16659532487392426	-0.015028286725282669	1.071629524230957	-0.08355327695608139	-7.999782562255859	0.05614890158176422	-0.09159834682941437	0.020490877330303192	-0.01927013508975506	-0.001773205236531794
807	0.3071383833885193	1.6580935716629028	0.057899970561265945	-0.5990897417068481	0.0569821298122406	0.22589479386806488	0.05156002566218376	0.37034958600997925	0.08584340661764145	-1.2601039409637451	0.039102911949157715	-0.19172458350658417	-0.16614589095115662	0.9892116785049438	-0.16519655287265778	2.1803689002990723	0.07843178510665894	1.1121859550476074	0.1274547129869461	-1.291919231414795	-0.016283385455608368	-0.0467669703066349	0.06790535151958466	0.573063850402832	-0.11056369543075562	0.07780952751636505	-0.01596996560692787	-1.2899264097213745	0.03888741880655289	0.12506148219108582	-0.17953303456306458	-0.3567492365837097	-0.09502089023590088	-0.09117662161588669	0.2537994384765625	-2.5926952362060547	0.11849310994148254	-0.3303649127483368	-0.10831357538700104	1.1664224863052368	-0.04318896681070328	-7.999886512756348	-0.2026045024394989	0.033825427293777466	0.023596862331032753	-0.018953267484903336	-0.002178918570280075
808	0.31027543544769287	1.666016936302185	0.05478774383664131	-0.5954720973968506	0.05629352852702141	0.2059401124715805	0.05238328129053116	0.37163466215133667	0.08449943363666534	-1.266615629196167	0.03878670185804367	-0.19156278669834137	-0.16431796550750732	0.9521607756614685	-0.16471107304096222	2.176638603210449	0.07811564207077026	1.1082895994186401	0.1275876760482788	-1.451906681060791	-0.017078272998332977	-0.047409236431121826	0.1986449658870697	0.292608380317688	-0.22945892810821533	0.22770151495933533	-0.1329454928636551	-0.8499202132225037	0.11800587922334671	0.0772191658616066	-0.002518954686820507	-0.26718175411224365	0.03214427828788757	0.06162470579147339	-0.026478227227926254	-1.5354751348495483	-0.020281173288822174	-0.06040244922041893	-0.00954415276646614	1.1650129556655884	0.015501275658607483	-7.999655723571777	0.3393736183643341	-0.014462694525718689	0.01161322183907032	-0.018843133002519608	-0.0014056159416213632
809	0.3132466971874237	1.6724566221237183	0.05184690281748772	-0.5917297601699829	0.05442386493086815	0.18200765550136566	0.05416737124323845	0.3709792196750641	0.08393963426351547	-1.272676944732666	0.03957589715719223	-0.18927450478076935	-0.16428284347057343	0.9072447419166565	-0.1658351570367813	2.175137758255005	0.07871010154485703	1.103320837020874	0.12832796573638916	-1.6118741035461426	-0.013852841220796108	-0.048246365040540695	0.14700977504253387	0.3107447624206543	-0.17770081758499146	0.2068958878517151	-0.048033904284238815	-1.1677720546722412	0.047348104417324066	-0.07896938174962997	0.02469165436923504	-0.28379812836647034	-0.026933712884783745	0.08276376128196716	-0.03447546064853668	-2.0895519256591797	0.11204685270786285	-0.08649927377700806	0.026647064834833145	1.2508119344711304	-0.09764985740184784	-7.998026371002197	0.06874510645866394	-0.10322248190641403	0.020943911746144295	-0.01677148975431919	-0.0018827310996130109
810	0.3158031702041626	1.6813137531280518	0.04942765086889267	-0.5881210565567017	0.054185900837183	0.15490815043449402	0.053946394473314285	0.37029215693473816	0.08653998374938965	-1.2809784412384033	0.04053358733654022	-0.1891508400440216	-0.1662491261959076	0.854802668094635	-0.16447347402572632	2.1738529205322266	0.07947926223278046	1.082863688468933	0.12726125121116638	-1.7718371152877808	-0.014336387626826763	-0.048719022423028946	0.08904097974300385	0.4282028079032898	-0.10280817747116089	0.13334710896015167	-0.08169704675674438	-1.2506208419799805	0.03234940022230148	-0.01358324196189642	0.20571951568126678	-0.31733137369155884	0.14030903577804565	0.013367265462875366	-0.14602795243263245	-2.372049331665039	0.03971124440431595	0.016236841678619385	0.02070297673344612	0.8521032333374023	-0.11598697304725647	-7.99827766418457	0.19579389691352844	-0.06831274926662445	0.02104857750236988	-0.023554226383566856	-0.006102282088249922
811	0.31819793581962585	1.6898421049118042	0.047334764152765274	-0.5855812430381775	0.05246465280652046	0.13256603479385376	0.054478686302900314	0.371123343706131	0.08983892947435379	-1.2884926795959473	0.044998764991760254	-0.1901867836713791	-0.16611996293067932	0.8095033764839172	-0.16569074988365173	2.174109935760498	0.07862965762615204	1.0724762678146362	0.12675897777080536	-1.9250538349151611	-0.012580777518451214	-0.04929114505648613	0.14978663623332977	0.3975471556186676	-0.17832082509994507	0.15022428333759308	-0.07622901350259781	-0.9561912417411804	0.025844968855381012	0.07484216243028641	0.1479243040084839	-0.3263009488582611	0.22629591822624207	-0.0768674686551094	0.07055935263633728	-2.0200743675231934	-0.03501664102077484	0.024111516773700714	-0.08722974359989166	0.9707614183425903	-0.1057647168636322	-7.997684478759766	-0.032856374979019165	-0.08938219398260117	0.017586683854460716	-0.029205862432718277	-0.009030815213918686
812	0.3230706453323364	1.6977360248565674	0.04275135695934296	-0.5813054442405701	0.05101102590560913	0.1164679229259491	0.05482443422079086	0.37286895513534546	0.09263213723897934	-1.2976990938186646	0.05009594187140465	-0.19039835035800934	-0.16464635729789734	0.7683174014091492	-0.16799552738666534	2.175154685974121	0.07706288993358612	1.0389777421951294	0.12681952118873596	-2.0240020751953125	-0.013189774937927723	-0.049827367067337036	0.3167443573474884	0.33389121294021606	-0.3345033824443817	0.2557944357395172	-0.13372275233268738	-0.6072993278503418	0.07659129798412323	0.11664488911628723	0.13579493761062622	-0.3849511444568634	0.2633293569087982	0.06130283325910568	0.06385323405265808	-1.8331252336502075	-0.10693717747926712	0.14171557128429413	-0.10502970218658447	-0.6137166023254395	-0.07822439074516296	-6.009830474853516	0.14617212116718292	-0.07981333136558533	0.010466324165463448	-0.028361117467284203	-0.009290880523622036
813	0.32961365580558777	1.7049022912979126	0.036484260112047195	-0.5766122937202454	0.048892661929130554	0.10435483604669571	0.05586327239871025	0.3733424246311188	0.09459540992975235	-1.3033345937728882	0.054800767451524734	-0.18941135704517365	-0.16265971958637238	0.7315147519111633	-0.17012111842632294	2.175938844680786	0.07556454092264175	1.0001006126403809	0.12696731090545654	-2.088552951812744	-0.011617833748459816	-0.05054767057299614	0.2923146188259125	0.3843455910682678	-0.3144969344139099	0.18717242777347565	-0.08468730002641678	-0.55230712890625	0.03996691107749939	-0.046917837113142014	0.10103822499513626	-0.2418738603591919	0.1424597203731537	0.08754590153694153	0.0830320194363594	-1.6509860754013062	0.06624656170606613	0.05559709668159485	-0.07671558111906052	-0.4276731610298157	-0.1431313455104828	-4.5877766609191895	0.0465630367398262	-0.07479548454284668	0.012629779055714607	-0.03413700684905052	-0.007354813162237406
814	0.33507925271987915	1.7112418413162231	0.031198006123304367	-0.5738282799720764	0.04783697426319122	0.09152249991893768	0.056220732629299164	0.3733895421028137	0.09626396000385284	-1.3066383600234985	0.056577201932668686	-0.19094882905483246	-0.1620311439037323	0.6958490014076233	-0.16906329989433289	2.176680326461792	0.07513630390167236	1.0012109279632568	0.12605108320713043	-2.0962960720062256	-0.010785797610878944	-0.05109935626387596	0.25749486684799194	0.27517271041870117	-0.2530946433544159	0.10326553881168365	-0.08636532723903656	-0.5577226281166077	0.0549447126686573	0.02705342322587967	0.0866260975599289	-0.1649971455335617	0.07120761275291443	-0.10774005204439163	-0.028851885348558426	-1.5758056640625	0.07356953620910645	0.08682416379451752	0.010220035910606384	1.4680604934692383	-0.10224031656980515	0.9763908982276917	0.15828058123588562	-0.06442274898290634	0.01358169037848711	-0.03261377289891243	-0.00436417106539011
815	0.33986029028892517	1.7139530181884766	0.026499250903725624	-0.5728866457939148	0.045976705849170685	0.08174894005060196	0.05768930912017822	0.37411028146743774	0.09695383906364441	-1.3039747476577759	0.058533452451229095	-0.19301465153694153	-0.16203071177005768	0.666687548160553	-0.17020981013774872	2.1771748065948486	0.07517555356025696	1.0029305219650269	0.1265719085931778	-2.0500729084014893	-0.008746588602662086	-0.05192136391997337	0.22116585075855255	0.13884438574314117	-0.18317659199237823	-0.007578269112855196	-0.12076278775930405	-0.4150034189224243	0.0841790959239006	0.028557946905493736	0.0003177151083946228	0.05938698351383209	0.11911708861589432	-0.05756228417158127	0.0040200576186180115	-1.2985014915466309	-0.11484594643115997	0.05068207532167435	0.13130202889442444	1.5708345174789429	0.026321575045585632	0.8092625737190247	0.5249163508415222	-0.07255133986473083	0.014138263650238514	-0.030434293672442436	-0.006012605037540197
816	0.3432440161705017	1.7165464162826538	0.023262163624167442	-0.5726626515388489	0.04465354606509209	0.07295037060976028	0.05888209864497185	0.3740379214286804	0.09627041220664978	-1.3016798496246338	0.06097850576043129	-0.1947709023952484	-0.16020120680332184	0.640646755695343	-0.17342136800289154	2.176884889602661	0.07509967684745789	1.0071191787719727	0.12826186418533325	-1.9302139282226562	-0.00894548837095499	-0.05277378112077713	0.1338752806186676	0.14518292248249054	-0.1470532864332199	0.027351468801498413	-0.03567975386977196	-0.36919134855270386	0.04120640829205513	-0.027831483632326126	-0.07477124035358429	0.07723069936037064	0.10987778007984161	-0.06811154633760452	0.17503608763217926	-1.124267816543579	-0.1503075808286667	0.021322347223758698	-0.06300614774227142	1.7061742544174194	0.10851477831602097	5.868210315704346	-0.26832690834999084	0.008629955351352692	0.01633373089134693	-0.027987690642476082	-0.010004954412579536
817	0.34592339396476746	1.719132423400879	0.020694898441433907	-0.5714185833930969	0.04386506974697113	0.0661030039191246	0.05965156480669975	0.3729037344455719	0.09556307643651962	-1.300105094909668	0.06321752816438675	-0.19440843164920807	-0.15792959928512573	0.6213905811309814	-0.17626161873340607	2.1783859729766846	0.07433389127254486	1.0020313262939453	0.12982535362243652	-1.7702256441116333	-0.01195787824690342	-0.0533779114484787	0.14657382667064667	0.13140758872032166	-0.1773245632648468	0.12036871165037155	-0.07725748419761658	-0.2608366012573242	0.06549903750419617	-0.03416169807314873	-0.010424403473734856	0.04516299068927765	0.08721102774143219	0.03724690526723862	0.07534810155630112	-0.7908108234405518	-0.08200310170650482	0.1298932433128357	-0.07879937440156937	1.0377016067504883	0.057094376534223557	7.998115539550781	0.06831695139408112	-0.012310441583395004	0.01333660539239645	-0.02710530161857605	-0.006587908137589693
818	0.34895142912864685	1.7221091985702515	0.01778488978743553	-0.5697111487388611	0.042666319757699966	0.06177849695086479	0.060623202472925186	0.3710397183895111	0.09547258913516998	-1.3023996353149414	0.0647972971200943	-0.19111734628677368	-0.15684446692466736	0.6083897948265076	-0.177556112408638	2.181786060333252	0.07420261204242706	0.9959779977798462	0.1305917650461197	-1.6102409362792969	-0.011409038677811623	-0.0539713017642498	0.09579433500766754	0.1618809700012207	-0.1433335244655609	0.06188523769378662	-0.06961866468191147	-0.1965412050485611	0.04677260294556618	-0.11803630739450455	0.054696567356586456	-0.10872706025838852	0.0328485481441021	0.20158255100250244	-0.022771211341023445	-0.5314181447029114	0.0645061805844307	0.1957710087299347	0.010102903470396996	1.1913917064666748	-0.024655725806951523	7.998297214508057	0.16969946026802063	-0.029282934963703156	0.009082065895199776	-0.031132418662309647	-0.0027570733800530434
819	0.35120606422424316	1.724319577217102	0.015643088147044182	-0.5695094466209412	0.041914697736501694	0.05975737050175667	0.06097927689552307	0.37081870436668396	0.09652691334486008	-1.3017164468765259	0.06580381095409393	-0.18804989755153656	-0.1570565402507782	0.6025999784469604	-0.1771894097328186	2.183648109436035	0.07455886155366898	0.9927526712417603	0.13049441576004028	-1.4502636194229126	-0.01013654749840498	-0.05434819310903549	0.04947157949209213	0.1286752074956894	-0.07445704936981201	-0.057995378971099854	-0.06306055188179016	-0.06895220279693604	0.03971898928284645	0.03662921488285065	0.06098596379160881	-0.03878718242049217	0.04968293011188507	0.16725178062915802	-0.05146287381649017	-0.20697340369224548	0.007829461246728897	0.08525577187538147	0.004741419106721878	1.3242626190185547	0.013756677508354187	7.997987270355225	0.2000955194234848	-0.0048103127628564835	0.0051217032596468925	-0.034546006470918655	-0.004064662382006645
820	0.3532141447067261	1.7272868156433105	0.01374773122370243	-0.5680835247039795	0.041115570813417435	0.059504348784685135	0.061544906347990036	0.37041693925857544	0.09721183776855469	-1.2993532419204712	0.0669231116771698	-0.18725427985191345	-0.15778112411499023	0.5981773138046265	-0.17819492518901825	2.184483528137207	0.07539115846157074	0.9922714233398438	0.1313668191432953	-1.2903046607971191	-0.008600618690252304	-0.054565876722335815	0.1172817051410675	0.1987195611000061	-0.16400831937789917	0.16447918117046356	-0.051627129316329956	0.07744506746530533	0.044985536485910416	-0.03743540495634079	0.02738792635500431	0.038078173995018005	0.020655903965234756	-0.018915928900241852	-0.04236634448170662	-0.15990900993347168	0.009406384080648422	0.03138314187526703	0.025573644787073135	1.4732142686843872	-0.01329907774925232	7.997089862823486	0.16918575763702393	-0.06826449930667877	-0.0008434583432972431	-0.0316755473613739	-0.002594239544123411
821	0.35632213950157166	1.7317005395889282	0.010684422217309475	-0.5645883679389954	0.040751006454229355	0.060283761471509933	0.061990056186914444	0.3698471784591675	0.09692364186048508	-1.2950302362442017	0.06727530807256699	-0.18702654540538788	-0.15790271759033203	0.592056930065155	-0.17924483120441437	2.1851184368133545	0.07618305832147598	0.994667649269104	0.13248102366924286	-1.1303637027740479	-0.008639873005449772	-0.05479826778173447	0.07572861015796661	0.29199841618537903	-0.12675300240516663	0.14780570566654205	0.002410087501630187	0.0538969486951828	0.011293884366750717	-0.04889187216758728	-0.018212446942925453	0.1276092678308487	0.02424042299389839	0.043437570333480835	0.0012464076280593872	-0.25114595890045166	-0.0650378167629242	0.05264497175812721	0.019294891506433487	1.6226726770401	0.052850186824798584	7.996420860290527	-0.06900028884410858	-0.07082103192806244	-0.0017897248035296798	-0.03242221102118492	-0.006116847041994333
822	0.35740673542022705	1.7365455627441406	0.009609948843717575	-0.5634490251541138	0.04125577583909035	0.05929670110344887	0.061869848519563675	0.36933767795562744	0.09581324458122253	-1.2927595376968384	0.06681859493255615	-0.18603770434856415	-0.15722805261611938	0.5855369567871094	-0.18010754883289337	2.186027765274048	0.07669452577829361	0.9711683392524719	0.1338454931974411	-0.9704436659812927	-0.011426551267504692	-0.05481269210577011	-0.0202423594892025	0.23044735193252563	-0.030052311718463898	0.04048142954707146	-0.003871235530823469	-0.028815224766731262	0.011189837008714676	-0.004366917535662651	-0.06789465248584747	0.05680631846189499	-0.027797069400548935	0.03914089873433113	0.07562357187271118	-0.2139512598514557	0.0036826729774475098	0.04446377977728844	-0.05120880901813507	-0.1531655639410019	0.027507781982421875	7.994928359985352	0.08775462955236435	-0.01367928832769394	-0.006738380994647741	-0.03259693831205368	-0.0006489032530225813
823	0.35681235790252686	1.7409626245498657	0.01026933267712593	-0.5649623274803162	0.04110482335090637	0.057359546422958374	0.061987943947315216	0.3690548837184906	0.09532183408737183	-1.2894784212112427	0.06672248244285583	-0.18407922983169556	-0.15646502375602722	0.5816622972488403	-0.18004441261291504	2.1881558895111084	0.07691250741481781	0.9633299708366394	0.13451187312602997	-0.8105316162109375	-0.010711363516747952	-0.05481691658496857	-0.0798683613538742	0.24969369173049927	0.031212136149406433	-0.09329523891210556	-0.033980593085289	-0.08452432602643967	0.017328612506389618	0.003424630034714937	0.04652249068021774	0.08207357674837112	0.009713364765048027	0.0891021192073822	-0.044846441596746445	-0.11597071588039398	0.0508115217089653	0.11817287653684616	0.0006910338997840881	0.6425633430480957	-0.0551532506942749	7.995152473449707	0.25703293085098267	-0.041772112250328064	-0.011214343830943108	-0.037175510078668594	-0.0007245483575388789
824	0.35694631934165955	1.7444612979888916	0.010227937251329422	-0.5663550496101379	0.04102899134159088	0.05679143965244293	0.06184092536568642	0.37202948331832886	0.09570711106061935	-1.2817888259887695	0.06729038804769516	-0.1824275255203247	-0.1561257541179657	0.5783610939979553	-0.1801242232322693	2.1897499561309814	0.07709643989801407	0.9506720900535583	0.13498589396476746	-0.6506273746490479	-0.010160456411540508	-0.05470455065369606	-0.013065706938505173	0.21263496577739716	-0.027777619659900665	-0.0775664672255516	-0.004286849871277809	0.03742293268442154	-0.0015980955213308334	0.20302411913871765	0.011506480164825916	0.21537761390209198	0.0167289637029171	0.10705380141735077	0.03787470981478691	-0.12595579028129578	0.033409055322408676	0.07699882239103317	-0.031070057302713394	0.9656795263290405	-0.037139974534511566	7.994470596313477	0.041556280106306076	-0.06752213090658188	-0.0123057309538126	-0.036671094596385956	-0.0040239496156573296
825	0.358679860830307	1.7500126361846924	0.008610876277089119	-0.5649895071983337	0.0419924221932888	0.058955419808626175	0.06072506681084633	0.374194860458374	0.0963330939412117	-1.2752454280853271	0.06760729104280472	-0.18145649135112762	-0.1553577184677124	0.5726760029792786	-0.17961128056049347	2.1900622844696045	0.07686827331781387	0.9424155950546265	0.13513769209384918	-0.4907466769218445	-0.012781459838151932	-0.054304592311382294	0.09697297215461731	0.34392303228378296	-0.14025205373764038	0.13334868848323822	0.06241286173462868	0.20844054222106934	-0.07079484313726425	0.05015627667307854	0.05547458678483963	0.2342049479484558	-0.040579043328762054	0.029457716271281242	0.01202201098203659	-0.23580226302146912	0.14181122183799744	0.009336302988231182	-0.008372985757887363	1.072600245475769	-0.043586891144514084	7.99302864074707	-0.11566928029060364	0.023716039955615997	-0.020367497578263283	-0.03722967952489853	-0.004294666927307844
826	0.3607117235660553	1.7582173347473145	0.006754289381206036	-0.5635567307472229	0.04307398200035095	0.06285753846168518	0.059164103120565414	0.37677550315856934	0.0982174351811409	-1.2675378322601318	0.06800848245620728	-0.18214088678359985	-0.1554691046476364	0.5674884915351868	-0.17792794108390808	2.1916840076446533	0.07691885530948639	0.9437353014945984	0.13467612862586975	-0.33089831471443176	-0.014072795398533344	-0.05355698615312576	0.02160322666168213	0.5146276950836182	-0.05747951939702034	0.0008534055668860674	-0.013172905892133713	0.2256898581981659	-0.03013865277171135	0.14827042818069458	0.15277458727359772	0.2612134516239166	0.08190508931875229	-0.006706141401082277	-0.05214977264404297	-0.17885155975818634	0.10449576377868652	0.15976223349571228	0.027650803327560425	1.564697265625	-0.12244120240211487	7.991810321807861	0.13171453773975372	-0.027735725045204163	-0.027959130704402924	-0.051032066345214844	-0.0054678115993738174
827	0.36228862404823303	1.7656567096710205	0.005405742675065994	-0.5608692169189453	0.042467743158340454	0.06830592453479767	0.05872093513607979	0.3809078633785248	0.10048729181289673	-1.2547147274017334	0.07001449167728424	-0.18420615792274475	-0.15498661994934082	0.5655185580253601	-0.1769324392080307	2.1924517154693604	0.07642952352762222	0.95437091588974	0.13408619165420532	-0.17104582488536835	-0.00986057985574007	-0.05313647910952568	0.08118171989917755	0.4002842605113983	-0.11624657362699509	0.19815655052661896	-0.013633938506245613	0.31544455885887146	-0.02426302060484886	0.2233629822731018	0.09735352545976639	0.37724748253822327	0.05278470367193222	-0.12318693846464157	0.012565177865326405	-0.08192972838878632	0.08991233259439468	-0.003703054040670395	-0.00529452133923769	2.010047674179077	-0.04115007072687149	7.993157863616943	0.13273680210113525	0.02165863662958145	-0.030388707295060158	-0.05059007927775383	-0.003654513508081436
828	0.3629564046859741	1.770851731300354	0.004888368770480156	-0.5596820712089539	0.04308648407459259	0.07163059711456299	0.05772203207015991	0.38265642523765564	0.10183776170015335	-1.242138385772705	0.07113070785999298	-0.1846131682395935	-0.15518535673618317	0.5603198409080505	-0.17741194367408752	2.193721055984497	0.07682318985462189	0.9663103818893433	0.13489532470703125	-0.011183368042111397	-0.010099588893353939	-0.05248165875673294	-0.04494904726743698	0.28380730748176575	0.004456482827663422	0.0022649795282632113	0.05402512475848198	0.1614374965429306	-0.06511672586202621	0.03218214586377144	0.09191195666790009	0.39437437057495117	0.09339306503534317	0.0008375889156013727	-0.0449075810611248	-0.20029205083847046	-0.0977369174361229	0.10512135177850723	0.036224912852048874	2.0733301639556885	0.09620626270771027	7.993475914001465	-0.14504066109657288	0.032580312341451645	-0.030722370371222496	-0.051775235682725906	-0.010319392196834087
829	0.3622148036956787	1.7710272073745728	0.005729504860937595	-0.5595730543136597	0.04466007649898529	0.07388997077941895	0.056118596345186234	0.3842551112174988	0.10323062539100647	-1.2251313924789429	0.07201417535543442	-0.18565340340137482	-0.1564207226037979	0.5566298961639404	-0.17904265224933624	2.194991111755371	0.07774990051984787	0.9790442585945129	0.13657322525978088	0.14867235720157623	-0.013330923393368721	-0.05162275582551956	-0.08892722427845001	-0.009316527284681797	0.05136319622397423	-0.00012281443923711777	0.091330386698246	0.13695475459098816	-0.08663465827703476	0.08890333771705627	0.06670809537172318	0.4929281771183014	-0.019629565998911858	-0.058651819825172424	-0.09321250021457672	-0.13756592571735382	-0.004154466092586517	0.05327683314681053	0.053600892424583435	2.0975468158721924	0.07800114154815674	7.992520332336426	-0.12381171435117722	0.05014735460281372	-0.0314636155962944	-0.047143638134002686	-0.007516371551901102
830	0.36088767647743225	1.7675551176071167	0.007076559588313103	-0.5599637031555176	0.046471256762742996	0.07487045228481293	0.054629743099212646	0.3864438533782959	0.10333309322595596	-1.2092061042785645	0.07017801702022552	-0.18594318628311157	-0.15793003141880035	0.5497989654541016	-0.17815683782100677	2.1966991424560547	0.07936345785856247	0.9925787448883057	0.13756157457828522	0.3085153102874756	-0.01486877165734768	-0.050743527710437775	-0.014796178787946701	-0.19586890935897827	-0.029434867203235626	0.03047557920217514	0.05641596019268036	0.14733150601387024	-0.03106742911040783	0.1643511801958084	-0.048034656792879105	0.4795807898044586	-0.19907629489898682	-0.030118826776742935	-0.06340301781892776	-0.2816930413246155	0.17015667259693146	0.10040260851383209	0.0603039376437664	2.150526762008667	-0.004714220762252808	7.992077827453613	0.09791610389947891	0.05085606500506401	-0.03546712175011635	-0.0423564687371254	0.0006701158708892763
831	0.3608531057834625	1.7613471746444702	0.007045645732432604	-0.5604408383369446	0.04797647148370743	0.07767000794410706	0.05390889197587967	0.38838815689086914	0.10088799893856049	-1.194993495941162	0.06655620783567429	-0.18664613366127014	-0.15784679353237152	0.5456331968307495	-0.17677317559719086	2.200388193130493	0.08090577274560928	1.0083259344100952	0.13885463774204254	0.46836888790130615	-0.015359660610556602	-0.049992885440588	-0.05472981929779053	-0.24141667783260345	-0.0198122039437294	-0.05385316163301468	0.10005160421133041	0.1437261551618576	-0.05829663947224617	0.039935991168022156	-0.1129177063703537	0.43974778056144714	-0.17002472281455994	-0.032550979405641556	0.03097698837518692	-0.1628851741552353	0.07114019989967346	0.2196391522884369	0.04379011690616608	2.284698963165283	0.06653471291065216	7.992880821228027	-0.1228346899151802	0.05040174722671509	-0.03859230875968933	-0.04569156467914581	-0.0016710958443582058
