time jpLt jpLc tpLt mpLc jrLt jrLc trLt mrLc jyLt jyLc tyLt myLc jkLt jkLc tkLt mkLc japLt japLc tapLt mapLc jarLt jarLc tarLt marLc jpRt jpRc tpRt mpRc jrRt jrRc trRt mrRc jyRt jyRc tyRt myRc jkRt jkRc tkRt mkRc japRt japRc tapRt mapRc jarRt jarRc tarRt marRc jwrt jwrc twrt mwrc jwyt jwyc twyt mwyc jspLt jspLc tspLt mspLt jsrLt jsrLc tsrLt msrLt jsyLt jsyLc tsyLt msyLt jeLt jeLc teLt meLt jwrLt jwrLc twrLt mwrLt jspRt jspRc tspRt mspRt jsrRt jsrRc tsrRt msrRt jsyRt jsyRc tsyRt msyRt jeRt jeRc teRt meRt jwrRt jwrRc twrRt mwrRt
1.460000 0.039383 -0.374000 33.700001 33.700001 0.359996 0.298189 -1.420000 -1.420000 0.420187 0.483659 12.070000 12.070000 0.516285 0.377071 9.349999 9.349999 -0.002485 -0.061318 7.760000 7.760000 -0.288023 -0.338788 0.420000 0.420000 -0.540623 -0.423645 -9.240000 -9.240000 -0.480186 -0.431256 -5.260000 -5.260000 -0.793740 -0.774612 -2.720000 -2.720000 0.616994 0.537090 3.560000 3.560000 -0.173896 -0.119293 3.410000 3.410000 0.207786 0.174456 0.320000 0.320000 0.049444 -0.004995 10.139999 10.139999 -0.650409 -0.581741 -3.610000 -3.610000 -0.791603 -0.675406 -3.300000 -3.300000 0.710482 0.753737 1.900000 1.900000 -0.784706 -0.733099 0.460000 0.460000 0.050126 0.015088 0.300000 0.300000 -0.372976 -0.356430 -0.280000 -0.280000 1.302855 1.250847 -0.650000 -0.650000 -2.577505 -2.448066 -2.850000 -2.850000 -1.134788 -1.062704 -2.800000 -2.800000 1.068637 1.038571 -1.510000 -1.510000 -0.288302 -0.260637 0.960000 0.960000
1.480000 0.029887 -0.374000 32.950001 32.950001 0.345286 0.322075 -2.720000 -2.720000 0.427138 0.475808 6.790000 6.790000 0.515721 0.385782 9.510000 9.510000 0.023754 -0.056384 7.680000 7.680000 -0.282502 -0.326442 0.040000 0.040000 -0.558823 -0.441316 -9.190000 -9.190000 -0.489434 -0.441789 -5.050000 -5.050000 -0.812354 -0.793368 -2.950000 -2.950000 0.676051 0.593459 2.730000 2.730000 -0.177492 -0.140249 1.730000 1.730000 0.226208 0.182733 0.150000 0.150000 0.070562 0.019145 11.730000 11.730000 -0.668309 -0.593879 -1.680000 -1.680000 -0.842689 -0.740324 -1.960000 -1.960000 0.685887 0.711616 1.570000 1.570000 -0.808514 -0.767606 0.770000 0.770000 0.082129 0.043089 0.440000 0.440000 -0.383874 -0.378901 0.680000 0.680000 1.295588 1.321533 -3.880000 -3.880000 -2.589428 -2.514741 -0.380000 -0.380000 -1.151159 -1.102020 -0.790000 -0.790000 1.077719 1.063795 -1.040000 -1.040000 -0.310630 -0.291145 0.350000 0.350000
1.500000 0.003206 -0.374000 30.830000 30.830000 0.320721 0.330944 -3.730000 -3.730000 0.438412 0.466626 2.710000 2.710000 0.524869 0.392607 9.620000 9.620000 0.053363 -0.045794 7.780000 7.780000 -0.274126 -0.316610 0.390000 0.390000 -0.580936 -0.463758 -7.150000 -7.150000 -0.512170 -0.459419 -3.530000 -3.530000 -0.832434 -0.811977 -2.660000 -2.660000 0.758834 0.668544 4.350000 4.350000 -0.176351 -0.155548 2.020000 2.020000 0.236174 0.194654 0.060000 0.060000 0.115086 0.028209 14.429999 14.429999 -0.677097 -0.603316 -0.100000 -0.100000 -0.901124 -0.805610 -1.500000 -1.500000 0.643921 0.677061 0.790000 0.790000 -0.838456 -0.794034 1.020000 1.020000 0.118163 0.073103 0.630000 0.630000 -0.393236 -0.385106 -0.080000 -0.080000 1.276476 1.361048 -5.410000 -5.410000 -2.571022 -2.552299 1.160000 1.160000 -1.138025 -1.124536 0.330000 0.330000 1.077075 1.066662 -0.110000 -0.110000 -0.324048 -0.307343 -0.690000 -0.690000
1.520000 0.014837 -0.374000 31.699999 31.699999 0.323444 0.331267 -4.520000 -4.520000 0.436610 0.467889 1.770000 1.770000 0.521474 0.392509 10.460000 10.460000 0.066678 -0.039522 6.940000 6.940000 -0.270422 -0.309323 0.220000 0.220000 -0.609226 -0.493855 -8.970000 -8.970000 -0.531509 -0.496422 -1.630000 -1.630000 -0.848052 -0.835451 -1.490000 -1.490000 0.842625 0.751774 4.130000 4.130000 -0.163904 -0.173593 2.210000 2.210000 0.228505 0.207991 -0.140000 -0.140000 0.118562 0.046613 14.759999 14.759999 -0.682792 -0.607662 -0.500000 -0.500000 -0.932211 -0.867215 -1.180000 -1.180000 0.614926 0.641960 0.540000 0.540000 -0.859605 -0.819775 0.630000 0.630000 0.141463 0.100396 0.920000 0.920000 -0.398391 -0.383981 -0.330000 -0.330000 1.246158 1.380437 -7.710000 -7.710000 -2.567201 -2.563581 -0.310000 -0.310000 -1.142271 -1.126504 1.610000 1.610000 1.059395 1.056815 0.210000 0.210000 -0.340521 -0.322249 -1.010000 -1.010000
1.540000 0.005357 -0.374000 31.119999 31.119999 0.307862 0.335848 -5.090000 -5.090000 0.441860 0.463856 -0.440000 -0.440000 0.514545 0.392239 8.679999 8.679999 0.077948 -0.036742 5.750000 5.750000 -0.281636 -0.301515 0.050000 0.050000 -0.642061 -0.521789 -7.970000 -7.970000 -0.544974 -0.533277 -0.160000 -0.160000 -0.866677 -0.855137 -0.260000 -0.260000 0.930107 0.843034 2.370000 2.370000 -0.160097 -0.184917 0.930000 0.930000 0.228519 0.212966 0.080000 0.080000 0.120281 0.063724 12.500000 12.500000 -0.695754 -0.617060 -1.630000 -1.630000 -0.980641 -0.910657 -1.500000 -1.500000 0.590954 0.612133 2.340000 2.340000 -0.874284 -0.846087 0.480000 0.480000 0.177799 0.134231 0.330000 0.330000 -0.410664 -0.396661 -0.230000 -0.230000 1.222039 1.379947 -7.910000 -7.910000 -2.541296 -2.571718 3.190000 3.190000 -1.118478 -1.129333 2.150000 2.150000 1.042003 1.045529 0.430000 0.430000 -0.357066 -0.342392 -0.810000 -0.810000
1.560000 0.018066 -0.374000 31.929998 31.929998 0.310999 0.334556 -4.580000 -4.580000 0.438641 0.457669 -0.870000 -0.870000 0.504410 0.398245 9.240000 9.240000 0.068411 -0.027903 5.750000 5.750000 -0.288100 -0.297296 0.040000 0.040000 -0.661613 -0.558114 -6.320000 -6.320000 -0.566909 -0.576799 0.920000 0.920000 -0.871517 -0.865376 5.060000 5.060000 1.019189 0.952117 1.020000 1.020000 -0.154248 -0.191520 0.390000 0.390000 0.221836 0.216385 -0.140000 -0.140000 0.137660 0.080463 10.510000 10.510000 -0.690263 -0.631685 -1.600000 -1.600000 -1.020957 -0.950541 -1.490000 -1.490000 0.564102 0.584843 0.990000 0.990000 -0.875818 -0.862921 0.260000 0.260000 0.215760 0.169775 0.510000 0.510000 -0.423317 -0.415996 0.410000 0.410000 1.199123 1.359698 -7.280000 -7.280000 -2.571292 -2.576131 1.940000 1.940000 -1.090460 -1.121823 -0.100000 -0.100000 1.025028 1.031646 0.420000 0.420000 -0.366575 -0.354813 -0.530000 -0.530000
1.580000 0.026269 -0.374000 32.759998 32.759998 0.327101 0.340889 -3.690000 -3.690000 0.435385 0.451884 -1.080000 -1.080000 0.504932 0.398245 8.420000 8.420000 0.052230 -0.026436 5.720000 5.720000 -0.281590 -0.296923 0.250000 0.250000 -0.688074 -0.586017 -6.700000 -6.700000 -0.591884 -0.619441 3.370000 3.370000 -0.875203 -0.864985 6.950000 6.950000 1.097502 1.035855 4.010000 4.010000 -0.142995 -0.194419 1.550000 1.550000 0.226780 0.219538 -0.010000 -0.010000 0.148820 0.102596 10.120000 10.120000 -0.699489 -0.638351 -0.740000 -0.740000 -1.059917 -0.992020 -1.410000 -1.410000 0.532372 0.559614 0.430000 0.430000 -0.886663 -0.870920 0.650000 0.650000 0.286255 0.210085 1.520000 1.520000 -0.438525 -0.422920 0.730000 0.730000 1.180912 1.325214 -5.900000 -5.900000 -2.610272 -2.582627 -0.420000 -0.420000 -1.064385 -1.105059 -2.280000 -2.280000 0.998604 1.017977 -0.120000 -0.120000 -0.378108 -0.365942 -0.000000 -0.000000
1.600000 0.023603 -0.373969 32.369999 32.369999 0.319737 0.356033 -4.270000 -4.270000 0.438499 0.444493 -3.010000 -3.010000 0.496159 0.397909 8.450000 8.450000 0.051343 -0.026921 5.160000 5.160000 -0.286245 -0.295997 0.160000 0.160000 -0.711312 -0.617893 -6.080000 -6.080000 -0.594828 -0.646047 3.740000 3.740000 -0.879301 -0.859562 8.360000 8.360000 1.163149 1.122257 2.260000 2.260000 -0.117188 -0.193046 -0.330000 -0.330000 0.249676 0.223032 0.250000 0.250000 0.163078 0.123486 6.990000 6.990000 -0.700617 -0.649139 -2.590000 -2.590000 -1.092694 -1.029940 -1.850000 -1.850000 0.510548 0.526981 1.680000 1.680000 -0.896159 -0.881805 1.230000 1.230000 0.320499 0.262591 0.040000 0.040000 -0.446027 -0.436825 -0.770000 -0.770000 1.187569 1.293185 -4.490000 -4.490000 -2.678006 -2.596982 -5.050000 -5.050000 -1.058086 -1.083509 -4.400000 -4.400000 0.977031 1.002723 -0.280000 -0.280000 -0.381751 -0.380094 0.850000 0.850000
1.620000 0.030305 -0.373755 32.969997 32.969997 0.326782 0.361162 -4.880000 -4.880000 0.434923 0.442594 -3.950000 -3.950000 0.489303 0.395525 7.900000 7.900000 0.044705 -0.030364 4.530000 4.530000 -0.277427 -0.295752 0.310000 0.310000 -0.746100 -0.652361 -6.030000 -6.030000 -0.628231 -0.663844 2.300000 2.300000 -0.875564 -0.854080 8.020000 8.020000 1.218188 1.187492 1.170000 1.170000 -0.084225 -0.187284 -0.490000 -0.490000 0.249742 0.227730 0.040000 0.040000 0.198816 0.148634 8.720000 8.720000 -0.692536 -0.656647 1.780000 1.780000 -1.091650 -1.058901 -1.030000 -1.030000 0.500413 0.508680 1.360000 1.360000 -0.886126 -0.890025 -0.130000 -0.130000 0.325377 0.296696 -0.080000 -0.080000 -0.453063 -0.450157 -0.510000 -0.510000 1.173778 1.263241 -2.370000 -2.370000 -2.696823 -2.594863 -8.080000 -8.080000 -1.092202 -1.077734 -7.270000 -7.270000 0.939813 0.992854 -2.060000 -2.060000 -0.391335 -0.385737 1.860000 1.860000
1.640000 0.055112 -0.373018 35.070000 35.070000 0.327684 0.369679 -4.560000 -4.560000 0.436743 0.440969 -4.050000 -4.050000 0.479581 0.390665 7.990000 7.990000 0.032210 -0.037381 4.370000 4.370000 -0.274699 -0.294782 0.310000 0.310000 -0.759391 -0.682397 -5.120000 -5.120000 -0.625304 -0.679937 2.440000 2.440000 -0.870017 -0.843645 8.870000 8.870000 1.286908 1.242631 1.860000 1.860000 -0.067718 -0.175226 -0.090000 -0.090000 0.244246 0.232652 0.000000 0.000000 0.216856 0.173175 4.900000 4.900000 -0.694238 -0.662726 1.460000 1.460000 -1.090443 -1.071173 -1.130000 -1.130000 0.469708 0.497003 -0.270000 -0.270000 -0.874498 -0.888476 -1.180000 -1.180000 0.303917 0.301226 0.330000 0.330000 -0.459433 -0.448617 -0.330000 -0.330000 1.182656 1.229616 -0.890000 -0.890000 -2.758478 -2.607716 -15.910000 -15.910000 -1.155787 -1.087630 -6.920000 -6.920000 0.903250 0.963526 -1.000000 -1.000000 -0.403763 -0.395618 1.350000 1.350000
1.660000 0.062662 -0.360624 34.910000 34.910000 0.341787 0.372694 -4.670000 -4.670000 0.429120 0.439246 -3.060000 -3.060000 0.478233 0.385511 8.120000 8.120000 0.017728 -0.044824 4.830000 4.830000 -0.241131 -0.293344 0.770000 0.770000 -0.801747 -0.707876 -5.700000 -5.700000 -0.646541 -0.684714 1.630000 1.630000 -0.860286 -0.836244 8.059999 8.059999 1.347475 1.295280 3.200000 3.200000 -0.044039 -0.157087 0.430000 0.430000 0.237057 0.234100 0.030000 0.030000 0.261325 0.195475 6.320000 6.320000 -0.685896 -0.671105 4.030000 4.030000 -1.078083 -1.073259 -0.100000 -0.100000 0.459602 0.483463 -0.790000 -0.790000 -0.861632 -0.879430 -0.930000 -0.930000 0.284432 0.296673 -0.110000 -0.110000 -0.462617 -0.449662 -0.630000 -0.630000 1.198366 1.204582 0.530000 0.530000 -2.823949 -2.636939 -13.929999 -13.929999 -1.241593 -1.112731 -5.850000 -5.850000 0.871263 0.928039 -0.630000 -0.630000 -0.415527 -0.412198 0.730000 0.730000
1.680000 0.038100 -0.331877 29.250000 29.250000 0.342283 0.378900 -7.090000 -7.090000 0.413522 0.441399 -0.730000 -0.730000 0.476521 0.372015 10.170000 10.170000 0.005405 -0.055816 6.510000 6.510000 -0.211814 -0.284801 0.680000 0.680000 -0.836396 -0.733939 -8.360000 -8.360000 -0.641259 -0.689246 0.400000 0.400000 -0.850567 -0.823195 7.380000 7.380000 1.410674 1.348756 2.010000 2.010000 -0.022111 -0.133516 1.290000 1.290000 0.246677 0.233781 0.200000 0.200000 0.292100 0.217657 9.790000 9.790000 -0.689476 -0.673318 6.050000 6.050000 -1.085276 -1.075836 -0.540000 -0.540000 0.454236 0.473450 -0.820000 -0.820000 -0.858484 -0.868114 -0.200000 -0.200000 0.268268 0.281757 0.730000 0.730000 -0.477294 -0.461162 -0.140000 -0.140000 1.223626 1.193905 1.390000 1.390000 -2.827435 -2.688269 -7.260000 -7.260000 -1.326931 -1.181339 -4.860000 -4.860000 0.832115 0.896305 -1.470000 -1.470000 -0.436961 -0.424350 1.060000 1.060000
1.700000 0.034469 -0.328119 28.840000 28.840000 0.347564 0.380192 -7.110000 -7.110000 0.389973 0.440284 -0.190000 -0.190000 0.474115 0.357683 8.610000 8.610000 0.006856 -0.063093 5.410000 5.410000 -0.174040 -0.267479 0.700000 0.700000 -0.866252 -0.761351 -7.060000 -7.060000 -0.644209 -0.678547 1.840000 1.840000 -0.829241 -0.813749 5.830000 5.830000 1.451171 1.401962 1.450000 1.450000 0.001083 -0.109650 0.750000 0.750000 0.239783 0.234122 0.070000 0.070000 0.308363 0.232203 8.590000 8.590000 -0.681268 -0.664860 4.260000 4.260000 -1.090535 -1.075100 -0.900000 -0.900000 0.454187 0.463077 0.110000 0.110000 -0.864440 -0.863375 0.290000 0.290000 0.264285 0.271201 0.720000 0.720000 -0.489341 -0.473088 -0.150000 -0.150000 1.250484 1.197832 1.960000 1.960000 -2.842573 -2.740601 -3.330000 -3.330000 -1.390978 -1.256699 -1.620000 -1.620000 0.784338 0.852477 -1.520000 -1.520000 -0.459856 -0.444168 0.930000 0.930000
1.720000 0.035563 -0.317703 30.949999 30.949999 0.347100 0.383158 -8.010000 -8.010000 0.354582 0.413511 -0.190000 -0.190000 0.474332 0.360854 9.330000 9.330000 0.028779 -0.067696 5.190000 5.190000 -0.163481 -0.245130 0.350000 0.350000 -0.892425 -0.785097 -6.960000 -6.960000 -0.641487 -0.675679 1.070000 1.070000 -0.814736 -0.805438 5.170000 5.170000 1.486532 1.452841 -0.140000 -0.140000 0.005164 -0.084576 0.440000 0.440000 0.223264 0.233323 0.010000 0.010000 0.318244 0.257361 7.190000 7.190000 -0.673497 -0.660885 4.400000 4.400000 -1.092076 -1.074855 -0.890000 -0.890000 0.442627 0.446894 2.260000 2.260000 -0.868476 -0.867660 1.530000 1.530000 0.280081 0.269178 1.140000 1.140000 -0.497931 -0.479406 0.150000 0.150000 1.270646 1.213786 2.000000 2.000000 -2.880834 -2.797497 -0.630000 -0.630000 -1.425870 -1.327193 -1.540000 -1.540000 0.749601 0.803422 0.140000 0.140000 -0.476439 -0.468965 -0.100000 -0.100000
1.740000 0.042585 -0.324023 29.529999 29.529999 0.313413 0.381524 -7.980000 -7.980000 0.308430 0.361815 -2.900000 -2.900000 0.492040 0.366369 9.429999 9.429999 0.067096 -0.072157 5.630000 5.630000 -0.204338 -0.226701 -0.160000 -0.160000 -0.926488 -0.813844 -8.590000 -8.590000 -0.630666 -0.662826 1.110000 1.110000 -0.793323 -0.785322 4.620000 4.620000 1.533267 1.512848 -0.670000 -0.670000 0.000200 -0.054794 0.030000 0.030000 0.215025 0.230979 -0.120000 -0.120000 0.325591 0.274237 5.730000 5.730000 -0.663707 -0.663685 4.670000 4.670000 -1.085548 -1.078045 -0.330000 -0.330000 0.430892 0.425671 2.360000 2.360000 -0.870515 -0.870256 1.890000 1.890000 0.298809 0.275720 1.170000 1.170000 -0.513318 -0.495727 0.320000 0.320000 1.271733 1.227285 1.730000 1.730000 -2.960670 -2.853368 -0.860000 -0.860000 -1.426134 -1.379850 -2.750000 -2.750000 0.739005 0.769429 -0.170000 -0.170000 -0.502305 -0.485759 -0.050000 -0.050000
1.760000 0.100123 -0.322121 38.369999 38.369999 0.256295 0.361250 -9.809999 -9.809999 0.258754 0.304774 -9.160000 -9.160000 0.548392 0.378874 13.750000 13.750000 0.136735 -0.070500 6.940000 6.940000 -0.273399 -0.225252 -0.730000 -0.730000 -0.940611 -0.835964 -7.810000 -7.810000 -0.622765 -0.652312 3.390000 3.390000 -0.734744 -0.762963 1.690000 1.690000 1.583652 1.565538 -0.900000 -0.900000 -0.003566 -0.031128 0.230000 0.230000 0.203334 0.227506 -0.210000 -0.210000 0.357675 0.286151 5.060000 5.060000 -0.633561 -0.656529 8.320000 8.320000 -1.028693 -1.080500 2.310000 2.310000 0.447590 0.407776 5.850000 5.850000 -0.857253 -0.873481 3.460000 3.460000 0.324350 0.291042 0.950000 0.950000 -0.522943 -0.504484 0.190000 0.190000 1.262885 1.233789 1.020000 1.020000 -3.068783 -2.873555 -12.770000 -12.770000 -1.378918 -1.396499 -14.830000 -14.830000 0.748255 0.738910 2.030000 2.030000 -0.527593 -0.509466 -2.450000 -2.450000
1.780000 0.154181 -0.318531 39.930000 39.930000 0.176525 0.334164 -17.650000 -17.650000 0.223939 0.245090 -12.679999 -12.679999 0.617257 0.394820 16.690001 16.690001 0.219858 -0.065199 8.760000 8.760000 -0.348623 -0.234904 -1.180000 -1.180000 -0.963521 -0.861949 -6.800000 -6.800000 -0.626174 -0.641407 3.610000 3.610000 -0.688364 -0.723298 1.330000 1.330000 1.610123 1.612393 -1.070000 -1.070000 0.040621 -0.014610 -1.470000 -1.470000 0.220720 0.223405 0.240000 0.240000 0.419856 0.298221 7.880000 7.880000 -0.583638 -0.639389 16.910000 16.910000 -0.937973 -1.072278 6.530000 6.530000 0.464704 0.394458 6.700000 6.700000 -0.843000 -0.869266 5.380000 5.380000 0.360554 0.304666 1.380000 1.380000 -0.508314 -0.518648 2.130000 2.130000 1.241328 1.246429 -0.810000 -0.810000 -3.209367 -2.887212 -17.520000 -17.520000 -1.255212 -1.379885 -29.869999 -29.869999 0.804111 0.744025 2.670000 2.670000 -0.530905 -0.532701 -0.450000 -0.450000
1.800000 0.158341 -0.321783 41.509998 41.509998 0.103820 0.292013 -14.330000 -14.330000 0.210191 0.184692 -21.400000 -21.400000 0.678017 0.420403 22.980000 22.980000 0.277405 -0.052491 10.660000 10.660000 -0.411864 -0.262047 -1.080000 -1.080000 -0.974996 -0.900851 -3.440000 -3.440000 -0.627718 -0.630228 1.430000 1.430000 -0.637422 -0.670124 -0.740000 -0.740000 1.631396 1.653144 -0.410000 -0.410000 0.079705 0.002985 -1.640000 -1.640000 0.237316 0.223821 -0.030000 -0.030000 0.460137 0.311093 10.800000 10.800000 -0.528702 -0.614515 22.869999 22.869999 -0.835112 -1.044789 9.130000 9.130000 0.499246 0.401909 5.910000 5.910000 -0.822377 -0.856320 4.480000 4.480000 0.375127 0.325416 0.700000 0.700000 -0.497434 -0.513702 1.720000 1.720000 1.208181 1.260296 -2.870000 -2.870000 -3.242255 -2.894779 -19.670000 -19.670000 -1.133693 -1.334550 -30.420000 -30.420000 0.870536 0.812133 -0.530000 -0.530000 -0.528043 -0.529003 -0.460000 -0.460000
1.820000 0.057655 -0.325097 28.959999 28.959999 0.096779 0.254246 -7.710000 -7.710000 0.192993 0.147630 -21.449999 -21.449999 0.684366 0.452762 20.430000 20.430000 0.239268 -0.035133 10.480000 10.480000 -0.409581 -0.291554 -0.520000 -0.520000 -0.986844 -0.944968 -2.260000 -2.260000 -0.597123 -0.621369 2.020000 2.020000 -0.583022 -0.624204 -0.550000 -0.550000 1.648311 1.672146 -2.270000 -2.270000 0.109649 0.020320 -2.210000 -2.210000 0.249851 0.225941 0.210000 0.210000 0.452857 0.308186 8.920000 8.920000 -0.498972 -0.577346 20.639999 20.639999 -0.791439 -0.996806 8.120000 8.120000 0.527858 0.426567 4.330000 4.330000 -0.812673 -0.839183 4.420000 4.420000 0.349682 0.337231 -0.010000 -0.010000 -0.487357 -0.497031 0.390000 0.390000 1.171467 1.262260 -4.710000 -4.710000 -3.094211 -2.889529 -9.639999 -9.639999 -1.068418 -1.296539 -22.469999 -22.469999 0.855647 0.844305 -0.560000 -0.560000 -0.534303 -0.525293 -0.250000 -0.250000
1.840000 -0.116673 -0.330910 16.549999 16.549999 0.122094 0.220445 -3.460000 -3.460000 0.186543 0.126065 -16.279999 -16.279999 0.648770 0.484384 11.059999 11.059999 0.110338 -0.020567 7.570000 7.570000 -0.363398 -0.311251 -0.280000 -0.280000 -1.028706 -0.988319 -2.450000 -2.450000 -0.570335 -0.592775 0.190000 0.190000 -0.543570 -0.562151 1.210000 1.210000 1.639658 1.687060 -2.730000 -2.730000 0.119861 0.045452 -2.690000 -2.690000 0.253616 0.231597 0.020000 0.020000 0.421980 0.308616 2.240000 2.240000 -0.461488 -0.526639 14.750000 14.750000 -0.777930 -0.917284 2.550000 2.550000 0.533105 0.468712 0.710000 0.710000 -0.817230 -0.824211 1.850000 1.850000 0.307330 0.324686 -0.310000 -0.310000 -0.475398 -0.490557 0.820000 0.820000 1.137754 1.248761 -5.310000 -5.310000 -2.848645 -2.857268 -4.720000 -4.720000 -1.075033 -1.205252 -4.370000 -4.370000 0.793834 0.834064 -1.690000 -1.690000 -0.544998 -0.531959 1.330000 1.330000
1.860000 -0.264234 -0.336816 5.990000 5.990000 0.171193 0.201836 -0.770000 -0.770000 0.161277 0.129893 -7.010000 -7.010000 0.604267 0.508361 5.350000 5.350000 -0.076275 -0.019147 6.500000 6.500000 -0.311797 -0.312562 -0.220000 -0.220000 -1.111642 -1.028862 -5.820000 -5.820000 -0.555675 -0.558817 -3.560000 -3.560000 -0.527794 -0.516603 1.260000 1.260000 1.663108 1.685749 -0.760000 -0.760000 0.190362 0.066065 -1.990000 -1.990000 0.265684 0.236678 0.280000 0.280000 0.384772 0.312415 7.370000 7.370000 -0.402703 -0.467004 11.000000 11.000000 -0.835073 -0.833835 -3.450000 -3.450000 0.504766 0.493498 -1.460000 -1.460000 -0.835512 -0.821638 -0.170000 -0.170000 0.229925 0.292919 -0.650000 -0.650000 -0.465963 -0.485138 0.090000 0.090000 1.139662 1.230598 -4.060000 -4.060000 -2.818618 -2.831201 -3.820000 -3.820000 -1.182902 -1.151569 4.520000 4.520000 0.717524 0.786448 -0.050000 -0.050000 -0.573631 -0.552800 -0.170000 -0.170000
1.880000 -0.466154 -0.359642 -6.200000 -6.200000 0.244938 0.201092 3.110000 3.110000 0.134275 0.136902 2.990000 2.990000 0.606779 0.524602 3.610000 3.610000 -0.173372 -0.039049 5.790000 5.790000 -0.255843 -0.305946 0.320000 0.320000 -1.224348 -1.075464 -10.670000 -10.670000 -0.527178 -0.528451 -3.950000 -3.950000 -0.521672 -0.490877 2.020000 2.020000 1.728302 1.684634 3.710000 3.710000 0.288403 0.091505 0.710000 0.710000 0.268640 0.242303 0.150000 0.150000 0.308505 0.309850 6.250000 6.250000 -0.441355 -0.392548 -6.430000 -6.430000 -0.928782 -0.771126 -11.000000 -11.000000 0.528790 0.508645 0.030000 0.030000 -0.852950 -0.831499 -0.650000 -0.650000 0.171747 0.238771 -0.470000 -0.470000 -0.468242 -0.466647 -0.830000 -0.830000 1.146340 1.214890 -3.200000 -3.200000 -2.733956 -2.798463 -3.230000 -3.230000 -1.316689 -1.176041 5.350000 5.350000 0.631931 0.713798 0.300000 0.300000 -0.594680 -0.587298 0.490000 0.490000
1.900000 -0.631035 -0.416905 -11.710000 -11.710000 0.338076 0.220739 8.240000 8.240000 0.083334 0.125028 11.809999 11.809999 0.653084 0.558781 1.600000 1.600000 -0.199421 -0.073257 3.660000 3.660000 -0.195508 -0.287485 0.240000 0.240000 -1.332385 -1.121882 -16.000000 -16.000000 -0.533438 -0.520268 -1.490000 -1.490000 -0.530342 -0.492561 3.870000 3.870000 1.799083 1.694664 7.750000 7.750000 0.368037 0.127950 3.220000 3.220000 0.270036 0.253467 -0.560000 -0.560000 0.226579 0.294579 7.960000 7.960000 -0.510604 -0.365354 -20.869999 -20.869999 -1.067711 -0.750755 -16.440001 -16.440001 0.588916 0.528041 6.020000 6.020000 -0.828243 -0.854457 0.060000 0.060000 0.161270 0.195157 1.170000 1.170000 -0.465091 -0.467794 1.580000 1.580000 1.176431 1.201882 -0.570000 -0.570000 -2.611506 -2.723848 -1.660000 -1.660000 -1.431404 -1.254638 3.680000 3.680000 0.501368 0.615001 -0.160000 -0.160000 -0.614120 -0.602417 -0.720000 -0.720000
1.920000 -0.718516 -0.474476 -11.639999 -11.639999 0.339097 0.234071 7.650000 7.650000 0.051161 0.102415 17.940001 17.940001 0.708615 0.622590 3.130000 3.130000 -0.178250 -0.105525 3.280000 3.280000 -0.163809 -0.263133 0.270000 0.270000 -1.367185 -1.160830 -14.160000 -14.160000 -0.533199 -0.557770 0.040000 0.040000 -0.553372 -0.510367 7.900000 7.900000 1.826113 1.726098 5.650000 5.650000 0.415348 0.169104 3.110000 3.110000 0.271377 0.259006 0.140000 0.140000 0.175765 0.292993 1.770000 1.770000 -0.549570 -0.383738 -25.230000 -25.230000 -1.123738 -0.771617 -15.650000 -15.650000 0.600277 0.543537 4.300000 4.300000 -0.822505 -0.858590 0.350000 0.350000 0.191976 0.174867 2.230000 2.230000 -0.463509 -0.466771 2.590000 2.590000 1.201641 1.186419 1.160000 1.160000 -2.700675 -2.654926 -6.730000 -6.730000 -1.522746 -1.352922 -5.450000 -5.450000 0.444532 0.517025 2.400000 2.400000 -0.621207 -0.615052 -2.300000 -2.300000
1.940000 -0.718056 -0.563861 -15.250000 -15.250000 0.344769 0.232182 3.890000 3.890000 -0.003274 0.079009 16.059999 16.059999 0.768956 0.712965 1.510000 1.510000 -0.135539 -0.135047 -1.790000 -1.790000 -0.200034 -0.238941 -0.290000 -0.290000 -1.394323 -1.220379 -11.690000 -11.690000 -0.543616 -0.598521 0.720000 0.720000 -0.574554 -0.521928 14.230000 14.230000 1.820881 1.776624 2.020000 2.020000 0.419620 0.222705 1.280000 1.280000 0.264199 0.258591 0.250000 0.250000 0.137259 0.305885 -10.340000 -10.340000 -0.576008 -0.452115 -24.590000 -24.590000 -1.071862 -0.825613 -12.780000 -12.780000 0.581834 0.565168 0.900000 0.900000 -0.815825 -0.851628 -1.480000 -1.480000 0.210327 0.189604 0.290000 0.290000 -0.467892 -0.460217 0.320000 0.320000 1.171522 1.171571 0.910000 0.910000 -2.850404 -2.672773 -10.250000 -10.250000 -1.554147 -1.443277 -9.420000 -9.420000 0.478081 0.490722 0.260000 0.260000 -0.626127 -0.617503 -1.060000 -1.060000
