time jpLt jpLc tpLt mpLc jrLt jrLc trLt mrLc jyLt jyLc tyLt myLc jkLt jkLc tkLt mkLc japLt japLc tapLt mapLc jarLt jarLc tarLt marLc jpRt jpRc tpRt mpRc jrRt jrRc trRt mrRc jyRt jyRc tyRt myRc jkRt jkRc tkRt mkRc japRt japRc tapRt mapRc jarRt jarRc tarRt marRc jwrt jwrc twrt mwrc jwyt jwyc twyt mwyc jspLt jspLc tspLt mspLt jsrLt jsrLc tsrLt msrLt jsyLt jsyLc tsyLt msyLt jeLt jeLc teLt meLt jwrLt jwrLc twrLt mwrLt jspRt jspRc tspRt mspRt jsrRt jsrRc tsrRt msrRt jsyRt jsyRc tsyRt msyRt jeRt jeRc teRt meRt jwrRt jwrRc twrRt mwrRt r p y step
3.380000 -2.128224 -2.084972 -7.793513 -10.686437 -0.110188 -0.082887 11.685353 0.540398 0.023136 -0.006502 11.151662 -10.940515 2.140490 2.198936 -12.532000 3.093149 -0.724381 -0.638816 -0.336956 -2.526890 -0.315163 -0.270261 0.901336 0.338587 -0.938946 -1.019996 9.337510 17.476262 -0.474439 -0.564253 13.838813 -11.414426 0.249973 0.257927 3.775936 5.611169 1.954266 2.100895 -27.563458 20.237919 0.436863 0.696015 -7.192851 -9.974952 0.005475 0.008195 0.253821 0.093988 0.161891 0.231755 -10.585805 -5.766575 0.169264 0.205036 -6.140663 13.767847 -0.810510 -0.688357 -3.090618 -3.246832 1.165123 1.016743 3.086074 1.757428 -1.522225 -1.567894 0.891649 -2.654225 0.493040 0.471989 0.504105 0.510751 -1.483497 -1.607402 -0.155250 -0.396812 1.221909 1.224054 -1.620625 -2.357860 -1.641141 -1.812995 -0.858136 -0.308859 0.241075 0.177236 0.010601 0.023584 0.181161 0.417348 1.220485 0.604589 0.875775 0.972578 0.248985 -0.841750 0.422554 0.477942 -2.367847 169.000000
3.400000 -2.102809 -2.087219 -3.212937 -7.793513 -0.187333 -0.186844 13.401290 0.266846 -0.019523 -0.043158 10.332544 -11.418508 2.089891 2.200826 -22.269454 6.509282 -0.717221 -0.658519 0.276783 -6.022718 -0.335265 -0.297665 1.923656 0.901336 -0.957395 -0.981388 0.267724 9.337510 -0.466461 -0.532779 8.271674 -8.807375 0.217588 0.225806 2.208456 5.031438 1.974442 2.091792 -22.445820 18.974967 0.437728 0.689862 -6.866594 -8.588491 0.027429 0.008269 0.335109 0.253821 0.190486 0.208507 0.318079 -2.222571 0.170309 0.198800 -4.868483 8.363234 -0.812685 -0.701077 -2.475907 -3.090618 1.158785 1.037810 1.400631 1.097212 -1.521403 -1.561213 0.562539 -1.988861 0.486861 0.474601 0.022608 0.329677 -1.398650 -1.564846 -0.250553 -0.174427 1.205971 1.228136 -0.979368 -1.620625 -1.605367 -1.762340 -1.088927 -0.434369 0.277180 0.198022 -0.196444 0.423768 0.133668 0.349110 1.132792 0.485750 0.822433 0.940626 0.288102 -0.734735 0.387441 0.470069 -2.385207 170.000000
3.420000 -2.045971 -2.081347 5.663478 -3.212937 -0.216306 -0.252714 13.940367 1.534373 -0.058691 -0.080182 9.412993 -11.866917 2.085041 2.201603 -23.604046 10.934890 -0.633669 -0.676104 2.554570 -11.334564 -0.350661 -0.335032 3.621293 1.923656 -0.939374 -0.958008 0.969765 0.267724 -0.449063 -0.499733 5.383119 -5.240065 0.217539 0.207805 3.641588 3.031609 2.003015 2.087857 -16.695242 16.180591 0.436154 0.679188 -5.950397 -6.265229 0.042611 0.013644 0.156645 0.335109 0.175038 0.178101 4.551313 2.593281 0.151516 0.191193 -6.471806 2.275202 -0.802057 -0.713437 -1.829164 -2.475907 1.177188 1.062665 0.680991 0.419046 -1.524017 -1.554798 0.346704 -0.981585 0.487311 0.478927 -0.438849 0.136580 -1.310953 -1.510996 -0.466645 0.113973 1.199860 1.225847 -0.470887 -0.979368 -1.548413 -1.716507 0.261783 -0.446242 0.317208 0.222725 -0.046064 0.642685 0.093963 0.286945 1.104172 0.422345 0.767878 0.903019 0.396247 -0.710447 0.359310 0.468141 -2.404085 171.000000
3.440000 -2.038080 -2.065399 2.505009 5.663478 -0.227974 -0.275098 10.300535 2.263687 -0.083083 -0.108375 8.646636 -11.676680 2.137586 2.201128 -12.822775 9.957623 -0.611374 -0.686134 3.145350 -13.646423 -0.364998 -0.370792 3.386597 3.621293 -0.817258 -0.940600 22.011039 0.969765 -0.408481 -0.472040 8.952264 -4.512354 0.221337 0.203496 3.403750 0.870765 2.048668 2.090040 -8.860989 12.643808 0.444429 0.650678 -2.107676 -4.051434 0.046507 0.022173 -0.183103 0.156645 0.062646 0.139505 -9.142872 5.511559 0.117902 0.173946 -7.824441 0.960246 -0.775637 -0.722575 -1.029995 -1.829164 1.247869 1.091491 1.817864 0.167143 -1.543236 -1.551331 0.072375 -0.513847 0.486043 0.481840 -0.277784 0.013898 -1.223796 -1.448101 -0.681666 0.452747 1.194458 1.220595 -0.151181 -0.470887 -1.492913 -1.676986 1.738392 0.153923 0.364785 0.250169 0.347337 -0.107860 0.047206 0.230542 0.641868 0.353962 0.735699 0.863704 0.609098 -0.750210 0.340267 0.465743 -2.421376 172.000000
3.460000 -2.099129 -2.046188 -13.254651 2.505009 -0.264602 -0.278860 3.066471 0.826949 -0.080003 -0.121083 8.589442 -9.473585 2.178050 2.201727 -4.522942 4.140445 -0.684421 -0.691490 0.267232 -8.682330 -0.389421 -0.393067 1.427621 3.386597 -0.680880 -0.914852 42.032485 22.011039 -0.372127 -0.454351 14.126190 -6.178007 0.203884 0.201885 0.970971 2.774257 2.060236 2.096917 -8.440632 5.952237 0.471114 0.604552 0.938744 -2.908752 0.053457 0.031567 -0.277781 -0.183103 -0.066052 0.094743 -25.231663 -0.659216 0.092403 0.138862 -3.065152 8.483656 -0.743294 -0.727901 0.007681 -1.029995 1.362972 1.124404 4.375429 0.872744 -1.591497 -1.555169 -0.342755 -0.945119 0.498678 0.482878 0.433750 0.201941 -1.116704 -1.375965 -0.754030 0.479725 1.172585 1.211449 0.029940 -0.151181 -1.427072 -1.637039 1.948356 0.695527 0.400501 0.279709 0.320932 -1.042865 -0.027561 0.177459 -0.442574 0.016385 0.695916 0.824644 0.585198 -0.625483 0.328663 0.456593 -2.429188 173.000000
3.480000 -2.122916 -2.033956 -18.912515 -13.254651 -0.307926 -0.288958 -1.919637 -2.761485 -0.048980 -0.112701 10.248159 -5.827957 2.177135 2.201818 -5.012302 2.068529 -0.734076 -0.688925 -1.753158 -2.454413 -0.393294 -0.400518 0.505851 1.427621 -0.605048 -0.872963 46.571187 42.032485 -0.342623 -0.443032 18.169355 -7.548581 0.161348 0.186971 -1.757369 6.577610 2.018562 2.095382 -13.065219 3.542543 0.482241 0.562007 0.761446 -4.898089 0.067153 0.040931 -0.101432 -0.277781 -0.148950 0.047499 -32.066966 -11.083256 0.073269 0.088524 4.513802 14.148408 -0.692864 -0.727805 1.009804 0.007681 1.478889 1.161551 6.896898 2.359092 -1.640212 -1.567745 -0.553170 -2.016337 0.518179 0.485186 0.829743 0.593890 -1.009949 -1.294845 -0.946276 0.160140 1.145269 1.198106 0.013431 0.029940 -1.388527 -1.589221 0.217823 0.813712 0.420575 0.310443 -0.211901 -1.134644 -0.120162 0.122832 -1.394846 -0.513886 0.657208 0.785605 0.587271 -0.071312 0.319163 0.440197 -2.423850 174.000000
3.500000 -2.134355 -2.033920 -19.390076 -18.912515 -0.292209 -0.295750 0.681011 -6.083898 0.005016 -0.079921 10.278233 -4.164261 2.188582 2.207157 -5.088588 3.771931 -0.672651 -0.675366 -1.705480 -1.240371 -0.337801 -0.391403 -0.156327 0.505851 -0.548223 -0.821367 46.316118 46.571187 -0.323361 -0.429220 18.543299 -8.205993 0.143858 0.160945 0.852578 9.963362 1.953897 2.060506 -16.102268 5.982846 0.543699 0.552614 -0.946214 -7.082373 0.077660 0.049722 -0.051972 -0.101432 -0.212892 -0.008979 -31.405623 -18.290384 0.040947 0.040140 6.830897 13.776582 -0.656504 -0.721053 1.192607 1.009804 1.587279 1.207698 7.473151 3.725034 -1.685136 -1.588142 -0.407242 -3.171864 0.513999 0.485632 0.980234 0.888010 -0.923963 -1.209398 -1.211304 0.058266 1.118823 1.181793 -0.036263 0.013431 -1.360043 -1.535070 -1.293323 0.214862 0.437104 0.341287 -0.753736 -0.002961 -0.179225 0.064771 -0.996308 -0.991058 0.624794 0.747468 0.610254 0.403787 0.308600 0.422116 -2.419502 175.000000
3.520000 -2.152538 -2.042187 -20.660861 -19.390076 -0.225360 -0.273495 3.990130 -4.798611 0.085994 -0.005348 4.568053 -5.479622 2.214042 2.219233 -3.316734 3.775651 -0.537979 -0.644222 -0.855358 -1.312937 -0.215640 -0.359200 0.227005 -0.156327 -0.497315 -0.760691 42.596490 46.316118 -0.349952 -0.411961 9.423416 -9.697938 0.178438 0.141115 9.557499 8.845361 1.823947 2.023223 -33.529301 8.734300 0.589291 0.583283 -4.352590 -7.367967 0.076005 0.058538 -0.329414 -0.051972 -0.233500 -0.083711 -17.799049 -19.118260 0.004759 0.002939 4.834051 12.287363 -0.648102 -0.708494 0.133320 1.192607 1.659625 1.265912 6.471371 3.940197 -1.726482 -1.615953 0.123829 -3.532954 0.496055 0.483997 0.676694 1.095769 -0.851225 -1.124816 -1.329381 0.115535 1.094414 1.163515 -0.058428 -0.036263 -1.290121 -1.478393 -0.949743 -0.269794 0.449588 0.370981 -1.130886 1.023529 -0.192367 0.009447 -0.334467 -0.803281 0.601325 0.711878 0.623801 0.193027 0.300800 0.399696 -2.427232 176.000000
3.540000 -2.169335 -2.047088 -24.154408 -20.660861 -0.197733 -0.263567 13.161240 -0.288962 0.253058 0.127617 2.689620 -4.279091 1.929303 2.197761 -47.162163 2.275936 -0.467331 -0.591624 -1.947836 -1.040798 0.081548 -0.271745 -1.160590 0.227005 -0.527950 -0.663294 8.604127 42.596490 -0.579153 -0.448128 -15.602221 -9.490457 0.193941 0.092894 30.540680 -0.067041 1.260559 1.946252 -121.044647 19.907220 0.136851 0.656331 -24.989830 -13.622080 0.131790 0.072389 0.001721 -0.329414 -0.028339 -0.164220 38.860401 -11.316550 -0.104546 -0.072930 7.920691 6.482499 -0.551409 -0.671908 -2.547046 0.133320 1.461010 1.309797 2.184375 3.173771 -1.795512 -1.653649 0.763792 -3.297600 0.353052 0.470469 -1.481955 1.003038 -0.744840 -1.038662 -1.126563 0.326343 0.990547 1.137603 -1.740868 -0.058428 -1.150868 -1.414873 -0.121449 0.090572 0.458902 0.398483 -1.509034 1.040314 -0.171342 -0.031496 -0.610295 -0.479134 0.571907 0.678544 0.541500 -0.144667 0.315334 0.364739 -2.401452 177.000000
3.560000 -1.786882 -2.009748 36.444706 -24.154408 -0.162135 -0.207609 -3.562745 5.235810 0.012312 0.185693 -32.502014 -7.925430 1.707065 2.134807 -79.333866 24.987419 -0.301719 -0.533394 4.316359 -22.174744 0.385633 -0.121245 0.413719 -1.160590 -0.927520 -0.620396 -58.004841 8.604127 -0.591240 -0.485512 -18.482404 -7.469230 0.147179 0.089833 5.386693 -23.071450 1.624929 1.871197 -42.471970 78.564981 -0.157477 0.690357 -24.571423 -42.479666 0.206490 0.096276 0.643862 0.001721 0.078442 -0.215219 61.992262 15.469855 0.019631 -0.066823 6.217846 -23.390546 -0.673755 -0.637852 -5.365306 -2.547046 1.385696 1.304572 7.219676 0.710292 -1.681087 -1.682480 2.832132 -1.474083 0.399816 0.458648 -0.679598 -0.177696 -0.672795 -0.952249 -1.356576 1.304259 0.912954 1.108127 -3.039169 -1.740868 -1.125591 -1.329197 -5.081795 0.693793 0.464489 0.421796 -1.291584 0.815241 -0.042092 -0.046190 0.567321 -0.575897 0.522382 0.643873 0.403127 0.034397 0.318889 0.355146 -2.413025 178.000000
3.580000 -1.623478 -1.945720 54.665298 36.444706 -0.202957 -0.131047 -23.484821 14.469635 -0.012981 0.135494 -20.221564 18.032380 1.644899 2.097919 -84.271878 36.550522 0.076135 -0.542943 20.507782 -42.783344 0.406155 -0.056968 12.155161 0.413719 -0.879389 -0.657075 -39.279275 -58.004841 -0.439401 -0.480232 5.882506 6.547856 0.114992 0.128662 -6.174895 -11.934549 1.585062 1.831863 -43.306214 38.976553 -0.075857 0.659666 -17.537054 -3.495417 0.165033 0.117887 -0.294103 0.643862 -0.109254 -0.213819 18.879910 27.887208 0.048707 0.020693 -6.050191 -34.105054 -0.727333 -0.619369 -6.396642 -5.365306 1.347689 1.259503 10.840504 2.193772 -1.610233 -1.689873 3.247685 -5.025904 0.583873 0.480174 0.059232 0.338489 -0.648595 -0.875020 -1.552371 1.018087 0.839463 1.060344 0.079085 -3.039169 -1.118161 -1.245312 -6.386304 -1.895106 0.445351 0.439381 -1.906197 3.186689 0.196353 -0.021014 2.291588 0.082097 0.516016 0.611355 0.647226 -0.485224 0.268045 0.382808 -2.511472 179.000000
3.600000 -1.613418 -1.876398 41.916430 54.665298 -0.129397 -0.081960 -15.265816 -1.631629 0.051379 0.084862 -0.977408 21.853193 1.787580 2.046098 -42.870327 27.329321 0.149074 -0.561860 22.930321 -56.942558 0.302077 -0.055076 10.893897 12.155161 -0.816574 -0.677721 -26.325629 -39.279275 -0.472668 -0.483563 5.073995 0.146195 0.118389 0.132980 -1.553236 6.028701 1.485450 1.779446 -49.888330 34.314861 0.035393 0.610089 -12.331673 -8.991354 0.135189 0.128294 -0.384408 -0.294103 -0.153032 -0.205523 10.141510 12.465051 0.094773 0.079074 -3.039887 -6.414860 -0.688739 -0.605105 -5.362245 -6.396642 1.304497 1.212801 9.881737 3.796409 -1.472374 -1.670599 3.217784 -7.044094 0.662767 0.517872 0.262269 0.805802 -0.600582 -0.807603 -1.223185 0.746570 0.763756 0.989392 2.381236 0.079085 -1.142336 -1.179951 -6.825453 -2.240053 0.482870 0.455430 -1.252444 4.146251 0.328067 0.039337 1.125369 0.822181 0.491290 0.582466 0.479852 -1.469407 0.214025 0.406206 -2.592277 180.000000
3.620000 -1.515222 -1.798435 44.406446 41.916430 -0.071715 -0.046241 -10.290512 -7.144204 0.043904 0.054007 1.871906 8.121612 1.682437 1.980539 -49.109310 4.879472 0.003318 -0.576844 18.717383 -37.990856 0.127469 -0.065095 7.109486 10.893897 -0.770790 -0.673634 -21.349379 -26.325629 -0.469910 -0.506588 10.690694 -1.760379 0.050977 0.111720 -7.855989 3.313616 1.598966 1.717593 -14.200994 33.847633 0.161759 0.560559 -6.830522 -16.040697 0.125679 0.128639 0.206003 -0.384408 -0.141973 -0.204129 12.281054 6.590699 0.146995 0.111746 2.941713 -3.550812 -0.536830 -0.587113 -1.048868 -5.362245 1.276984 1.173079 9.616507 3.331977 -1.418106 -1.625142 0.472029 -6.549761 0.687512 0.556638 0.039359 0.742727 -0.530116 -0.743063 -0.956578 0.480458 0.727023 0.910237 4.417665 2.381236 -1.035210 -1.128250 -3.568935 -2.786505 0.567002 0.475892 0.287056 4.038948 0.459058 0.121879 0.220297 0.322759 0.456638 0.553764 0.386310 -0.802611 0.174684 0.418429 -2.650650 181.000000
3.640000 -1.486863 -1.715566 33.522613 44.406446 -0.052912 -0.009628 -13.973852 -6.081209 0.075118 0.028180 12.992403 4.209303 1.663821 1.907869 -37.601555 11.040704 0.181067 -0.586231 23.523821 -38.068606 -0.002415 -0.079063 3.518038 7.109486 -0.726030 -0.661145 -14.179753 -21.349379 -0.453191 -0.512362 10.968326 -1.417352 0.046349 0.083196 -3.222972 9.273341 1.659301 1.658061 8.216110 12.032134 0.381626 0.511666 0.909211 -2.168860 0.142408 0.127309 0.389918 0.206003 -0.090386 -0.196432 19.406176 4.669670 0.197617 0.143161 6.205858 -7.611383 -0.460219 -0.565803 0.958535 -1.048868 1.110936 1.128065 6.507237 4.572239 -1.392751 -1.569830 -1.165702 -5.044268 0.742263 0.601540 -0.587254 0.497969 -0.515532 -0.684872 -1.192814 0.458610 0.619761 0.831712 3.003811 4.417665 -0.867116 -1.076825 0.474974 -1.927996 0.684809 0.508611 1.286006 1.640940 0.559261 0.218851 -1.275576 -0.083007 0.424332 0.524092 0.410120 -0.303304 0.135342 0.422874 -2.703575 182.000000
3.660000 -1.454354 -1.628688 21.601514 33.522613 0.043640 0.034607 -5.368934 -13.483127 0.107074 0.026809 13.840331 0.490724 1.639084 1.827082 -24.947639 1.816578 0.192637 -0.588150 23.213339 -35.784976 -0.054613 -0.082644 0.238385 3.518038 -0.735511 -0.655518 -16.876067 -14.179753 -0.519469 -0.526641 5.917135 -3.872677 0.006954 0.062572 -8.846542 7.095649 1.461245 1.587647 -13.367766 -4.764505 0.458632 0.494060 -1.959392 3.451605 0.176688 0.130489 0.979652 0.389918 -0.145745 -0.202408 13.894022 6.600159 0.243473 0.181917 6.150259 -12.806017 -0.410909 -0.544085 1.828213 0.958535 0.949902 1.076197 2.837454 3.836469 -1.348868 -1.513592 -1.657051 -2.670767 0.771592 0.646398 -0.991332 0.302780 -0.498940 -0.636818 -1.014145 0.890034 0.367312 0.743215 -0.847864 3.003811 -0.694051 -1.009604 1.305488 -0.405516 0.688230 0.550331 -0.643560 -0.880490 0.598471 0.319941 -3.560871 -0.842848 0.364274 0.490107 0.305559 0.432728 0.107577 0.423356 -2.757337 183.000000
3.680000 -1.291517 -1.548345 40.580638 21.601514 0.037191 0.072674 -11.228462 -9.604632 -0.018614 0.024718 -5.913740 -4.235698 1.556626 1.740618 -23.791680 -4.286211 0.157493 -0.580505 20.751789 -29.233850 -0.165013 -0.080108 -2.815439 0.238385 -0.825340 -0.673059 -24.641604 -16.876067 -0.476943 -0.535071 10.099195 1.464704 -0.027308 0.040674 -9.269340 7.381839 1.691983 1.553102 26.784723 8.098564 0.383645 0.480490 0.381878 -5.269202 0.222418 0.141224 0.864841 0.979652 -0.076471 -0.199414 21.516547 3.871881 0.187630 0.204531 -4.164408 -10.022141 -0.294946 -0.503867 0.663595 1.828213 0.756552 1.015977 -0.963758 2.247253 -1.373442 -1.466170 -2.209418 -0.590201 0.861552 0.702996 -1.901235 0.011406 -0.447840 -0.592874 -0.635469 1.002739 -0.055245 0.616819 -4.808712 -0.847864 -0.514796 -0.933394 5.234972 0.974524 0.667874 0.589781 -2.103516 -0.330964 0.676863 0.419017 -4.131752 -1.933215 0.339558 0.454302 0.588964 1.627656 0.082495 0.423814 -2.807892 184.000000
3.700000 -1.262793 -1.467702 28.238241 40.580638 0.247845 0.119898 16.887717 -2.657361 -0.000601 0.030319 -9.435958 8.571101 1.453838 1.645394 -23.903793 -3.086952 0.126170 -0.558680 18.459997 -26.878632 -0.151957 -0.077105 -2.513278 -2.815439 -0.846848 -0.731614 -12.906826 -24.641604 -0.602241 -0.544293 -7.929455 -0.414927 0.004865 0.020383 -0.538283 9.684267 1.484564 1.559637 -14.661364 -13.668077 0.228654 0.440364 -2.050133 13.116646 0.186836 0.154862 -0.191255 0.864841 -0.133842 -0.195469 13.293761 12.840477 0.132915 0.202658 -12.760833 -8.676070 -0.252363 -0.440571 -3.149966 0.663595 0.780937 0.959822 0.316789 0.622830 -1.323547 -1.429744 -0.648246 1.586588 0.969970 0.769347 -1.629469 -0.632883 -0.416297 -0.550617 -0.683648 1.268352 -0.272459 0.438149 0.682923 -4.808712 -0.447410 -0.845289 1.551032 3.669244 0.688009 0.622177 -1.581423 -1.565728 0.847765 0.522866 -2.760412 -2.360358 0.330849 0.422551 0.676616 1.771394 0.053173 0.423491 -2.860488 185.000000
3.720000 -1.295954 -1.388704 7.452506 28.238241 0.158129 0.158187 -3.547473 13.161837 -0.000953 0.040754 -8.187216 -3.725879 1.330944 1.553061 -30.998938 -1.376221 0.130375 -0.536765 17.551430 -25.280015 -0.209574 -0.075985 -3.847087 -2.513278 -0.721571 -0.778356 15.789433 -12.906826 -0.508048 -0.554591 8.387709 4.233869 -0.017942 -0.014295 5.795889 -3.695586 1.642806 1.563329 14.224528 8.810878 0.298272 0.392083 2.192145 -5.850486 0.160148 0.162738 -0.616902 -0.191255 -0.177741 -0.190972 0.625591 13.027297 0.148061 0.170698 2.334763 -0.266464 -0.246193 -0.374084 -3.513491 -3.149966 0.853918 0.912961 4.323483 0.482518 -1.284546 -1.399863 0.446327 0.165729 1.003512 0.826999 -0.412141 -0.472910 -0.387100 -0.511188 -0.669690 1.156559 -0.088093 0.258672 9.993170 0.682923 -0.626677 -0.750643 -8.845927 1.566227 0.867077 0.662754 0.956767 0.015195 1.051482 0.633692 -0.041947 -1.718514 0.330149 0.397569 0.576467 1.041898 0.030936 0.417604 -2.908504 186.000000
3.740000 -1.256378 -1.309560 -1.673012 7.452506 0.229426 0.190062 2.423652 2.319871 0.033077 0.046878 -4.404145 5.867344 1.289185 1.467952 -23.648618 2.827337 -0.003061 -0.517704 13.896194 -28.171602 -0.093170 -0.076553 -0.534455 -3.847087 -0.739818 -0.810526 19.090739 15.789433 -0.598014 -0.546761 -10.957912 -7.091799 0.017590 -0.041022 14.045026 1.295910 1.692908 1.590587 14.624242 -8.694993 0.373541 0.351378 3.821847 5.529535 0.137961 0.164107 -0.667905 -0.616902 -0.107472 -0.176322 11.283956 -0.854586 0.191366 0.145408 10.647740 -1.480177 -0.280853 -0.336679 -1.223410 -3.513491 0.842495 0.865885 6.296538 1.938578 -1.245312 -1.370848 0.549614 -2.384905 1.017608 0.871243 0.261201 0.128774 -0.364377 -0.475127 -0.661831 0.540915 -0.078140 0.133297 6.459792 9.993170 -0.699934 -0.670935 -11.299863 -4.901347 0.930049 0.717974 -0.261536 3.944580 1.064922 0.735721 -0.719017 -0.309207 0.295178 0.374689 0.258551 -0.267260 0.005545 0.403291 -2.945457 187.000000
3.760000 -1.156531 -1.219392 -0.949595 -1.673012 0.265777 0.224996 3.663995 3.413898 0.071472 0.073769 -5.692745 0.990246 1.209843 1.383721 -22.911170 1.791257 0.056215 -0.495198 14.597755 -21.857361 -0.033421 -0.074984 0.889287 -0.534455 -0.791001 -0.838135 12.399307 19.090739 -0.583410 -0.551019 -5.010738 -1.543557 0.007086 -0.043385 9.642594 -12.501469 1.601161 1.620866 -6.809758 -10.071495 0.316059 0.331133 0.786669 4.552747 0.057471 0.152597 -1.018442 -0.667905 -0.152574 -0.170078 3.391472 0.318108 0.147290 0.142582 1.316398 -10.965848 -0.312921 -0.322780 -0.859285 -1.223410 0.806989 0.823560 5.097688 2.873462 -1.248583 -1.342850 -0.144464 -3.423076 0.977717 0.896914 0.224226 0.461516 -0.316054 -0.439223 -0.462652 0.200315 -0.066663 0.053902 4.962988 6.459792 -0.715567 -0.613762 -11.348952 -5.519163 0.951618 0.776521 -1.470161 5.780700 1.007774 0.810571 -1.249023 -0.488784 0.273359 0.351203 0.332782 0.230233 -0.011057 0.380070 -2.991262 188.000000
3.780000 -1.075177 -1.137346 1.404441 -0.949595 0.249518 0.251800 -3.929946 4.678370 0.084634 0.101402 -6.120153 1.014375 1.151918 1.308894 -20.635736 0.916005 0.021373 -0.475175 12.704945 -21.995164 -0.152012 -0.073387 -2.288337 0.889287 -0.868806 -0.858385 1.041981 12.399307 -0.518948 -0.550359 4.839511 -2.315928 -0.068610 -0.045788 -3.110272 -7.326666 1.722104 1.649898 8.668493 2.836904 0.265565 0.312437 0.877825 -3.972854 0.058623 0.130648 0.148122 -1.018442 -0.128051 -0.161459 4.245734 1.037537 0.154305 0.138187 4.353695 -2.353935 -0.260985 -0.317744 1.810286 -0.859285 0.747416 0.785843 3.934846 2.621076 -1.281342 -1.321898 -0.936760 -2.476612 0.987133 0.916400 0.354200 0.343439 -0.296636 -0.404419 -0.615971 0.119213 -0.063211 0.002140 3.639257 4.962988 -0.612448 -0.575342 -6.167293 -4.939396 1.014413 0.832651 -0.876511 6.409557 0.924711 0.851826 -1.252362 -0.790903 0.253365 0.328150 0.353983 0.458120 -0.021956 0.356056 -3.029867 189.000000
3.800000 -0.955914 -1.057580 8.090525 1.404441 0.305074 0.277294 1.849344 1.095104 0.126773 0.129907 -5.729512 5.025049 1.085358 1.235248 -19.081174 1.144897 -0.062078 -0.456144 9.768441 -19.490838 -0.111221 -0.078055 -0.992062 -2.288337 -0.892602 -0.880869 0.715418 1.041981 -0.538300 -0.535350 -3.043149 -0.864620 -0.020555 -0.044892 4.007317 3.974891 1.672481 1.684875 -6.774851 -4.968036 0.180713 0.286587 -0.496165 3.700457 0.073516 0.111193 0.482481 0.148122 -0.098756 -0.148023 7.959082 -0.053980 0.127318 0.133603 -0.445838 -4.299714 -0.200327 -0.308593 2.136427 1.810286 0.693442 0.751076 2.680323 2.435803 -1.284869 -1.307566 -0.880023 -1.499043 0.987943 0.933507 -0.064776 0.485085 -0.273127 -0.372598 -0.545824 0.130886 -0.075742 -0.033913 3.116087 3.639257 -0.614438 -0.549026 -5.934520 -2.645391 0.997733 0.880270 -1.549404 3.521902 0.873040 0.866050 -0.517313 -0.803173 0.234207 0.305861 0.360864 0.449189 -0.035230 0.333247 -3.066058 190.000000
3.820000 -0.934629 -0.980281 -1.592486 8.090525 0.326789 0.296465 4.059084 3.789428 0.146545 0.162708 -7.534113 1.940084 0.958634 1.158969 -28.294385 2.487773 0.111513 -0.428611 13.705025 -16.593401 -0.117295 -0.076261 -1.373126 -0.992062 -0.918195 -0.899209 -1.331597 0.715418 -0.482677 -0.512170 1.727451 -0.482084 -0.062578 -0.043992 -2.742052 -3.525233 1.693624 1.705794 -4.592242 3.745657 0.134667 0.256051 -0.405686 -3.029194 0.093417 0.099829 0.592134 0.482481 -0.134087 -0.136977 -0.987805 4.202460 0.108017 0.120282 0.656512 -3.756622 -0.216628 -0.291405 0.435427 2.136427 0.690866 0.721261 2.736680 1.780173 -1.247544 -1.293861 -0.312848 -0.900150 1.014151 0.951047 0.118967 0.240524 -0.242950 -0.342188 -0.465114 0.305300 -0.099379 -0.063394 2.531672 3.116087 -0.618282 -0.529120 -6.259432 -2.192558 1.022692 0.918212 -0.990888 3.741962 0.844545 0.863703 0.313022 -0.439088 0.233462 0.286708 0.429086 0.078224 -0.044043 0.311851 -3.100698 191.000000
3.840000 -0.790478 -0.904190 11.250946 -1.592486 0.358573 0.314654 5.851653 5.796599 0.163113 0.196541 -11.894811 1.737514 0.915496 1.077206 -20.225856 4.252164 0.102363 -0.399024 11.983834 -24.042220 0.000555 -0.074553 2.186710 -1.373126 -0.939097 -0.915582 -2.534891 -1.331597 -0.470112 -0.473887 -5.414601 0.507301 -0.041875 -0.047177 1.712681 2.234751 1.710037 1.714312 -1.539913 2.589027 0.194389 0.230653 0.851211 -2.003215 0.122441 0.098044 0.493880 0.592134 -0.074021 -0.126412 8.603061 -0.822159 0.109008 0.107078 2.012778 0.165646 -0.256198 -0.276903 -0.997336 0.435427 0.705426 0.698072 3.524121 1.524764 -1.223551 -1.279236 0.086191 -1.211916 0.982586 0.960228 0.010487 0.292040 -0.240503 -0.315586 -0.577880 0.173074 -0.176003 -0.089847 0.453596 2.531672 -0.535861 -0.511177 -3.583860 -2.634272 1.069813 0.954253 -0.777898 3.625160 0.863610 0.859504 0.481555 -0.058032 0.196730 0.267453 0.177902 -0.371054 -0.053510 0.294442 -3.134185 192.000000
