timestep	ref_qpos_left_hip_pitch_joint	ref_qpos_right_hip_pitch_joint	ref_qpos_waist_roll_joint	ref_qpos_left_hip_roll_joint	ref_qpos_right_hip_roll_joint	ref_qpos_waist_yaw_joint	ref_qpos_left_hip_yaw_joint	ref_qpos_right_hip_yaw_joint	ref_qpos_left_shoulder_pitch_joint	ref_qpos_right_shoulder_pitch_joint	ref_qpos_left_knee_joint	ref_qpos_right_knee_joint	ref_qpos_left_shoulder_roll_joint	ref_qpos_right_shoulder_roll_joint	ref_qpos_left_ankle_pitch_joint	ref_qpos_right_ankle_pitch_joint	ref_qpos_left_shoulder_yaw_joint	ref_qpos_right_shoulder_yaw_joint	ref_qpos_left_ankle_roll_joint	ref_qpos_right_ankle_roll_joint	ref_qpos_left_elbow_joint	ref_qpos_right_elbow_joint	ref_qpos_left_wrist_roll_joint	ref_qpos_right_wrist_roll_joint	ref_qvel_left_hip_pitch_joint	ref_qvel_right_hip_pitch_joint	ref_qvel_waist_roll_joint	ref_qvel_left_hip_roll_joint	ref_qvel_right_hip_roll_joint	ref_qvel_waist_yaw_joint	ref_qvel_left_hip_yaw_joint	ref_qvel_right_hip_yaw_joint	ref_qvel_left_shoulder_pitch_joint	ref_qvel_right_shoulder_pitch_joint	ref_qvel_left_knee_joint	ref_qvel_right_knee_joint	ref_qvel_left_shoulder_roll_joint	ref_qvel_right_shoulder_roll_joint	ref_qvel_left_ankle_pitch_joint	ref_qvel_right_ankle_pitch_joint	ref_qvel_left_shoulder_yaw_joint	ref_qvel_right_shoulder_yaw_joint	ref_qvel_left_ankle_roll_joint	ref_qvel_right_ankle_roll_joint	ref_qvel_left_elbow_joint	ref_qvel_right_elbow_joint	ref_qvel_left_wrist_roll_joint	ref_qvel_right_wrist_roll_joint	ref_root_vel_x	ref_root_vel_y	ref_root_vel_z
594	-1.0648787021636963	-0.39792129397392273	-0.2159040868282318	-0.01931055076420307	0.12106752395629883	0.19455070793628693	0.45910999178886414	-0.4832116663455963	0.5744771957397461	-0.2548340857028961	0.9861815571784973	0.8270164132118225	0.0	-1.7962183952331543	-0.3382282555103302	-0.5791837573051453	0.9134293794631958	-0.9025734663009644	0.21997100114822388	0.04984240233898163	-0.08787118643522263	0.3227734863758087	0.8842518329620361	-0.5916606783866882	-0.3481358289718628	-0.3825828433036804	-0.16448348760604858	0.04550805315375328	0.3279101252555847	-0.2390209585428238	0.32476335763931274	1.1859685182571411	-0.2887815237045288	0.35645440220832825	1.573285460472107	1.2345001697540283	0.0	-0.9630739688873291	-0.8100897073745728	0.012195110321044922	-1.1491566896438599	0.522206723690033	0.11723041534423828	0.6508512496948242	-0.09441804140806198	2.4219605922698975	1.3225808143615723	-1.0151326656341553	0.11536106467247009	-0.38892579078674316	-0.1801714301109314
595	-1.0765864849090576	-0.4033162593841553	-0.21947729587554932	-0.016909204423427582	0.12700608372688293	0.19001983106136322	0.4695170521736145	-0.4757766127586365	0.5651748180389404	-0.2495543658733368	1.023497223854065	0.8451135158538818	0.0	-1.7987308502197266	-0.34084203839302063	-0.5779321193695068	0.8836525678634644	-0.8973399996757507	0.2202410101890564	0.05983961373567581	-0.08720874786376953	0.34675395488739014	0.9161863923072815	-0.6262497901916504	-0.78868567943573	-0.07143095135688782	-0.19339248538017273	-0.21618935465812683	0.24139955639839172	-0.20342059433460236	-0.09716227650642395	-0.2314634621143341	-0.5179375410079956	0.13653486967086792	2.099271059036255	0.6917849183082581	0.0	-0.08019208908081055	-0.16386285424232483	0.08619129657745361	-1.588091254234314	-0.031606853008270264	-0.0058107078075408936	0.09597055613994598	0.042570941150188446	1.3532109260559082	1.5246226787567139	-1.6803457736968994	0.12667216360569	-0.4102243185043335	-0.20319223403930664
596	-1.0964261293411255	-0.40077853202819824	-0.22363978624343872	-0.02795812487602234	0.1307235062122345	0.18641388416290283	0.4552235007286072	-0.4924702048301697	0.5537596940994263	-0.2493726909160614	1.0701524019241333	0.8546878099441528	0.0	-1.7994260787963867	-0.3447827696800232	-0.5757361054420471	0.8499057292938232	-0.9038377404212952	0.21973857283592224	0.05368122458457947	-0.08616834878921509	0.37690192461013794	0.9452367424964905	-0.65887451171875	-1.0936468839645386	0.22603720426559448	-0.2154998481273651	-0.7205555438995361	0.15813633799552917	-0.16875378787517548	-1.0233908891677856	-1.1362582445144653	-0.5971819162368774	-0.05461797118186951	2.449634552001953	0.3722339868545532	0.0	-0.012058019638061523	-0.21367743611335754	0.12161284685134888	-1.7370686531066895	-0.47150999307632446	-0.034799426794052124	-0.5098403692245483	0.05673617124557495	1.5845894813537598	1.416574478149414	-1.6067757606506348	0.14838054776191711	-0.41490447521209717	-0.2299681305885315
597	-1.1203323602676392	-0.3942747712135315	-0.22809728980064392	-0.045731425285339355	0.1333315372467041	0.1832696795463562	0.4285814166069031	-0.5212269425392151	0.5412875413894653	-0.2517390847206116	1.1214826107025146	0.860002875328064	0.0	-1.799213171005249	-0.34938913583755493	-0.5730676054954529	0.8141698241233826	-0.9162003993988037	0.2188490331172943	0.03944600000977516	-0.08493930101394653	0.4101375341415405	0.9728493690490723	-0.6905208230018616	-0.9201854467391968	0.4679068922996521	-0.18133483827114105	-0.7944481372833252	0.19817054271697998	-0.15742704272270203	-1.3032108545303345	-1.4429852962493896	-0.4361644387245178	-0.086984783411026	2.4301528930664062	0.11064857244491577	0.0	-0.005233287811279297	-0.6452977657318115	0.16008317470550537	-1.6628354787826538	-0.6378516554832458	-0.26170387864112854	-0.8475456237792969	-0.04322081804275513	1.7028794288635254	1.2676119804382324	-1.2421280145645142	0.1747526228427887	-0.41449928283691406	-0.22821277379989624
598	-1.1332335472106934	-0.38206225633621216	-0.23089317977428436	-0.05973605066537857	0.1386503279209137	0.18011680245399475	0.4030950665473938	-0.5501896142959595	0.5363131165504456	-0.25285208225250244	1.1673585176467896	0.8591137528419495	0.0	-1.799635410308838	-0.37059468030929565	-0.5693327784538269	0.7833923101425171	-0.929351806640625	0.2092704176902771	0.019779399037361145	-0.08789718151092529	0.44501709938049316	0.9959412217140198	-0.7085596323013306	-0.49116015434265137	0.5586966872215271	-0.12818202376365662	-0.6782889366149902	0.2598002552986145	-0.14844834804534912	-1.2325279712677002	-1.2948840856552124	-0.18199831247329712	-0.0142708420753479	2.0785837173461914	0.027057528495788574	0.0	-0.026413798332214355	-1.221329689025879	0.32214224338531494	-1.4981836080551147	-0.6298750638961792	-0.48094093799591064	-0.8231364488601685	-0.20990930497646332	1.5611813068389893	1.084965467453003	-0.7135361433029175	0.19863806664943695	-0.410818487405777	-0.20057260990142822
599	-1.1399787664413452	-0.3719269037246704	-0.23322457075119019	-0.07286298274993896	0.14372354745864868	0.17733174562454224	0.37928029894828796	-0.5730223059654236	0.5340076088905334	-0.2523099184036255	1.2046259641647339	0.8610851764678955	0.0	-1.8002697229385376	-0.398242324590683	-0.5601819157600403	0.754242479801178	-0.9413954019546509	0.19961139559745789	0.006520545110106468	-0.09333567321300507	0.4725847840309143	1.0162479877471924	-0.7190622687339783	-0.029540061950683594	0.4028834402561188	-0.0933382660150528	-0.6123818159103394	0.24135112762451172	-0.12084916234016418	-1.10701322555542	-0.8351057767868042	0.018124282360076904	0.109819695353508	1.4328628778457642	0.24151653051376343	0.0	-0.04230141639709473	-1.7041302919387817	0.7281437516212463	-1.3759255409240723	-0.5467206239700317	-0.48689544200897217	-0.34260088205337524	-0.3958567976951599	1.0127439498901367	0.8759960532188416	-0.14840513467788696	0.21287277340888977	-0.40567368268966675	-0.14970749616622925
600	-1.1344151496887207	-0.3659469187259674	-0.23462671041488647	-0.08423132449388504	0.14830437302589417	0.17528283596038818	0.358814537525177	-0.5835938453674316	0.5370380878448486	-0.24845929443836212	1.2246730327606201	0.8687744140625	0.0	-1.8013274669647217	-0.4387598931789398	-0.540207028388977	0.7283552885055542	-0.9512206315994263	0.1897946000099182	0.006075363606214523	-0.10373145341873169	0.4855268597602844	1.0309810638427734	-0.714495837688446	0.4519909620285034	0.017371773719787598	-0.0346846878528595	-0.47730132937431335	0.10482333600521088	-0.13660788536071777	-0.9985662698745728	-0.14618486166000366	0.37874728441238403	0.5210217237472534	0.7455945014953613	0.9363889694213867	0.0	-0.0046759843826293945	-1.8427766561508179	1.6723781824111938	-1.3249292373657227	-0.3683820366859436	-0.5126312375068665	0.6250104308128357	-0.6432963609695435	0.3794178366661072	0.6827473640441895	0.5058780312538147	0.22546164691448212	-0.4047337770462036	-0.07447302341461182
601	-1.121899127960205	-0.3712320327758789	-0.23461195826530457	-0.0919550359249115	0.14791648089885712	0.17186743021011353	0.33933764696121216	-0.5788697004318237	0.5491575002670288	-0.2314690500497818	1.2344497442245483	0.898540735244751	0.0	-1.8004567623138428	-0.4719533920288086	-0.49328678846359253	0.7012453079223633	-0.9561306834220886	0.17910614609718323	0.031520962715148926	-0.11906752735376358	0.4877614974975586	1.04355788230896	-0.6988271474838257	0.7126778364181519	-0.40502697229385376	0.018442794680595398	-0.3406418561935425	-0.08148439228534698	-0.18784590065479279	-0.9614884853363037	0.4273459315299988	0.7195472717285156	1.0137073993682861	0.3604978322982788	1.7641901969909668	0.0	0.06763637065887451	-1.5681527853012085	2.682725429534912	-1.370781660079956	-0.1840844750404358	-0.5453150868415833	1.5958160161972046	-0.8285388350486755	-0.02207159996032715	0.6018996238708496	0.9221702814102173	0.23012608289718628	-0.4084985852241516	-0.01249462366104126
602	-1.1059080362319946	-0.38214799761772156	-0.23388899862766266	-0.09785699844360352	0.14504499733448029	0.16776899993419647	0.32035499811172485	-0.5665000081062317	0.5658199787139893	-0.20791099965572357	1.2390929460525513	0.9393420219421387	0.0	-1.7986220121383667	-0.5014860033988953	-0.43289801478385925	0.673524022102356	-0.9585840106010437	0.16798199713230133	0.06990800052881241	-0.1368730068206787	0.48464399576187134	1.0550570487976074	-0.6776090264320374	0.7595151662826538	-1.4093830585479736	0.1673329621553421	-0.11085681617259979	-0.26234352588653564	-0.35630613565444946	-1.026479959487915	1.2794270515441895	1.1355414390563965	2.198054313659668	0.16912519931793213	3.280085325241089	0.0	1.1472642421722412	-0.9604185819625854	4.450183868408203	-1.5621840953826904	-0.3159448504447937	-0.5995280742645264	3.059819221496582	-1.0491338968276978	-0.9728774428367615	0.4869014024734497	2.049851417541504	0.22605210542678833	-0.411109060049057	0.04410296678543091
603	-1.091518521308899	-0.42760735750198364	-0.22791863977909088	-0.09638930857181549	0.13742274045944214	0.15761518478393555	0.29827845096588135	-0.5276926159858704	0.5945791602134705	-0.14354687929153442	1.2412147521972656	1.0297441482543945	0.0	-1.7545661926269531	-0.510370135307312	-0.31527942419052124	0.6387579441070557	-0.9687684774398804	0.15512502193450928	0.1539137363433838	-0.16103288531303406	0.44884639978408813	1.063033938407898	-0.6168330907821655	0.8033275604248047	-2.535118818283081	0.3277938961982727	0.14708153903484344	-0.23151859641075134	-0.5975287556648254	-1.1217392683029175	2.144819498062134	1.5937461853027344	3.9008162021636963	-0.00889897346496582	4.809901237487793	0.0	2.629199504852295	-0.4264846444129944	5.979565620422363	-1.8679335117340088	-0.6125852465629578	-0.6456348896026611	3.7580041885375977	-1.2352887392044067	-2.1986238956451416	0.3443032503128052	3.226590156555176	0.2154264599084854	-0.4189075827598572	0.10143667459487915
604	-1.0737749338150024	-0.4835527539253235	-0.2207772433757782	-0.09197373688220978	0.13578425347805023	0.1438678503036499	0.27548542618751526	-0.48070722818374634	0.6295698285102844	-0.051878347992897034	1.2387369871139526	1.1317380666732788	0.0	-1.6934540271759033	-0.518545389175415	-0.1937153935432434	0.5988066792488098	-0.983087420463562	0.14215660095214844	0.2202281802892685	-0.18628455698490143	0.39669904112815857	1.0688291788101196	-0.5485454201698303	1.0547369718551636	-3.3211379051208496	0.41556990146636963	0.3680787980556488	0.21710246801376343	-0.8669071197509766	-1.1753953695297241	2.7578189373016357	2.060842514038086	5.9476494789123535	-0.35372674465179443	5.678704261779785	0.0	3.907787799835205	-0.3733202815055847	6.275053977966309	-2.256570816040039	-0.9225219488143921	-0.653957188129425	2.4314842224121094	-1.3170785903930664	-3.424267530441284	0.18073022365570068	3.7895872592926025	0.20043104887008667	-0.4382057189941406	0.1655861735343933
605	-1.0493290424346924	-0.5604528784751892	-0.21129584312438965	-0.08166615664958954	0.14610683917999268	0.12293890118598938	0.2512626349925995	-0.41737985610961914	0.6770128607749939	0.09435910731554031	1.2270656824111938	1.2568923234939575	0.0	-1.598254680633545	-0.5253029465675354	-0.0642772689461708	0.5484951138496399	-1.005669355392456	0.12896673381328583	0.25117310881614685	-0.2137160301208496	0.31187570095062256	1.070263147354126	-0.46524959802627563	1.3032525777816772	-3.735487222671509	0.36756396293640137	0.6084546446800232	-0.16480237245559692	-1.105781078338623	-1.2141201496124268	2.504669189453125	2.5783255100250244	8.386828422546387	-0.6761819124221802	6.433937072753906	0.0	5.074328422546387	-0.27647316455841064	5.382329940795898	-2.884000539779663	-1.028376817703247	-0.6628736853599548	0.9037677049636841	-1.2306954860687256	-5.087568759918213	0.12007951736450195	3.805539131164551	0.18637217581272125	-0.45815184712409973	0.23124366998672485
606	-1.0216448307037354	-0.632972240447998	-0.20607468485832214	-0.06763555109500885	0.12919215857982635	0.09963660687208176	0.22692061960697174	-0.38052046298980713	0.7327028512954712	0.2835947573184967	1.2116897106170654	1.3890955448150635	0.0	-1.490480899810791	-0.5296043157577515	0.021577805280685425	0.4834466576576233	-1.024222493171692	0.11564165353775024	0.2563788890838623	-0.235512375831604	0.19319629669189453	1.0736323595046997	-0.3963238596916199	1.4247403144836426	-3.5713911056518555	0.20781941711902618	0.7480819821357727	-1.1862980127334595	-1.194815754890442	-1.2186862230300903	1.512253999710083	2.8876900672912598	9.999618530273438	-0.8151382207870483	6.698545932769775	0.00012875824177172035	5.546069145202637	-0.18434971570968628	3.7481508255004883	-3.436821699142456	-0.8772820234298706	-0.6679909229278564	-0.061592087149620056	-1.0194205045700073	-6.357431411743164	0.19264519214630127	3.2666563987731934	0.18029101192951202	-0.4688125252723694	0.2656087279319763
607	-0.9923394322395325	-0.7033085227012634	-0.2029830664396286	-0.051742877811193466	0.09865491837263107	0.07514627277851105	0.20251518487930298	-0.3568896949291229	0.7925204634666443	0.4943438470363617	1.194460153579712	1.524834156036377	5.150329798198072e-06	-1.3764119148254395	-0.5326769351959229	0.08564876019954681	0.41102224588394165	-1.0407606363296509	0.10224709659814835	0.24870942533016205	-0.254492849111557	0.057578448206186295	1.077968955039978	-0.3345833420753479	1.370665431022644	-3.3479065895080566	0.06487146019935608	0.6730055212974548	-2.750580310821533	-1.0363661050796509	-1.5470575094223022	0.9124904870986938	2.84591007232666	10.395760536193848	-0.8477956056594849	6.400167942047119	1.265822410583496	5.329382419586182	0.20059943199157715	1.7887864112854004	-4.203582763671875	-0.100746750831604	-0.8008047938346863	-2.5457258224487305	-0.6791934370994568	-7.211990833282471	0.1231461763381958	0.9691864252090454	0.17470642924308777	-0.4918411374092102	0.30366480350494385
608	-0.9668182134628296	-0.7668884992599487	-0.2034798264503479	-0.040715329349040985	0.019168946892023087	0.05818196386098862	0.1650383174419403	-0.3440208435058594	0.8465392589569092	0.6994251608848572	1.177777886390686	1.6451022624969482	0.05063289403915405	-1.2773056030273438	-0.5215803384780884	0.09312926232814789	0.31530335545539856	-1.028252363204956	0.08360946178436279	0.15454985201358795	-0.2626801133155823	-0.09528332948684692	1.0785582065582275	-0.35755640268325806	1.2248694896697998	-3.1576781272888184	0.053406134247779846	0.5051296949386597	-3.9671926498413086	-0.8355197310447693	-1.97850501537323	0.7358647584915161	2.5351955890655518	9.705484390258789	-0.8026361465454102	5.568843841552734	2.6806561946868896	4.630327224731445	0.6417348980903625	0.06268098950386047	-4.853454113006592	1.3217434883117676	-0.9672591686248779	-4.598666667938232	-0.4006922245025635	-7.245279788970947	0.08529424667358398	-1.2879066467285156	0.17380304634571075	-0.5180753469467163	0.3351464867591858
609	-0.9433446526527405	-0.8296156525611877	-0.2008468210697174	-0.03153768926858902	-0.06003279983997345	0.041725482791662216	0.12337498366832733	-0.3274551033973694	0.8939282894134521	0.8825632333755493	1.1623547077178955	1.7475879192352295	0.10723139345645905	-1.1911988258361816	-0.5070075392723083	0.08815599977970123	0.2168840765953064	-0.987890899181366	0.0635567307472229	0.06476274877786636	-0.27052053809165955	-0.2322327345609665	1.0813807249069214	-0.38609960675239563	1.0713205337524414	-3.0937209129333496	0.2881161868572235	0.36640042066574097	-3.945878505706787	-0.7974362969398499	-2.292457342147827	1.0130987167358398	2.038011074066162	8.059914588928223	-0.7082164287567139	4.235294342041016	3.12841796875	3.6554603576660156	0.9024232625961304	-0.8712563514709473	-5.0559611320495605	3.4105300903320312	-1.0733798742294312	-4.27076530456543	-0.3746837377548218	-6.051973342895508	0.2527773380279541	-1.7056249380111694	0.18178299069404602	-0.5383991003036499	0.3498151898384094
610	-0.9239653944969177	-0.8906373381614685	-0.19195517897605896	-0.026059312745928764	-0.13866619765758514	0.026284512132406235	0.0733400210738182	-0.3034968972206116	0.9280596971511841	1.0218217372894287	1.1494492292404175	1.8145140409469604	0.1757696121931076	-1.1310871839523315	-0.48548340797424316	0.05827900767326355	0.11306491494178772	-0.8918311595916748	0.04067426547408104	-0.016280751675367355	-0.27766746282577515	-0.33736225962638855	1.0886693000793457	-0.42578139901161194	0.8392617106437683	-2.9124960899353027	0.6425395607948303	0.31769609451293945	-3.268588066101074	-0.8883219361305237	-2.5574445724487305	1.110944151878357	1.2667908668518066	5.104666709899902	-0.5369275808334351	1.9880831241607666	3.2843286991119385	2.4648189544677734	1.1883392333984375	-1.5641562938690186	-5.040224075317383	6.228569030761719	-1.1132830381393433	-3.4459075927734375	-0.3948099911212921	-4.033829689025879	0.3763854503631592	-1.6816065311431885	0.20164437592029572	-0.5619354248046875	0.38483738899230957
611	-0.9097741842269897	-0.9461154937744141	-0.1751452386379242	-0.018829844892024994	-0.19077631831169128	0.006192607805132866	0.021077198907732964	-0.2830173373222351	0.9445999264717102	1.0867499113082886	1.140877604484558	1.8271112442016602	0.23860454559326172	-1.0926060676574707	-0.45947396755218506	0.025589745491743088	0.015275105834007263	-0.7387481331825256	0.0190254058688879	-0.07307355850934982	-0.28631293773651123	-0.3935859203338623	1.0964361429214478	-0.4533638656139374	0.644606351852417	-2.704146385192871	0.9393486976623535	0.3833276331424713	-2.2735369205474854	-1.0625739097595215	-2.640538215637207	0.9803280234336853	0.6069570779800415	2.3166627883911133	-0.37435591220855713	-0.049430131912231445	3.0699331760406494	1.6534656286239624	1.3563178777694702	-1.669331431388855	-4.813358783721924	8.365718841552734	-1.0668296813964844	-2.536012887954712	-0.4509560763835907	-2.199387550354004	0.3942757844924927	-1.2277119159698486	0.22342577576637268	-0.5768295526504517	0.422629714012146
612	-0.898181140422821	-0.9988031983375549	-0.15438123047351837	-0.010726206935942173	-0.22960767149925232	-0.01621844246983528	-0.032281503081321716	-0.26428377628326416	0.9523379802703857	1.1144882440567017	1.1344749927520752	1.8125368356704712	0.29856693744659424	-1.064948558807373	-0.43123069405555725	-0.008494253270328045	-0.07946943491697311	-0.5572023987770081	-0.0019989237189292908	-0.11772126704454422	-0.2957057058811188	-0.4253377616405487	1.1044403314590454	-0.474889874458313	0.4852503538131714	-2.1167664527893066	1.2010924816131592	0.6432280540466309	-1.133167028427124	-1.1600868701934814	-2.194857597351074	0.773891806602478	-0.30685216188430786	-1.2063950300216675	-0.38485825061798096	-2.6102633476257324	2.461014747619629	1.7956644296646118	1.2698040008544922	-1.4058623313903809	-4.441258907318115	9.59631633758545	-0.752623975276947	-1.1805700063705444	-0.6557777523994446	-0.24538785219192505	0.5227118730545044	-1.2424461841583252	0.252321720123291	-0.5742207169532776	0.3799140453338623
613	-0.8903641700744629	-1.030786156654358	-0.12710154056549072	0.006899276748299599	-0.23610299825668335	-0.04021086543798447	-0.06671710312366486	-0.252061665058136	0.9323258399963379	1.0384941101074219	1.1254832744598389	1.7227007150650024	0.3370451331138611	-1.0207794904708862	-0.40868180990219116	-0.030644750222563744	-0.16237525641918182	-0.3548954725265503	-0.01107955351471901	-0.12029635906219482	-0.312544047832489	-0.4034014344215393	1.117344617843628	-0.5030617117881775	0.3945678472518921	-1.344226360321045	1.3624995946884155	0.9201414585113525	-0.23538582026958466	-1.1318620443344116	-1.5051016807556152	0.6451927423477173	-1.3229280710220337	-4.179923057556152	-0.4555165767669678	-4.984834671020508	1.7166786193847656	2.5562376976013184	0.9685695171356201	-1.0008784532546997	-4.069781303405762	9.792762756347656	-0.36451104283332825	-0.015492737293243408	-0.8271500468254089	1.478588581085205	0.6692707538604736	-1.6716539859771729	0.2831794321537018	-0.5593311190605164	0.30184388160705566
614	-0.8823984265327454	-1.052572250366211	-0.09988124668598175	0.0260794535279274	-0.2390231043100357	-0.0614929236471653	-0.09248556941747665	-0.23847606778144836	0.8994208574295044	0.9472913146018982	1.1162543296813965	1.6131434440612793	0.36723408102989197	-0.9626990556716919	-0.39248791337013245	-0.04852939024567604	-0.24226069450378418	-0.16549186408519745	-0.016579365357756615	-0.11834097653627396	-0.32879170775413513	-0.3661942183971405	1.1312111616134644	-0.5417560338973999	0.4057377576828003	-0.5795449018478394	1.3581136465072632	1.0367883443832397	0.03273859620094299	-0.9286456108093262	-0.8551545143127441	0.7474846839904785	-2.289940357208252	-5.320769309997559	-0.4733175039291382	-6.464156627655029	1.095078945159912	3.5997061729431152	0.49200206995010376	-0.6809952855110168	-3.843463659286499	8.825525283813477	-0.09597276896238327	0.3242863416671753	-0.7828950881958008	2.6239633560180664	0.7414728403091431	-2.460908889770508	0.3107951879501343	-0.537233829498291	0.23345649242401123
615	-0.8741346597671509	-1.0539679527282715	-0.07277699559926987	0.048370812088251114	-0.23479345440864563	-0.07735668867826462	-0.10092328488826752	-0.22216227650642395	0.840728223323822	0.8256633281707764	1.1065505743026733	1.4641344547271729	0.3808482885360718	-0.87679123878479	-0.389001727104187	-0.05788456276059151	-0.31611379981040955	-0.001874484121799469	-0.014918464235961437	-0.10732490569353104	-0.34385985136032104	-0.29844290018081665	1.1470035314559937	-0.6014980673789978	0.5036801099777222	0.5967110395431519	1.2040445804595947	1.0022046566009521	-0.15108026564121246	-0.6449191570281982	-0.18831995129585266	0.4635065793991089	-3.3758492469787598	-5.639265537261963	-0.507575273513794	-8.181154251098633	0.2775423228740692	4.967975616455078	-0.16654953360557556	0.22984780371189117	-3.4287617206573486	6.728074073791504	0.4963960647583008	0.6533520221710205	-0.5682058334350586	3.751546859741211	0.567173957824707	-3.08233642578125	0.34778472781181335	-0.5042344331741333	0.13534128665924072
616	-0.8622512221336365	-1.0287038087844849	-0.05171946436166763	0.06616763770580292	-0.2450663149356842	-0.08728969097137451	-0.10001836717128754	-0.219935804605484	0.7643868923187256	0.7217206954956055	1.0959513187408447	1.2858972549438477	0.37833577394485474	-0.7639800310134888	-0.39914989471435547	-0.039335478097200394	-0.37941116094589233	0.10363110899925232	0.003276476636528969	-0.09220689535140991	-0.35151994228363037	-0.21613234281539917	1.1538981199264526	-0.6650494933128357	0.6394162774085999	1.5963494777679443	0.9773499369621277	0.8337047696113586	-0.694863498210907	-0.4225578308105469	0.16198214888572693	-0.06469301879405975	-4.0376811027526855	-4.976283073425293	-0.5411654710769653	-9.277287483215332	-0.32713189721107483	5.976855754852295	-0.6777815818786621	1.2761390209197998	-3.033055305480957	4.549311637878418	1.1163616180419922	0.8071725964546204	-0.2904534339904785	4.297547340393066	0.23356080055236816	-3.2252490520477295	0.3756517469882965	-0.4768338203430176	0.056552886962890625
617	-0.8485580086708069	-0.9901139736175537	-0.03368299826979637	0.08171900361776352	-0.2625879943370819	-0.09425900131464005	-0.09444399923086166	-0.22474999725818634	0.679220974445343	0.6266120076179504	1.0849039554595947	1.0930429697036743	0.3677630126476288	-0.6377170085906982	-0.4161129891872406	-0.006839000154286623	-0.4374360144138336	0.18009799718856812	0.029735999181866646	-0.07503800094127655	-0.3554779887199402	-0.12654100358486176	1.1563459634780884	-0.730508029460907	0.919865071773529	2.499593734741211	0.7348789572715759	0.49509555101394653	-0.12378767132759094	-0.2848345637321472	-0.29608720541000366	0.8072115182876587	-4.1155548095703125	-3.8156299591064453	-0.5188822746276855	-10.024198532104492	-1.1093363761901855	6.506416320800781	-1.300370693206787	3.6754417419433594	-2.2818074226379395	2.168412446975708	0.9476006031036377	2.0640370845794678	-0.1147925853729248	4.450558662414551	0.22244155406951904	-2.0606889724731445	0.392074316740036	-0.43839290738105774	-0.05876123905181885
618	-0.8254566192626953	-0.9287200570106506	-0.022324305027723312	0.08597145974636078	-0.25001782178878784	-0.09868307411670685	-0.11186185479164124	-0.18764734268188477	0.5997647047042847	0.5690954923629761	1.0751960277557373	0.8849292993545532	0.3339623212814331	-0.5037233829498291	-0.45116472244262695	0.10768219083547592	-0.4706834554672241	0.19036760926246643	0.04118049889802933	-0.009645409882068634	-0.35611164569854736	-0.03811000660061836	1.1627957820892334	-0.7474770545959473	1.1257693767547607	3.0204429626464844	0.549027681350708	0.1548267900943756	0.9102367162704468	-0.200595885515213	-1.1014925241470337	2.5852200984954834	-3.7231459617614746	-2.6694998741149902	-0.3153562545776367	-9.714616775512695	-1.7376959323883057	6.42178201675415	-1.753993272781372	5.221940040588379	-1.4386341571807861	0.25205090641975403	0.4477793872356415	2.9158401489257812	-0.0002212822437286377	4.233185768127441	0.15317201614379883	-0.7454589009284973	0.39624834060668945	-0.394430011510849	-0.15019923448562622
619	-0.8035272359848022	-0.8692962527275085	-0.011721890419721603	0.08791207522153854	-0.22617852687835693	-0.10228283703327179	-0.13850370049476624	-0.12134119123220444	0.5302951335906982	0.5198320150375366	1.0722897052764893	0.7044582962989807	0.29825517535209656	-0.38084572553634644	-0.4862727224826813	0.20203860104084015	-0.4949813783168793	0.19018003344535828	0.04764717444777489	0.04159560054540634	-0.35548684000968933	0.042786434292793274	1.1624728441238403	-0.7603263854980469	1.0378450155258179	2.872589111328125	0.4923011064529419	-0.01850184053182602	1.755044937133789	-0.13878700137138367	-1.792965054512024	4.774497032165527	-2.974247932434082	-2.050629138946533	0.19458532333374023	-7.641726493835449	-1.8805384635925293	5.5880889892578125	-1.758117914199829	3.709904909133911	-0.7676109671592712	-0.5319479703903198	0.07456541061401367	1.8547369241714478	0.09412765502929688	3.6680989265441895	-0.35458803176879883	-0.43656229972839355	0.3873633146286011	-0.3504902124404907	-0.1573324203491211
620	-0.7839428186416626	-0.813816487789154	-0.002632260089740157	0.08523138612508774	-0.17981602251529694	-0.10423455387353897	-0.1835804581642151	0.00333254411816597	0.4807947874069214	0.48707032203674316	1.082979440689087	0.5792602300643921	0.25874078273773193	-0.2801998257637024	-0.5214894413948059	0.2560783922672272	-0.501387894153595	0.1690896898508072	0.044163115322589874	0.06454406678676605	-0.3523465394973755	0.10861395299434662	1.1486122608184814	-0.764939546585083	0.6846532225608826	2.3203208446502686	0.2771906852722168	-0.3160957098007202	1.3248347043991089	0.11312682181596756	-2.0908684730529785	3.6058762073516846	-1.978918194770813	-1.2764513492584229	1.1965394020080566	-3.7453413009643555	-1.8024191856384277	4.37016487121582	-1.503982424736023	0.3908887505531311	-0.002057105302810669	-1.1751044988632202	-0.31229135394096375	2.473614454269409	0.04111751914024353	2.894291639328003	-0.7811844348907471	-0.014826655387878418	0.3658933639526367	-0.33036693930625916	-0.22979676723480225
