time	root_x	root_y	root_z
26.920000	3.023248	0.036598	0.843882
26.940000	2.997381	0.036008	0.840107
26.960000	2.971228	0.034883	0.838717
26.980000	2.944797	0.033186	0.839527
27.000000	2.918413	0.031696	0.842210
27.020000	2.892373	0.031089	0.846364
27.040000	2.866885	0.031742	0.851304
27.060000	2.842105	0.033549	0.856214
27.080000	2.818324	0.035776	0.859815
27.100000	2.796160	0.037676	0.860773
27.120000	2.776427	0.040117	0.861711
27.140000	2.758127	0.042362	0.863718
27.160000	2.740159	0.043695	0.866568
27.180000	2.721834	0.043753	0.869866
27.200000	2.702911	0.042453	0.873211
27.220000	2.683334	0.040188	0.876134
27.240000	2.663114	0.037234	0.878411
27.260000	2.642307	0.033691	0.880131
27.280000	2.620977	0.029637	0.881374
27.300000	2.599322	0.025240	0.882112
27.320000	2.577464	0.020700	0.882179
27.340000	2.555365	0.016351	0.881312
27.360000	2.533199	0.012366	0.879337
27.380000	2.511304	0.008609	0.876255
27.400000	2.489620	0.004716	0.872431
27.420000	2.467506	0.000298	0.868486
27.440000	2.444072	-0.005048	0.864979
27.460000	2.419282	-0.011491	0.861828
27.480000	2.394097	-0.018485	0.858545
27.500000	2.368487	-0.024881	0.855583
27.520000	2.341586	-0.030266	0.853466
27.540000	2.312773	-0.034929	0.852260
27.560000	2.282237	-0.039485	0.851593
27.580000	2.250773	-0.044273	0.850895
27.600000	2.219331	-0.049544	0.849221
27.620000	2.188945	-0.055300	0.847540
27.640000	2.163050	-0.063001	0.850259
27.660000	2.139621	-0.070416	0.854153
27.680000	2.118964	-0.076792	0.858699
27.700000	2.099408	-0.081835	0.864066
27.720000	2.078860	-0.085063	0.869965
27.740000	2.056958	-0.086172	0.875547
27.760000	2.034564	-0.085385	0.880091
27.780000	2.012577	-0.083344	0.883324
27.800000	1.991252	-0.080802	0.885457
27.820000	1.970574	-0.078276	0.886782
27.840000	1.950640	-0.076138	0.887301
27.860000	1.931505	-0.074876	0.886756
27.880000	1.912868	-0.074903	0.885018
27.900000	1.893975	-0.076188	0.882366
27.920000	1.874248	-0.078244	0.878993
27.940000	1.853780	-0.080408	0.874969
27.960000	1.832599	-0.082173	0.870501
27.980000	1.810472	-0.083276	0.865681
28.000000	1.786878	-0.083793	0.860281
28.020000	1.761339	-0.084080	0.854012
28.040000	1.733876	-0.084558	0.846731
28.060000	1.705164	-0.085519	0.838889
28.080000	1.677368	-0.085920	0.833315
28.100000	1.649204	-0.086793	0.830244
28.120000	1.620530	-0.088566	0.829434
28.140000	1.593511	-0.089679	0.832446
28.160000	1.567837	-0.090340	0.839015
28.180000	1.542803	-0.091222	0.846331
28.200000	1.518787	-0.091441	0.852924
28.220000	1.495617	-0.090617	0.857607
28.240000	1.473755	-0.088509	0.859329
28.260000	1.454220	-0.084615	0.860654
28.280000	1.435698	-0.080324	0.862524
28.300000	1.417410	-0.076710	0.865148
28.320000	1.398630	-0.074572	0.868141
28.340000	1.379137	-0.074222	0.871124
28.360000	1.358902	-0.075280	0.873896
28.380000	1.338149	-0.077304	0.876373
28.400000	1.317235	-0.080080	0.878490
28.420000	1.296219	-0.083330	0.880189
28.440000	1.275063	-0.086669	0.881385
28.460000	1.253835	-0.089701	0.881858
28.480000	1.232774	-0.092015	0.881173
28.500000	1.212213	-0.093452	0.879111
28.520000	1.192525	-0.094326	0.875669
28.540000	1.173549	-0.095265	0.871401
28.560000	1.154374	-0.096910	0.866951
28.580000	1.133931	-0.099381	0.862624
28.600000	1.111423	-0.102429	0.858471
28.620000	1.086874	-0.105885	0.854057
28.640000	1.061423	-0.109390	0.848750
28.660000	1.036345	-0.112346	0.841945
28.680000	1.013288	-0.114504	0.834675
28.700000	0.993202	-0.115818	0.829998
28.720000	0.973319	-0.114943	0.827191
28.740000	0.953171	-0.112715	0.825846
28.760000	0.933865	-0.110974	0.826616
28.780000	0.916791	-0.110325	0.830771
28.800000	0.900685	-0.109319	0.836112
28.820000	0.884836	-0.107689	0.841861
28.840000	0.868608	-0.105339	0.847308
28.860000	0.852550	-0.102486	0.851900
28.880000	0.838135	-0.098920	0.855588
28.900000	0.825990	-0.094588	0.858609
28.920000	0.815821	-0.089372	0.861430
28.940000	0.806908	-0.083156	0.864135
28.960000	0.798330	-0.076471	0.866604
28.980000	0.789469	-0.069756	0.868571
29.000000	0.780290	-0.063244	0.869900
29.020000	0.771053	-0.056973	0.870670
29.040000	0.762031	-0.050648	0.871157
29.060000	0.753178	-0.044202	0.871319
29.080000	0.744219	-0.037684	0.870815
29.100000	0.734817	-0.030832	0.869482
29.120000	0.724710	-0.023077	0.867450
29.140000	0.713926	-0.013874	0.864920
29.160000	0.702855	-0.002599	0.862164
29.180000	0.692010	0.011315	0.859355
29.200000	0.682236	0.027599	0.856814
29.220000	0.673954	0.045788	0.854326
29.240000	0.667308	0.064295	0.852298
29.260000	0.661995	0.082367	0.851194
29.280000	0.658085	0.099887	0.851628
29.300000	0.655678	0.117038	0.854394
29.320000	0.653416	0.134449	0.858653
29.340000	0.650761	0.152194	0.863640
29.360000	0.647818	0.170228	0.868449
29.380000	0.644735	0.188062	0.871927
29.400000	0.641524	0.205315	0.873673
29.420000	0.638492	0.221333	0.873943
29.440000	0.636150	0.235769	0.874409
29.460000	0.634589	0.249112	0.875695
29.480000	0.633752	0.261932	0.877487
29.500000	0.633184	0.274678	0.879198
29.520000	0.632218	0.287590	0.880625
29.540000	0.630569	0.300883	0.881872
29.560000	0.628476	0.314594	0.882886
29.580000	0.626165	0.328579	0.883559
29.600000	0.623834	0.342785	0.883803
29.620000	0.621750	0.357248	0.883559
29.640000	0.620133	0.372036	0.882931
29.660000	0.619150	0.386948	0.882002
29.680000	0.618713	0.401702	0.880809
29.700000	0.618454	0.416409	0.879352
29.720000	0.618004	0.431661	0.877565
29.740000	0.617231	0.447755	0.875268
29.760000	0.616206	0.464826	0.872366
29.780000	0.615238	0.483204	0.868890
29.800000	0.614811	0.503328	0.864813
29.820000	0.615314	0.525368	0.859893
29.840000	0.616939	0.548769	0.853772
29.860000	0.619824	0.572616	0.846224
29.880000	0.623983	0.596422	0.837228
29.900000	0.627885	0.618811	0.828896
29.920000	0.631696	0.640681	0.823050
29.940000	0.635657	0.662039	0.820932
29.960000	0.638709	0.680778	0.824798
29.980000	0.643160	0.698128	0.831751
30.000000	0.649171	0.714633	0.839791
30.020000	0.655735	0.730811	0.847094
30.040000	0.661942	0.746967	0.853129
30.060000	0.666887	0.763044	0.857872
30.080000	0.670425	0.778319	0.861872
30.100000	0.673599	0.792344	0.865551
30.120000	0.677456	0.804878	0.869231
30.140000	0.682188	0.815777	0.872935
30.160000	0.687480	0.825139	0.876444
30.180000	0.692915	0.833187	0.879328
30.200000	0.698181	0.840162	0.881398
30.220000	0.702690	0.845926	0.882794
30.240000	0.706193	0.850531	0.883855
30.260000	0.708991	0.854517	0.884584
30.280000	0.711601	0.858641	0.884717
30.300000	0.714258	0.863414	0.883833
30.320000	0.716983	0.869086	0.881722
30.340000	0.720208	0.875622	0.878689
30.360000	0.724722	0.882923	0.875230
30.380000	0.730882	0.890501	0.872481
30.400000	0.738939	0.897932	0.871343
30.420000	0.747589	0.904630	0.871304
30.440000	0.755305	0.910001	0.871640
30.460000	0.761399	0.913984	0.871718
30.480000	0.766122	0.916985	0.871444
30.500000	0.770296	0.919631	0.871329
30.520000	0.774692	0.922548	0.871663
30.540000	0.779691	0.926006	0.872573
30.560000	0.785394	0.930108	0.874060
30.580000	0.791771	0.934693	0.875964
30.600000	0.798738	0.939363	0.878061
30.620000	0.806362	0.943853	0.880135
30.640000	0.814859	0.948055	0.882037
30.660000	0.824193	0.951912	0.883562
30.680000	0.834044	0.955047	0.884722
30.700000	0.844089	0.957656	0.885516
30.720000	0.853762	0.960006	0.886101
30.740000	0.862583	0.962290	0.886596
30.760000	0.870447	0.964538	0.887009
30.780000	0.877379	0.966579	0.887203
30.800000	0.883454	0.968149	0.887190
30.820000	0.889012	0.969265	0.887129
30.840000	0.894406	0.970292	0.887217
30.860000	0.899647	0.971791	0.887636
30.880000	0.904444	0.974190	0.888445
30.900000	0.908487	0.977518	0.889492
30.920000	0.911651	0.981440	0.890441
30.940000	0.914060	0.985444	0.891004
30.960000	0.916209	0.989089	0.891187
30.980000	0.918724	0.992147	0.891178
31.000000	0.921852	0.994579	0.891045
31.020000	0.925303	0.996536	0.890595
31.040000	0.928518	0.998379	0.889483
31.060000	0.931320	1.000469	0.887465
31.080000	0.934120	1.003023	0.884559
31.100000	0.937530	1.006271	0.881092
31.120000	0.942079	1.010059	0.878589
31.140000	0.947936	1.014144	0.876872
31.160000	0.954501	1.018730	0.876410
31.180000	0.961086	1.023531	0.876616
31.200000	0.967017	1.028296	0.876741
31.220000	0.972045	1.032731	0.876581
31.240000	0.976578	1.036739	0.876399
31.260000	0.981032	1.040253	0.876392
31.280000	0.985446	1.043545	0.876569
31.300000	0.989585	1.046930	0.876783
31.320000	0.993390	1.050525	0.876981
31.340000	0.996953	1.054346	0.877175
31.360000	1.000436	1.058242	0.877377
31.380000	1.003969	1.062011	0.877648
31.400000	1.007637	1.065473	0.878057
31.420000	1.011428	1.068555	0.878593
31.440000	1.015175	1.071267	0.879241
31.460000	1.018655	1.073685	0.879822
31.480000	1.021731	1.075911	0.880326
31.500000	1.024458	1.077957	0.880669
31.520000	1.026883	1.079817	0.880907
31.540000	1.029067	1.081514	0.881102
31.560000	1.031058	1.083109	0.881310
31.580000	1.032823	1.084686	0.881531
31.600000	1.034273	1.086296	0.881706
31.620000	1.035376	1.087898	0.881756
31.640000	1.036202	1.089403	0.881648
31.660000	1.036874	1.090722	0.881402
31.680000	1.037466	1.091832	0.881057
31.700000	1.037994	1.092767	0.880665
31.720000	1.038387	1.093560	0.880276
31.740000	1.038581	1.094165	0.880060
31.760000	1.038688	1.094550	0.879985
31.780000	1.038752	1.094742	0.879952
31.800000	1.038722	1.094747	0.879943
31.820000	1.038553	1.094560	0.879968
31.840000	1.038197	1.094193	0.880033
31.860000	1.037576	1.093693	0.880120
31.880000	1.036671	1.093096	0.880209
31.900000	1.035565	1.092393	0.880302
31.920000	1.034356	1.091581	0.880403
31.940000	1.033100	1.090703	0.880507
31.960000	1.031837	1.089805	0.880611
31.980000	1.030605	1.088913	0.880712
32.000000	1.029443	1.088051	0.880809
32.020000	1.028368	1.087249	0.880898
32.040000	1.027359	1.086523	0.880964
32.060000	1.026434	1.085884	0.881000
32.080000	1.025633	1.085343	0.881021
32.100000	1.024972	1.084906	0.881037
32.120000	1.024447	1.084568	0.881059
32.140000	1.024032	1.084328	0.881095
32.160000	1.023689	1.084179	0.881134
32.180000	1.023384	1.084096	0.881164
32.200000	1.023111	1.084056	0.881177
32.220000	1.022904	1.084056	0.881179
32.240000	1.022803	1.084100	0.881180
32.260000	1.022814	1.084208	0.881189
32.280000	1.022894	1.084411	0.881202
32.300000	1.022989	1.084721	0.881206
32.320000	1.023077	1.085113	0.881200
32.340000	1.023173	1.085549	0.881193
32.360000	1.023288	1.086001	0.881189
32.380000	1.023441	1.086442	0.881185
32.400000	1.023663	1.086842	0.881189
32.420000	1.023976	1.087184	0.881207
32.440000	1.024348	1.087471	0.881235
32.460000	1.024714	1.087713	0.881255
32.480000	1.025030	1.087911	0.881262
32.500000	1.025283	1.088048	0.881262
32.520000	1.025486	1.088119	0.881268
32.540000	1.025657	1.088132	0.881284
32.560000	1.025791	1.088103	0.881301
32.580000	1.025887	1.088039	0.881315
32.600000	1.025963	1.087949	0.881331
32.620000	1.026021	1.087840	0.881352
32.640000	1.026053	1.087721	0.881375
32.660000	1.026054	1.087595	0.881395
32.680000	1.026032	1.087462	0.881405
32.700000	1.026000	1.087319	0.881404
32.720000	1.025975	1.087159	0.881397
32.740000	1.025958	1.086983	0.881392
32.760000	1.025930	1.086802	0.881387
32.780000	1.025859	1.086620	0.881378
32.800000	1.025743	1.086435	0.881370
32.820000	1.025604	1.086247	0.881371
32.840000	1.025446	1.086061	0.881377
32.860000	1.025266	1.085880	0.881380
32.880000	1.025084	1.085700	0.881375
32.900000	1.024918	1.085521	0.881364
32.920000	1.024776	1.085351	0.881349
32.940000	1.024661	1.085193	0.881332
32.960000	1.024570	1.085048	0.881315
32.980000	1.024500	1.084917	0.881295
33.000000	1.024459	1.084799	0.881273
33.020000	1.024452	1.084690	0.881250
33.040000	1.024472	1.084589	0.881226
33.060000	1.024500	1.084502	0.881198
33.080000	1.024524	1.084430	0.881165
33.100000	1.024551	1.084374	0.881134
33.120000	1.024579	1.084334	0.881107
33.140000	1.024602	1.084313	0.881082
33.160000	1.024623	1.084308	0.881059
33.180000	1.024645	1.084319	0.881040
33.200000	1.024662	1.084352	0.881026
33.220000	1.024675	1.084404	0.881017
33.240000	1.024692	1.084462	0.881013
33.260000	1.024722	1.084510	0.881014
33.280000	1.024771	1.084538	0.881018
33.300000	1.024839	1.084541	0.881020
33.320000	1.024923	1.084520	0.881017
33.340000	1.025021	1.084474	0.881009
33.360000	1.025128	1.084406	0.880999
33.380000	1.025230	1.084326	0.880988
33.400000	1.025309	1.084248	0.880976
33.420000	1.025361	1.084184	0.880965
33.440000	1.025392	1.084132	0.880959
33.460000	1.025417	1.084085	0.880964
33.480000	1.025436	1.084038	0.880979
33.500000	1.025442	1.083993	0.880997
33.520000	1.025428	1.083948	0.881011
33.540000	1.025399	1.083898	0.881018
33.560000	1.025367	1.083838	0.881018
33.580000	1.025344	1.083765	0.881015
33.600000	1.025334	1.083678	0.881012
33.620000	1.025327	1.083582	0.881010
33.640000	1.025310	1.083480	0.881007
33.660000	1.025276	1.083378	0.881004
33.680000	1.025219	1.083279	0.880998
33.700000	1.025140	1.083192	0.880988
33.720000	1.025049	1.083119	0.880976
33.740000	1.024956	1.083063	0.880961
33.760000	1.024865	1.083020	0.880942
33.780000	1.024782	1.082987	0.880920
33.800000	1.024707	1.082959	0.880897
33.820000	1.024635	1.082934	0.880877
33.840000	1.024559	1.082913	0.880859
33.860000	1.024475	1.082894	0.880843
33.880000	1.024391	1.082881	0.880828
33.900000	1.024310	1.082875	0.880816
33.920000	1.024232	1.082882	0.880805
33.940000	1.024158	1.082903	0.880798
33.960000	1.024086	1.082936	0.880794
33.980000	1.024010	1.082974	0.880791
34.000000	1.023933	1.083008	0.880785
34.020000	1.023858	1.083031	0.880777
34.040000	1.023791	1.083040	0.880769
34.060000	1.023743	1.083040	0.880765
34.080000	1.023710	1.083041	0.880768
34.100000	1.023684	1.083051	0.880776
34.120000	1.023653	1.083070	0.880784
34.140000	1.023605	1.083097	0.880789
34.160000	1.023529	1.083125	0.880789
34.180000	1.023429	1.083149	0.880786
34.200000	1.023328	1.083163	0.880786
34.220000	1.023242	1.083172	0.880791
34.240000	1.023171	1.083187	0.880797
34.260000	1.023101	1.083207	0.880795
34.280000	1.023022	1.083221	0.880783
34.300000	1.022933	1.083217	0.880764
34.320000	1.022841	1.083201	0.880749
34.340000	1.022750	1.083183	0.880742
34.360000	1.022656	1.083173	0.880740
34.380000	1.022546	1.083177	0.880733
34.400000	1.022424	1.083197	0.880719
34.420000	1.022301	1.083225	0.880704
34.440000	1.022181	1.083251	0.880692
34.460000	1.022058	1.083276	0.880679
34.480000	1.021933	1.083302	0.880658
34.500000	1.021816	1.083326	0.880637
34.520000	1.021712	1.083346	0.880622
34.520000	1.021597	1.083368	0.880611
34.520000	1.021441	1.083401	0.880595
34.520000	1.021254	1.083440	0.880577
34.520000	1.021072	1.083477	0.880568
34.520000	1.020912	1.083513	0.880573
34.520000	1.020760	1.083559	0.880583
34.520000	1.020600	1.083624	0.880588
34.520000	1.020440	1.083700	0.880590
34.520000	1.020297	1.083780	0.880594
34.520000	1.020173	1.083860	0.880602
34.520000	1.020051	1.083942	0.880610
34.520000	1.019918	1.084031	0.880615
34.520000	1.019773	1.084126	0.880615
34.520000	1.019625	1.084223	0.880614
34.520000	1.019480	1.084320	0.880613
34.520000	1.019343	1.084414	0.880610
34.520000	1.019215	1.084507	0.880608
34.520000	1.019099	1.084599	0.880605
34.520000	1.018995	1.084691	0.880602
34.520000	1.018902	1.084782	0.880599
34.520000	1.018821	1.084871	0.880596
34.520000	1.018753	1.084959	0.880595
34.520000	1.018696	1.085044	0.880594
34.520000	1.018649	1.085129	0.880594
34.520000	1.018610	1.085212	0.880595
34.520000	1.018580	1.085293	0.880596
34.520000	1.018557	1.085373	0.880598
34.520000	1.018542	1.085452	0.880600
