time	left_hip_pitch_joint_actual	left_hip_roll_joint_actual	left_hip_yaw_joint_actual	left_knee_joint_actual	left_ankle_pitch_joint_actual	left_ankle_roll_joint_actual	right_hip_pitch_joint_actual	right_hip_roll_joint_actual	right_hip_yaw_joint_actual	right_knee_joint_actual	right_ankle_pitch_joint_actual	right_ankle_roll_joint_actual	waist_roll_joint_actual	waist_yaw_joint_actual	left_shoulder_pitch_joint_actual	left_shoulder_roll_joint_actual	left_shoulder_yaw_joint_actual	left_elbow_joint_actual	left_wrist_roll_joint_actual	left_wrist_pitch_joint_actual	left_wrist_yaw_joint_actual	right_shoulder_pitch_joint_actual	right_shoulder_roll_joint_actual	right_shoulder_yaw_joint_actual	right_elbow_joint_actual	right_wrist_roll_joint_actual	right_wrist_pitch_joint_actual	right_wrist_yaw_joint_actual	left_hip_pitch_joint_ref	left_hip_roll_joint_ref	left_hip_yaw_joint_ref	left_knee_joint_ref	left_ankle_pitch_joint_ref	left_ankle_roll_joint_ref	right_hip_pitch_joint_ref	right_hip_roll_joint_ref	right_hip_yaw_joint_ref	right_knee_joint_ref	right_ankle_pitch_joint_ref	right_ankle_roll_joint_ref	waist_roll_joint_ref	waist_yaw_joint_ref	left_shoulder_pitch_joint_ref	left_shoulder_roll_joint_ref	left_shoulder_yaw_joint_ref	left_elbow_joint_ref	left_wrist_roll_joint_ref	left_wrist_pitch_joint_ref	left_wrist_yaw_joint_ref	right_shoulder_pitch_joint_ref	right_shoulder_roll_joint_ref	right_shoulder_yaw_joint_ref	right_elbow_joint_ref	right_wrist_roll_joint_ref	right_wrist_pitch_joint_ref	right_wrist_yaw_joint_ref	left_hip_pitch_joint_error	left_hip_roll_joint_error	left_hip_yaw_joint_error	left_knee_joint_error	left_ankle_pitch_joint_error	left_ankle_roll_joint_error	right_hip_pitch_joint_error	right_hip_roll_joint_error	right_hip_yaw_joint_error	right_knee_joint_error	right_ankle_pitch_joint_error	right_ankle_roll_joint_error	waist_roll_joint_error	waist_yaw_joint_error	left_shoulder_pitch_joint_error	left_shoulder_roll_joint_error	left_shoulder_yaw_joint_error	left_elbow_joint_error	left_wrist_roll_joint_error	left_wrist_pitch_joint_error	left_wrist_yaw_joint_error	right_shoulder_pitch_joint_error	right_shoulder_roll_joint_error	right_shoulder_yaw_joint_error	right_elbow_joint_error	right_wrist_roll_joint_error	right_wrist_pitch_joint_error	right_wrist_yaw_joint_error
0.540000	-0.099366	0.275552	0.001681	0.357363	-0.236596	-0.184572	-0.229124	-0.045304	-0.296969	0.436372	-0.231701	0.046914	0.132087	-0.041854	-0.058797	0.269688	-0.414310	1.129106	-0.014106	0.221695	-0.062289	-0.100460	-0.372969	0.748427	1.248642	0.208778	0.432205	0.159976	-0.127335	0.270212	0.019703	0.341523	0.146421	-0.156287	-0.210245	-0.082722	-0.271271	0.360513	-0.156036	0.115067	0.104427	-0.052978	-0.120531	0.367315	-0.441968	1.099842	-0.020439	0.198044	-0.147591	-0.134456	-0.505705	0.725885	1.219044	0.253251	0.416696	0.165168	0.027969	0.005339	-0.018022	0.015840	-0.383017	-0.028286	-0.018879	0.037418	-0.025697	0.075859	-0.075665	-0.068153	0.027661	0.011124	0.061734	-0.097627	0.027659	0.029264	0.006333	0.023651	0.085302	0.033995	0.132736	0.022543	0.029599	-0.044473	0.015509	-0.005191
0.560000	-0.094102	0.276312	0.019233	0.348029	-0.243290	-0.192030	-0.237449	-0.047692	-0.296649	0.451251	-0.243156	0.048640	0.125652	-0.043701	-0.064441	0.271944	-0.422181	1.124765	-0.015372	0.217438	-0.089174	-0.105652	-0.395296	0.742665	1.241938	0.223843	0.433365	0.150061	-0.130371	0.265615	0.023303	0.334588	0.293847	-0.147663	-0.196796	-0.091708	-0.262122	0.388466	-0.013847	0.121745	0.106892	-0.042318	-0.083640	0.374683	-0.446870	1.101979	-0.016617	0.178667	-0.147161	-0.132641	-0.514137	0.714503	1.191795	0.274802	0.402784	0.157388	0.036270	0.010697	-0.004070	0.013441	-0.537137	-0.044366	-0.040653	0.044017	-0.034526	0.062784	-0.229309	-0.073104	0.018760	-0.001383	0.019199	-0.102738	0.024690	0.022787	0.001245	0.038771	0.057987	0.026989	0.118841	0.028162	0.050143	-0.050958	0.030581	-0.007327
0.580000	-0.089911	0.271755	0.031455	0.338881	-0.242082	-0.193921	-0.241615	-0.053318	-0.296216	0.458749	-0.251315	0.050345	0.113779	-0.045547	-0.068231	0.274884	-0.428991	1.119593	-0.017089	0.210906	-0.112276	-0.106360	-0.414241	0.736775	1.227092	0.239419	0.430423	0.144342	-0.128925	0.251760	0.026410	0.325347	0.370077	-0.147749	-0.183162	-0.095866	-0.253743	0.397659	0.128640	0.128012	0.104938	-0.035948	-0.063911	0.376373	-0.450830	1.096191	-0.027132	0.165748	-0.139273	-0.119177	-0.514915	0.715109	1.163583	0.284169	0.387680	0.151120	0.039014	0.019995	0.005045	0.013534	-0.612160	-0.046172	-0.058453	0.042548	-0.042473	0.061090	-0.379954	-0.077666	0.008841	-0.009599	-0.004320	-0.101488	0.021839	0.023402	0.010043	0.045159	0.026997	0.012817	0.100674	0.021666	0.063509	-0.044750	0.042743	-0.006778
0.600000	-0.084332	0.263595	0.037462	0.329581	-0.232145	-0.192920	-0.237586	-0.059825	-0.294687	0.454287	-0.254469	0.052811	0.099037	-0.045555	-0.069952	0.276737	-0.435066	1.115702	-0.022021	0.202576	-0.129550	-0.103257	-0.428730	0.731278	1.210060	0.252994	0.423858	0.141476	-0.117301	0.235169	0.030201	0.324507	0.369082	-0.152042	-0.164561	-0.102932	-0.250118	0.392629	0.306881	0.144866	0.092982	-0.037153	-0.077388	0.378279	-0.451022	1.100945	-0.047294	0.159123	-0.130965	-0.105580	-0.491520	0.708345	1.158417	0.288817	0.375296	0.151861	0.032969	0.028426	0.007260	0.005074	-0.601227	-0.040878	-0.073025	0.043107	-0.044569	0.061657	-0.561350	-0.092055	0.006056	-0.008402	0.007437	-0.101543	0.015956	0.014757	0.025273	0.043452	0.001415	0.002323	0.062790	0.022933	0.051643	-0.035823	0.048562	-0.010385
0.620000	-0.078942	0.252497	0.039119	0.324734	-0.213342	-0.190945	-0.222875	-0.066680	-0.293021	0.436135	-0.251883	0.056104	0.082324	-0.045562	-0.071149	0.276935	-0.440771	1.116533	-0.030326	0.193412	-0.140292	-0.099894	-0.436264	0.726498	1.199172	0.263211	0.414608	0.141295	-0.109966	0.219433	0.033213	0.335719	0.327372	-0.162867	-0.133710	-0.110155	-0.246377	0.385148	0.548149	0.157734	0.072743	-0.043252	-0.097537	0.379535	-0.454371	1.116787	-0.062850	0.156953	-0.121910	-0.113007	-0.458972	0.709408	1.175978	0.286131	0.366158	0.164944	0.031024	0.033064	0.005906	-0.010985	-0.540714	-0.028078	-0.089164	0.043475	-0.046644	0.050988	-0.800032	-0.101630	0.009581	-0.002310	0.026388	-0.102599	0.013600	-0.000254	0.032524	0.036458	-0.018383	0.013113	0.022709	0.017090	0.023194	-0.022921	0.048450	-0.023649
0.640000	-0.077146	0.240113	0.039299	0.329988	-0.189093	-0.189501	-0.199170	-0.073129	-0.290854	0.407079	-0.243887	0.060666	0.065643	-0.047755	-0.072822	0.275380	-0.446260	1.123969	-0.039197	0.184451	-0.145013	-0.100723	-0.437008	0.724579	1.198635	0.269006	0.403680	0.144203	-0.117118	0.218248	0.036152	0.336736	0.197464	-0.178873	-0.107279	-0.117362	-0.244248	0.386829	0.711093	0.159677	0.059976	-0.052903	-0.107874	0.372037	-0.458290	1.147571	-0.065256	0.158525	-0.119193	-0.131462	-0.443214	0.724552	1.205433	0.276673	0.356151	0.178568	0.039971	0.021865	0.003146	-0.006748	-0.386557	-0.010628	-0.091890	0.044233	-0.046606	0.020250	-0.954980	-0.099011	0.005666	0.005148	0.035052	-0.096657	0.012029	-0.023602	0.026060	0.025926	-0.025820	0.030739	0.006205	0.000027	-0.006798	-0.007666	0.047529	-0.034365
0.660000	-0.080175	0.228929	0.039404	0.344744	-0.165200	-0.189437	-0.173253	-0.078596	-0.284122	0.376336	-0.232537	0.067764	0.052390	-0.053492	-0.075068	0.272133	-0.451078	1.135640	-0.045600	0.176540	-0.145369	-0.106908	-0.434249	0.725912	1.206714	0.270667	0.391825	0.149788	-0.131079	0.216792	0.038394	0.335400	0.034896	-0.184523	-0.086733	-0.127840	-0.244915	0.389756	0.823012	0.159835	0.047976	-0.062131	-0.108337	0.361373	-0.458259	1.159153	-0.058619	0.160284	-0.122361	-0.133888	-0.437422	0.737257	1.231830	0.268495	0.346695	0.183632	0.050904	0.012137	0.001010	0.009345	-0.200097	-0.004914	-0.086519	0.049244	-0.039207	-0.013420	-1.055549	-0.092070	0.004415	0.008640	0.033269	-0.089239	0.007182	-0.023513	0.013019	0.016256	-0.023008	0.026980	0.003173	-0.011345	-0.025116	0.002172	0.045130	-0.033844
0.680000	-0.087628	0.218807	0.037949	0.364494	-0.145713	-0.189283	-0.149055	-0.084550	-0.266590	0.349671	-0.222379	0.078765	0.042739	-0.063562	-0.077983	0.268397	-0.455332	1.146235	-0.049208	0.170141	-0.143149	-0.114669	-0.430748	0.728857	1.219330	0.269012	0.379919	0.156714	-0.147244	0.208404	0.036403	0.340728	-0.061415	-0.184636	-0.069944	-0.130562	-0.241891	0.385954	0.943319	0.170722	0.035639	-0.063640	-0.087242	0.366886	-0.462047	1.166315	-0.056382	0.162265	-0.122908	-0.130857	-0.439510	0.744681	1.251416	0.257333	0.344771	0.182533	0.059616	0.010403	0.001546	0.023766	-0.084298	-0.004647	-0.079111	0.046012	-0.024699	-0.036283	-1.165698	-0.091956	0.007100	0.000079	0.009259	-0.098489	0.006715	-0.020080	0.007174	0.007876	-0.020241	0.016188	0.008762	-0.015825	-0.032087	0.011679	0.035149	-0.025819
0.700000	-0.096162	0.211561	0.036825	0.382348	-0.134584	-0.188191	-0.131268	-0.089779	-0.247805	0.331904	-0.212897	0.092091	0.038439	-0.072599	-0.081421	0.264502	-0.459535	1.153484	-0.050956	0.165308	-0.139519	-0.119881	-0.428742	0.731113	1.232439	0.263756	0.369223	0.163729	-0.160789	0.202665	0.036420	0.342136	-0.113426	-0.187536	-0.060647	-0.125143	-0.234545	0.381878	1.029444	0.188020	0.028332	-0.060131	-0.063944	0.380074	-0.467501	1.173727	-0.053089	0.162608	-0.121739	-0.132254	-0.452907	0.736035	1.254788	0.239333	0.349066	0.183651	0.064627	0.008896	0.000406	0.040213	-0.021158	-0.000655	-0.070621	0.035363	-0.013261	-0.049974	-1.242341	-0.095929	0.010106	-0.012468	-0.017477	-0.115572	0.007966	-0.020244	0.002133	0.002700	-0.017780	0.012373	0.024165	-0.004922	-0.022349	0.024423	0.020157	-0.019923
0.720000	-0.100786	0.207864	0.040409	0.388523	-0.126106	-0.187013	-0.121854	-0.092660	-0.233282	0.324011	-0.204152	0.106247	0.039735	-0.074718	-0.084952	0.261490	-0.464618	1.157426	-0.052129	0.161764	-0.135245	-0.120113	-0.428998	0.729745	1.241892	0.255739	0.360727	0.170519	-0.159256	0.200791	0.046394	0.339095	-0.081413	-0.184684	-0.056211	-0.125885	-0.226262	0.381584	1.051848	0.198185	0.025769	-0.055570	-0.066057	0.399080	-0.478653	1.172877	-0.056714	0.160145	-0.120035	-0.119165	-0.459899	0.711027	1.245134	0.227963	0.351768	0.192587	0.058470	0.007073	-0.005985	0.049428	-0.044693	-0.002329	-0.065643	0.033225	-0.007020	-0.057573	-1.256000	-0.091937	0.013965	-0.019148	-0.018894	-0.137590	0.014035	-0.015451	0.004584	0.001620	-0.015210	-0.000948	0.030902	0.018718	-0.003242	0.027776	0.008959	-0.022068
0.740000	-0.099741	0.206335	0.052220	0.387851	-0.123601	-0.186632	-0.118572	-0.095430	-0.224026	0.324163	-0.196946	0.119962	0.041995	-0.071183	-0.089108	0.261506	-0.471579	1.159648	-0.053792	0.158938	-0.130824	-0.114372	-0.429083	0.723174	1.245950	0.246560	0.354630	0.177653	-0.149304	0.199991	0.059655	0.340316	0.048987	-0.186626	-0.054513	-0.126323	-0.222733	0.389104	1.040950	0.196526	0.027146	-0.052653	-0.088693	0.408450	-0.496156	1.170457	-0.060405	0.151883	-0.117679	-0.104767	-0.458605	0.680513	1.233350	0.217108	0.352096	0.207726	0.049563	0.006345	-0.007434	0.047535	-0.172588	-0.000006	-0.064059	0.030894	-0.001293	-0.064941	-1.237896	-0.076565	0.014849	-0.018529	-0.000414	-0.146944	0.024577	-0.010808	0.006613	0.007055	-0.013145	-0.009605	0.029522	0.042661	0.012600	0.029453	0.002534	-0.030073
0.760000	-0.095150	0.204636	0.064486	0.379504	-0.120849	-0.188777	-0.119071	-0.099370	-0.223084	0.331209	-0.190877	0.131168	0.043635	-0.067304	-0.095154	0.264099	-0.479916	1.162147	-0.056027	0.156110	-0.126736	-0.104516	-0.427670	0.712310	1.245982	0.237400	0.350740	0.185949	-0.132507	0.201904	0.067594	0.341028	0.249678	-0.185450	-0.054825	-0.124265	-0.227681	0.404848	1.008072	0.190642	0.032157	-0.052231	-0.115821	0.397154	-0.507808	1.169737	-0.064549	0.142480	-0.119784	-0.095375	-0.461839	0.654749	1.229700	0.210985	0.354393	0.225373	0.037357	0.002732	-0.003108	0.038476	-0.370527	-0.003327	-0.064246	0.024895	0.004597	-0.073639	-1.198949	-0.059474	0.011478	-0.015072	0.020667	-0.133056	0.027892	-0.007589	0.008521	0.013630	-0.006953	-0.009142	0.034169	0.057561	0.016282	0.026415	-0.003653	-0.039424
0.780000	-0.090537	0.203335	0.072165	0.368547	-0.116858	-0.193243	-0.121963	-0.103715	-0.231276	0.344586	-0.183562	0.138903	0.045737	-0.066593	-0.102995	0.267496	-0.487840	1.165493	-0.058972	0.152803	-0.123846	-0.093785	-0.424334	0.699720	1.245625	0.229814	0.348895	0.195980	-0.107677	0.206487	0.071262	0.355021	0.492858	-0.176473	-0.066693	-0.116706	-0.236884	0.416163	0.949099	0.181674	0.037456	-0.056203	-0.127775	0.376030	-0.511883	1.169207	-0.070431	0.134055	-0.128949	-0.091567	-0.471294	0.640291	1.239305	0.211578	0.358956	0.243517	0.017139	-0.003152	0.000903	0.013526	-0.609716	-0.016770	-0.055270	0.012991	0.005608	-0.071577	-1.132661	-0.042771	0.008281	-0.010390	0.024780	-0.108534	0.024044	-0.003714	0.011459	0.018748	0.005103	-0.002218	0.046960	0.059429	0.006320	0.018236	-0.010061	-0.047538
0.800000	-0.088423	0.203995	0.076438	0.360939	-0.110348	-0.198235	-0.127060	-0.106952	-0.243087	0.363152	-0.172252	0.142672	0.049348	-0.068142	-0.110362	0.270844	-0.493526	1.168328	-0.062356	0.148900	-0.123198	-0.085396	-0.418802	0.687464	1.247984	0.224808	0.348889	0.207994	-0.077309	0.212854	0.074437	0.378131	0.754413	-0.160015	-0.095986	-0.104898	-0.245261	0.415365	0.775955	0.173062	0.045446	-0.062969	-0.128104	0.361012	-0.505442	1.164300	-0.073593	0.129044	-0.142090	-0.091646	-0.473177	0.630676	1.254180	0.215342	0.363050	0.262723	-0.011114	-0.008859	0.002001	-0.017191	-0.864761	-0.038220	-0.031074	-0.002054	0.002174	-0.052213	-0.948207	-0.030390	0.003902	-0.005173	0.017742	-0.090168	0.011916	0.004028	0.011237	0.019856	0.018891	0.006249	0.054376	0.056788	-0.006196	0.009466	-0.014161	-0.054729
0.820000	-0.088787	0.206709	0.080448	0.359110	-0.100948	-0.199953	-0.133631	-0.108524	-0.251909	0.384013	-0.157066	0.143573	0.053453	-0.069399	-0.114652	0.275108	-0.496077	1.169512	-0.065383	0.144672	-0.125529	-0.081120	-0.410626	0.676979	1.253651	0.223109	0.350502	0.222067	-0.045554	0.226049	0.077462	0.401012	1.003413	-0.139206	-0.136976	-0.097004	-0.251552	0.404960	0.431526	0.161791	0.058538	-0.071498	-0.127398	0.359294	-0.494398	1.159760	-0.073576	0.128087	-0.156405	-0.091255	-0.473810	0.631111	1.271070	0.225783	0.369872	0.283533	-0.043233	-0.019340	0.002987	-0.041902	-1.104361	-0.060747	0.003345	-0.011520	-0.000357	-0.020947	-0.588592	-0.018218	-0.005085	0.002099	0.012746	-0.084186	-0.001679	0.009753	0.008192	0.016585	0.030876	0.010135	0.063184	0.045868	-0.017419	-0.002674	-0.019370	-0.061466
0.840000	-0.090138	0.210663	0.085546	0.362271	-0.089608	-0.198334	-0.139395	-0.108327	-0.255053	0.402556	-0.141702	0.142299	0.056327	-0.069219	-0.114430	0.281877	-0.495701	1.168699	-0.068201	0.140605	-0.131162	-0.080767	-0.400276	0.669910	1.260732	0.224779	0.353711	0.238127	-0.018791	0.241814	0.081375	0.418453	1.182094	-0.117540	-0.180813	-0.092585	-0.253847	0.383911	-0.040446	0.147443	0.073594	-0.080053	-0.129210	0.361409	-0.482703	1.148689	-0.077858	0.129239	-0.172953	-0.085368	-0.477430	0.642712	1.282349	0.235973	0.379561	0.304344	-0.071347	-0.031151	0.004171	-0.056182	-1.271702	-0.080795	0.041418	-0.015742	-0.001206	0.018645	-0.101256	-0.005144	-0.017267	0.010834	0.014780	-0.079533	-0.012998	0.020011	0.009657	0.011366	0.041791	0.004601	0.077155	0.027198	-0.021617	-0.011194	-0.025849	-0.066217
0.860000	-0.092142	0.215722	0.090723	0.368898	-0.078425	-0.193781	-0.142055	-0.104087	-0.250404	0.411739	-0.151563	0.139292	0.057916	-0.067947	-0.109977	0.291507	-0.493195	1.165269	-0.072247	0.137149	-0.140135	-0.082834	-0.389446	0.667045	1.266191	0.228126	0.358542	0.255819	-0.007148	0.254574	0.084770	0.426711	1.226397	-0.101498	-0.211957	-0.093939	-0.250948	0.359691	-0.448908	0.134385	0.083933	-0.085359	-0.131483	0.364182	-0.474012	1.130427	-0.089796	0.130894	-0.190631	-0.077669	-0.482854	0.658348	1.284871	0.239139	0.390108	0.322782	-0.084994	-0.038851	0.005953	-0.057813	-1.304821	-0.092283	0.069902	-0.010148	0.000545	0.052048	0.297345	0.004908	-0.026018	0.017412	0.021506	-0.072675	-0.019184	0.034842	0.017549	0.006255	0.050496	-0.005165	0.093409	0.008697	-0.018680	-0.011013	-0.031567	-0.066963
0.880000	-0.096331	0.221661	0.094033	0.378191	-0.068511	-0.190148	-0.142338	-0.095259	-0.240979	0.405117	-0.204165	0.135511	0.058942	-0.066466	-0.103308	0.302816	-0.489862	1.159144	-0.078946	0.134508	-0.151999	-0.085838	-0.379993	0.667369	1.268087	0.230479	0.364798	0.274393	-0.014001	0.266279	0.084625	0.430638	1.144136	-0.099701	-0.216966	-0.104364	-0.241548	0.340453	-0.544694	0.123485	0.086456	-0.086049	-0.131730	0.373032	-0.470717	1.115120	-0.107466	0.130951	-0.204373	-0.074999	-0.484086	0.667488	1.279939	0.232597	0.398205	0.336278	-0.082331	-0.044618	0.009408	-0.052447	-1.212648	-0.090446	0.074628	0.009105	0.000569	0.064664	0.340529	0.012026	-0.027514	0.019583	0.028422	-0.070216	-0.019144	0.044024	0.028520	0.003557	0.052374	-0.010838	0.104093	-0.000118	-0.011851	-0.002118	-0.033408	-0.061885
0.900000	-0.103156	0.226443	0.093656	0.390214	-0.061132	-0.188463	-0.141926	-0.086744	-0.232379	0.382859	-0.259212	0.130188	0.058476	-0.064986	-0.096269	0.314695	-0.486952	1.151396	-0.088601	0.132622	-0.165486	-0.088820	-0.372937	0.668258	1.266118	0.229405	0.372006	0.292653	-0.034539	0.275818	0.081023	0.433151	0.977869	-0.112647	-0.196611	-0.117084	-0.228877	0.327655	-0.333796	0.112553	0.083184	-0.082592	-0.123256	0.385470	-0.472277	1.107133	-0.125905	0.130542	-0.208908	-0.080809	-0.482413	0.661546	1.269375	0.216834	0.403858	0.341912	-0.068617	-0.049376	0.012633	-0.042937	-1.039001	-0.075815	0.054686	0.030341	-0.003502	0.055203	0.074584	0.017635	-0.024707	0.017606	0.026988	-0.070775	-0.014675	0.044263	0.037304	0.002080	0.043422	-0.008010	0.109475	0.006713	-0.003256	0.012572	-0.031853	-0.049259
0.920000	-0.110662	0.228401	0.089752	0.405200	-0.059206	-0.188868	-0.140994	-0.082583	-0.225936	0.348383	-0.260866	0.123423	0.055518	-0.063757	-0.089606	0.326364	-0.485454	1.143782	-0.099863	0.131444	-0.178618	-0.091132	-0.368673	0.667109	1.261473	0.224204	0.379598	0.309119	-0.063929	0.277072	0.077758	0.434914	0.722792	-0.131126	-0.156601	-0.125984	-0.220428	0.320468	0.037401	0.101260	0.074114	-0.073560	-0.103411	0.394152	-0.479953	1.108734	-0.137669	0.133300	-0.204537	-0.094551	-0.477602	0.645533	1.259571	0.200248	0.407740	0.340651	-0.046734	-0.048671	0.011994	-0.029715	-0.781998	-0.057743	0.015607	0.043401	-0.005508	0.027915	-0.298267	0.022163	-0.018596	0.009803	0.013805	-0.067788	-0.005501	0.035048	0.037806	-0.001856	0.025919	0.003420	0.108929	0.021576	0.001902	0.023956	-0.028142	-0.031532
0.940000	-0.114817	0.227225	0.085125	0.422573	-0.068248	-0.190500	-0.138545	-0.084891	-0.223161	0.310196	-0.185784	0.115668	0.050187	-0.062503	-0.083540	0.337024	-0.486135	1.137843	-0.110611	0.131179	-0.189457	-0.092167	-0.367735	0.663784	1.256686	0.216058	0.387020	0.322542	-0.099269	0.266813	0.077951	0.430960	0.385260	-0.145868	-0.110856	-0.127011	-0.218290	0.319457	0.345270	0.092707	0.063718	-0.061562	-0.082817	0.398762	-0.492240	1.115409	-0.142395	0.140414	-0.196871	-0.106625	-0.473686	0.637181	1.257517	0.186646	0.409717	0.337164	-0.015549	-0.039588	0.007174	-0.008387	-0.453508	-0.044632	-0.027688	0.042120	-0.004872	-0.009261	-0.531055	0.022961	-0.013531	-0.000941	-0.000723	-0.061738	0.006105	0.022434	0.031785	-0.009235	0.007413	0.014457	0.105951	0.026603	-0.000831	0.029411	-0.022697	-0.014621
0.960000	-0.112509	0.228197	0.081737	0.440129	-0.092486	-0.190766	-0.132404	-0.087148	-0.221539	0.289211	-0.114476	0.107662	0.049316	-0.061340	-0.078477	0.343577	-0.489491	1.134531	-0.119217	0.132205	-0.196762	-0.091473	-0.371745	0.660035	1.255189	0.207095	0.393718	0.332559	-0.133155	0.245215	0.081563	0.422953	0.042788	-0.156007	-0.073140	-0.119255	-0.217630	0.317372	0.491267	0.091401	0.053877	-0.051153	-0.067894	0.405347	-0.509151	1.121504	-0.141435	0.150527	-0.188273	-0.108023	-0.466313	0.639639	1.264706	0.180318	0.409422	0.339402	0.020646	-0.017018	0.000174	0.017175	-0.135274	-0.034759	-0.059265	0.032107	-0.003909	-0.028161	-0.605742	0.016261	-0.004561	-0.010187	-0.010583	-0.061771	0.019659	0.013027	0.022218	-0.018322	-0.008490	0.016550	0.094568	0.020396	-0.009517	0.026777	-0.015703	-0.006843
0.980000	-0.105501	0.238060	0.080542	0.453749	-0.123211	-0.186885	-0.118635	-0.078091	-0.221001	0.290048	-0.150025	0.097663	0.061350	-0.059919	-0.073612	0.342173	-0.494802	1.132690	-0.125497	0.134800	-0.200084	-0.089578	-0.380370	0.656483	1.258940	0.199698	0.399060	0.339523	-0.161004	0.228684	0.084256	0.425072	-0.161360	-0.165187	-0.044531	-0.127794	-0.211605	0.326193	0.914548	0.095058	0.037377	-0.043195	-0.035020	0.420406	-0.516851	1.127468	-0.141779	0.161102	-0.180136	-0.111521	-0.462170	0.638685	1.266762	0.182641	0.404136	0.339935	0.055502	0.009376	-0.003714	0.028677	0.038149	-0.021699	-0.074103	0.049703	-0.009396	-0.036146	-1.064573	0.002605	0.023973	-0.016724	-0.038592	-0.078233	0.022048	0.005222	0.016281	-0.026303	-0.019948	0.021943	0.081800	0.017798	-0.007822	0.017057	-0.005076	-0.000412
1.000000	-0.098992	0.243566	0.083091	0.463051	-0.151920	-0.180806	-0.106625	-0.072754	-0.218137	0.290957	-0.187945	0.091107	0.069779	-0.056736	-0.067450	0.339046	-0.499711	1.129818	-0.130828	0.138915	-0.199572	-0.087875	-0.387652	0.653166	1.264228	0.194811	0.402495	0.343701	-0.176719	0.224514	0.088613	0.422075	-0.209504	-0.176493	-0.027040	-0.141409	-0.201196	0.343495	1.329037	0.087340	0.026265	-0.038037	-0.002484	0.423803	-0.515678	1.127860	-0.148178	0.169402	-0.170952	-0.117369	-0.457299	0.636675	1.260742	0.184784	0.397652	0.336218	0.077727	0.019051	-0.005522	0.040975	0.057584	-0.004313	-0.079586	0.068655	-0.016941	-0.052539	-1.516982	0.003767	0.043514	-0.018699	-0.064965	-0.084757	0.015967	0.001958	0.017350	-0.030487	-0.028621	0.029494	0.069646	0.016491	0.003485	0.010026	0.004842	0.007483
1.020000	-0.094164	0.243317	0.087443	0.462192	-0.167856	-0.178340	-0.106537	-0.072400	-0.213583	0.300765	-0.209060	0.086410	0.074885	-0.050860	-0.059198	0.332900	-0.503963	1.127527	-0.135861	0.144292	-0.195496	-0.088197	-0.392899	0.650478	1.269041	0.191709	0.403813	0.345180	-0.178264	0.226420	0.094942	0.412160	-0.162401	-0.193364	-0.019602	-0.145833	-0.192105	0.365273	1.535667	0.076569	0.023231	-0.034899	0.003196	0.420644	-0.520318	1.130230	-0.151081	0.177023	-0.158182	-0.129938	-0.447281	0.638282	1.261779	0.184908	0.391848	0.329581	0.084100	0.016897	-0.007500	0.050031	-0.005455	0.015024	-0.086936	0.073433	-0.021477	-0.064508	-1.744727	0.009841	0.051654	-0.015961	-0.062394	-0.087745	0.016354	-0.002702	0.015220	-0.032731	-0.037314	0.041741	0.054383	0.012196	0.007262	0.006800	0.011965	0.015599
1.040000	-0.090215	0.239404	0.096166	0.457088	-0.174666	-0.180891	-0.111303	-0.077207	-0.210183	0.312157	-0.216860	0.085270	0.073995	-0.045667	-0.050373	0.326259	-0.508861	1.127023	-0.138658	0.150651	-0.188360	-0.090057	-0.393935	0.648687	1.273891	0.188215	0.403193	0.344375	-0.168430	0.227781	0.098626	0.401212	-0.079887	-0.203980	-0.025260	-0.141008	-0.185862	0.377124	1.454086	0.073626	0.028827	-0.034024	-0.025594	0.419398	-0.523400	1.127992	-0.139645	0.182848	-0.148289	-0.137738	-0.433371	0.640037	1.270231	0.173519	0.387409	0.328454	0.078216	0.011624	-0.002460	0.055875	-0.094779	0.023089	-0.086043	0.063802	-0.024322	-0.064967	-1.670946	0.011644	0.045168	-0.011643	-0.024779	-0.093139	0.014539	-0.000970	0.000987	-0.032197	-0.040071	0.047681	0.039436	0.008650	0.003660	0.014695	0.015783	0.015921
1.060000	-0.086784	0.233194	0.102250	0.446908	-0.170661	-0.186259	-0.116543	-0.084741	-0.205551	0.321258	-0.217507	0.086675	0.069432	-0.042802	-0.044479	0.319916	-0.514022	1.128228	-0.137118	0.157635	-0.179358	-0.092827	-0.391946	0.647477	1.279768	0.183032	0.401195	0.342467	-0.149000	0.232800	0.100403	0.393385	0.066625	-0.199688	-0.044930	-0.130791	-0.187216	0.387268	1.256442	0.076904	0.041544	-0.035797	-0.057142	0.417876	-0.522327	1.126099	-0.121709	0.187367	-0.145883	-0.138747	-0.427975	0.639453	1.286341	0.164041	0.387633	0.334955	0.062216	0.000393	0.001846	0.053523	-0.237287	0.013429	-0.071613	0.046050	-0.018335	-0.066010	-1.473950	0.009772	0.027888	-0.007006	0.012663	-0.097959	0.008304	0.002130	-0.015409	-0.029733	-0.033474	0.045920	0.036030	0.008024	-0.006573	0.018990	0.013563	0.007512
