time jpLt jpLc tpLt mpLc jrLt jrLc trLt mrLc jyLt jyLc tyLt myLc jkLt jkLc tkLt mkLc japLt japLc tapLt mapLc jarLt jarLc tarLt marLc jpRt jpRc tpRt mpRc jrRt jrRc trRt mrRc jyRt jyRc tyRt myRc jkRt jkRc tkRt mkRc japRt japRc tapRt mapRc jarRt jarRc tarRt marRc jwrt jwrc twrt mwrc jwyt jwyc twyt mwyc jspLt jspLc tspLt mspLt jsrLt jsrLc tsrLt msrLt jsyLt jsyLc tsyLt msyLt jeLt jeLc teLt meLt jwrLt jwrLc twrLt mwrLt jspRt jspRc tspRt mspRt jsrRt jsrRc tsrRt msrRt jsyRt jsyRc tsyRt msyRt jeRt jeRc teRt meRt jwrRt jwrRc twrRt mwrRt r p y step
3.200000 -0.639575 -0.631825 -0.848300 -0.889595 0.459754 0.482557 -5.136108 -3.070927 0.391036 0.388233 -0.283582 2.077676 0.806367 0.849257 -9.659254 1.845861 -0.115517 -0.184539 2.574444 -4.967389 -0.084743 -0.071512 -0.573803 -0.412567 -0.473250 -0.471017 0.759272 0.237016 -0.075037 -0.038165 -7.534996 1.514374 -0.189246 -0.227149 6.235586 -7.989979 0.642905 0.812902 -34.495248 21.013357 -0.483114 -0.370349 -3.440392 -14.462616 0.021671 0.038820 -0.785744 -0.513796 0.130902 0.140959 -2.569282 -1.371085 -0.015809 -0.025427 1.437675 0.185251 0.062318 0.012053 1.008850 0.843339 0.287485 0.245406 0.747550 0.434455 -0.431225 -0.396720 0.094728 -0.575809 0.466259 0.456775 -0.989322 -0.454485 0.051343 0.070909 0.033185 0.481741 0.252651 0.269399 0.558923 0.516309 -0.244882 -0.221840 -0.826907 -0.253924 -0.231766 -0.245160 -0.089287 0.237005 0.720389 0.776005 -0.740181 -0.357906 -0.337523 -0.339545 0.005355 0.358412 -0.100048 0.084446 -0.026198 160.000000
3.220000 -0.629089 -0.633689 0.968320 -0.848300 0.458529 0.486323 -5.974560 -2.426263 0.396947 0.397501 -1.651790 2.709845 0.804552 0.853700 -10.145906 2.970878 -0.087750 -0.188875 3.393328 -6.688375 -0.083775 -0.069669 -0.619262 -0.573803 -0.481925 -0.478558 0.293006 0.759272 -0.070673 -0.036363 -7.132700 0.649705 -0.171670 -0.215406 6.920511 -6.885291 0.645336 0.813407 -33.322301 19.731587 -0.426146 -0.368223 -2.059153 -14.763661 0.016864 0.041667 -1.046620 -0.785744 0.142591 0.144522 -0.955192 -2.003478 -0.010311 -0.019663 1.020191 0.565803 0.093629 0.021775 1.029930 1.008850 0.286674 0.250276 0.889915 0.326411 -0.440845 -0.406769 0.129236 -0.421139 0.477214 0.466805 -1.069256 -0.511253 0.046558 0.065276 0.079816 0.478069 0.242120 0.260632 0.679783 0.558923 -0.241147 -0.222066 -0.768903 -0.368810 -0.220387 -0.239890 -0.100359 0.458097 0.702875 0.765161 -0.797427 -0.372768 -0.334559 -0.338666 0.004682 0.367413 -0.100452 0.088516 -0.036531 161.000000
3.240000 -0.619317 -0.631188 1.847918 0.968320 0.459075 0.488120 -5.825865 -2.161385 0.408480 0.411918 -2.953963 3.813175 0.799101 0.852781 -10.252056 2.622970 -0.068006 -0.191616 3.895716 -7.522936 -0.080240 -0.067480 -0.619978 -0.619262 -0.494803 -0.485118 -1.033716 0.293006 -0.068958 -0.034716 -6.999224 0.106095 -0.153619 -0.200154 6.978768 -7.026606 0.647895 0.809156 -31.312163 18.147859 -0.372647 -0.363474 -0.851877 -15.174442 0.016959 0.044972 -1.196519 -1.046620 0.149467 0.147552 -0.076547 -0.987691 -0.004838 -0.012327 0.533439 -0.032499 0.123468 0.037464 0.725869 1.029930 0.290093 0.253220 1.150266 0.380339 -0.446967 -0.416494 0.195627 -0.509576 0.481044 0.475827 -1.060657 -0.574536 0.042362 0.059807 0.088534 0.494720 0.224662 0.249906 0.766915 0.679783 -0.241709 -0.221813 -0.843628 -0.334272 -0.200826 -0.231998 -0.101210 0.434631 0.689164 0.753185 -0.720666 -0.401055 -0.332382 -0.337360 -0.009450 0.396373 -0.099338 0.093300 -0.049755 162.000000
3.260000 -0.601788 -0.624315 3.275542 1.847918 0.459375 0.486762 -4.948318 -1.435951 0.421774 0.430606 -4.439542 4.389914 0.793752 0.846510 -9.264303 2.313321 -0.058284 -0.192921 4.158092 -7.938735 -0.075506 -0.064679 -0.699743 -0.619978 -0.497714 -0.490559 -0.788989 -1.033716 -0.066127 -0.034136 -6.399324 0.010228 -0.134503 -0.181716 6.650873 -6.988996 0.647692 0.800713 -29.046476 16.271137 -0.314865 -0.356408 0.455321 -15.041026 0.023216 0.048901 -1.190241 -1.196519 0.149518 0.149565 -0.317287 -0.304993 0.001085 -0.004873 0.233351 -0.228446 0.162287 0.059023 0.564779 0.725869 0.293254 0.254798 1.403464 0.477320 -0.446856 -0.425000 0.302287 -0.672947 0.478541 0.482578 -1.068240 -0.574596 0.035760 0.054329 0.072883 0.486061 0.206950 0.236767 0.921497 0.766915 -0.244468 -0.221399 -0.974167 -0.371209 -0.180916 -0.220935 -0.202306 0.472419 0.672248 0.740277 -0.734247 -0.355608 -0.329143 -0.335662 -0.011537 0.365058 -0.096113 0.098717 -0.065200 163.000000
3.280000 -0.587020 -0.613203 3.468979 3.275542 0.457577 0.481824 -3.770473 -0.254388 0.438714 0.450328 -4.837904 4.693930 0.786518 0.835128 -7.642560 1.630009 -0.061551 -0.193290 3.650232 -7.634294 -0.073275 -0.062346 -0.415476 -0.699743 -0.501951 -0.494338 -1.075650 -0.788989 -0.060271 -0.034003 -5.277292 -0.125775 -0.116168 -0.160144 5.497745 -6.525098 0.643799 0.788446 -26.860929 14.194496 -0.280274 -0.347363 1.036943 -14.851980 0.027013 0.053339 -1.250800 -1.190241 0.145931 0.150771 -1.199568 -0.275319 0.007918 0.003058 -0.168146 0.041968 0.208155 0.086044 0.537683 0.564779 0.287060 0.254802 1.436808 0.550588 -0.439774 -0.430916 0.351514 -0.852875 0.474212 0.486494 -0.971078 -0.570561 0.028937 0.048583 0.073585 0.497679 0.189638 0.221803 1.048501 0.921497 -0.246628 -0.221101 -1.022870 -0.385930 -0.162475 -0.207367 -0.319659 0.588236 0.654992 0.726274 -0.685071 -0.361355 -0.327537 -0.333778 -0.027544 0.372892 -0.091273 0.104056 -0.083024 164.000000
3.300000 -0.573158 -0.599571 3.175909 3.468979 0.453562 0.475254 -3.146404 0.533715 0.459044 0.470594 -4.947880 4.304189 0.777259 0.821165 -6.497334 1.185812 -0.070340 -0.192644 3.852016 -6.456747 -0.075328 -0.060986 -0.681181 -0.415476 -0.500172 -0.496131 -0.705440 -1.075650 -0.055419 -0.033809 -4.341116 -0.110226 -0.099125 -0.136964 4.208555 -5.387519 0.637850 0.772992 -24.531664 12.681792 -0.264056 -0.336921 1.106779 -14.179137 0.028727 0.058045 -1.355845 -1.250800 0.140874 0.151631 -2.328897 -0.515711 0.015447 0.011191 -0.241095 0.683857 0.250243 0.117223 0.463460 0.537683 0.279997 0.252888 1.499256 0.542647 -0.430880 -0.433629 0.346253 -0.894161 0.475411 0.489206 -0.911935 -0.522332 0.023050 0.042685 0.083173 0.448746 0.179101 0.206104 1.265227 1.048501 -0.248350 -0.220941 -1.099724 -0.351605 -0.147191 -0.192475 -0.425531 0.671264 0.640243 0.711431 -0.593269 -0.328763 -0.324595 -0.331749 -0.023698 0.356307 -0.085862 0.109074 -0.102624 165.000000
3.320000 -0.556135 -0.584066 3.308389 3.175909 0.447543 0.467182 -2.600694 0.900738 0.482097 0.491674 -4.861885 4.047142 0.765143 0.804716 -5.250291 0.467512 -0.072713 -0.192249 3.280044 -6.029823 -0.074625 -0.060227 -0.424943 -0.681181 -0.506596 -0.496638 -1.975919 -0.705440 -0.055198 -0.034050 -4.149427 0.066280 -0.080935 -0.113336 3.124858 -4.274836 0.628362 0.755759 -22.839923 11.466737 -0.246385 -0.325771 1.264088 -13.064927 0.034030 0.062963 -1.366398 -1.355845 0.141288 0.151845 -2.211731 -1.043901 0.021399 0.019351 -0.635050 1.284996 0.282610 0.150788 0.162685 0.463460 0.284178 0.249723 1.907401 0.576501 -0.418125 -0.433328 0.407877 -0.922755 0.478364 0.491510 -0.842865 -0.497554 0.018861 0.036978 0.093846 0.414381 0.167250 0.190714 1.335437 1.265227 -0.243354 -0.220618 -0.947609 -0.337097 -0.133238 -0.177388 -0.447227 0.762628 0.627342 0.696205 -0.463463 -0.284785 -0.321944 -0.329538 -0.028709 0.308483 -0.080137 0.113816 -0.122703 166.000000
3.340000 -0.531493 -0.568471 5.238885 3.308389 0.444177 0.459086 -1.739704 1.130595 0.505934 0.515908 -5.486913 3.731289 0.755499 0.788689 -4.431135 0.256954 -0.074897 -0.190514 3.350867 -4.993338 -0.073101 -0.058617 -0.653464 -0.424943 -0.510419 -0.496566 -2.856082 -1.975919 -0.056055 -0.035664 -3.709170 0.512284 -0.065922 -0.090695 1.842250 -3.637143 0.624366 0.738670 -20.367616 10.507290 -0.245100 -0.314912 1.057788 -12.332633 0.040893 0.068070 -1.328990 -1.366398 0.140961 0.151183 -1.960156 -0.788340 0.025808 0.025952 -0.726085 1.423390 0.310352 0.185174 -0.120425 0.162685 0.294195 0.246755 2.278925 0.749762 -0.402907 -0.430208 0.486916 -1.157639 0.483657 0.494226 -0.833315 -0.468356 0.015767 0.031762 0.094841 0.374509 0.151479 0.175603 1.275623 1.335437 -0.239823 -0.219712 -0.969671 -0.250191 -0.122815 -0.162912 -0.475965 0.697418 0.615550 0.681248 -0.425450 -0.217377 -0.319847 -0.327275 -0.034151 0.246086 -0.073991 0.118361 -0.141790 167.000000
3.360000 -0.512888 -0.553400 6.047693 5.238885 0.441124 0.450716 -0.660192 1.873604 0.531511 0.540938 -5.326594 3.613309 0.739914 0.773979 -4.721765 -0.203758 -0.070922 -0.190309 3.607982 -4.634894 -0.070778 -0.055135 -0.885074 -0.653464 -0.516284 -0.496509 -3.969363 -2.856082 -0.052007 -0.038455 -2.265414 0.933460 -0.054269 -0.069290 0.070538 -2.775710 0.618942 0.723219 -18.661400 9.420085 -0.257096 -0.305035 0.507681 -10.947531 0.048276 0.073205 -1.250693 -1.328990 0.137630 0.149602 -2.219678 -0.617035 0.030196 0.031341 -0.831400 1.343120 0.340112 0.219056 -0.155389 -0.120425 0.296859 0.244882 2.283140 0.896005 -0.383766 -0.423978 0.498926 -1.382921 0.492288 0.497885 -0.785771 -0.464078 0.013306 0.027161 0.087300 0.369237 0.137755 0.160983 1.217986 1.275623 -0.233291 -0.217975 -0.907590 -0.246853 -0.113941 -0.149619 -0.458786 0.722818 0.606897 0.667174 -0.374467 -0.195649 -0.319215 -0.325226 -0.041569 0.229800 -0.067473 0.122369 -0.159478 168.000000
3.380000 -0.492145 -0.539363 7.519835 6.047693 0.440577 0.443246 0.479522 2.333201 0.559005 0.565594 -4.748993 2.993393 0.727710 0.761519 -5.148410 -0.244080 -0.055241 -0.190602 4.108267 -4.965846 -0.069100 -0.051665 -0.838794 -0.885074 -0.516946 -0.496707 -4.066497 -3.969363 -0.049023 -0.041492 -1.051284 1.097438 -0.042790 -0.049239 -1.439238 -1.167976 0.619739 0.710346 -16.385956 8.964154 -0.279007 -0.296591 -0.228530 -9.697246 0.053514 0.078115 -1.210629 -1.250693 0.134885 0.147449 -2.249012 -0.694139 0.031487 0.035644 -1.228409 1.525539 0.366030 0.251883 -0.260153 -0.155389 0.299000 0.244304 2.181181 0.892107 -0.361834 -0.414179 0.447745 -1.391033 0.503007 0.503082 -0.810360 -0.436535 0.010893 0.023124 0.075813 0.349236 0.128017 0.146885 1.314332 1.217986 -0.231820 -0.215410 -1.065822 -0.224402 -0.106951 -0.137566 -0.484074 0.683188 0.600576 0.654573 -0.372855 -0.166449 -0.319720 -0.323662 -0.041238 0.208018 -0.061290 0.125628 -0.176165 169.000000
3.400000 -0.479282 -0.526582 7.764097 7.519835 0.440684 0.437579 1.334939 2.614258 0.588110 0.589098 -3.385018 2.134736 0.714689 0.752810 -6.639829 -0.391964 -0.042465 -0.191739 4.645722 -5.540374 -0.067699 -0.048830 -0.828403 -0.838794 -0.519553 -0.497367 -4.316814 -4.066497 -0.045071 -0.044359 0.268390 1.245261 -0.034280 -0.030555 -3.284984 0.193977 0.626250 0.701313 -13.941494 8.357977 -0.303585 -0.290178 -0.935658 -8.027980 0.058540 0.082635 -1.149956 -1.210629 0.133437 0.144805 -1.931721 -0.510301 0.032670 0.038693 -1.442265 1.738711 0.389235 0.283091 -0.296519 -0.260153 0.297447 0.245003 1.909351 0.866718 -0.339316 -0.400968 0.336408 -1.314463 0.520387 0.510797 -0.826588 -0.443086 0.009895 0.019709 0.072141 0.367274 0.120805 0.133508 1.427777 1.314332 -0.231559 -0.212329 -1.232388 -0.290874 -0.098249 -0.126414 -0.477727 0.774948 0.598475 0.643821 -0.322979 -0.165809 -0.320749 -0.322687 -0.033766 0.207047 -0.055642 0.127573 -0.191975 170.000000
3.420000 -0.467482 -0.515516 8.123659 7.764097 0.440147 0.433671 1.753578 2.359978 0.613455 0.609468 -1.852126 1.025039 0.705240 0.748611 -8.383964 -0.034297 -0.030475 -0.194209 5.220755 -6.674126 -0.068575 -0.046564 -0.860250 -0.828403 -0.516359 -0.498381 -3.485803 -4.316814 -0.039117 -0.047340 2.102763 1.508297 -0.029672 -0.014557 -5.079863 1.776687 0.637726 0.697183 -11.600331 7.646292 -0.324653 -0.286538 -1.366159 -6.295202 0.065370 0.086555 -0.993538 -1.149956 0.129486 0.141751 -2.028017 -0.244728 0.030316 0.039042 -1.502234 1.686993 0.406649 0.312094 -0.392252 -0.296519 0.297417 0.246806 1.667231 0.786472 -0.316684 -0.384912 0.225304 -1.122879 0.542667 0.521943 -0.899870 -0.449365 0.010501 0.017117 0.067150 0.377224 0.114199 0.121000 1.508278 1.427777 -0.231559 -0.209033 -1.390111 -0.377331 -0.088127 -0.115588 -0.484884 0.855058 0.596600 0.635144 -0.366478 -0.144607 -0.321990 -0.322264 -0.023556 0.178373 -0.050611 0.127898 -0.206022 171.000000
3.440000 -0.463526 -0.506647 7.509189 8.123659 0.440283 0.431882 1.762204 1.802852 0.633148 0.625220 -0.385820 0.049274 0.697835 0.749282 -10.728085 0.422597 -0.029441 -0.198048 5.496783 -7.961367 -0.068523 -0.044889 -0.852477 -0.860250 -0.518166 -0.499356 -3.613903 -3.485803 -0.035329 -0.050789 3.618840 1.488550 -0.028224 -0.003492 -6.184232 3.591313 0.646095 0.698088 -10.828049 6.786532 -0.348687 -0.286019 -1.814863 -4.813799 0.073913 0.090079 -0.829873 -0.993538 0.128022 0.138807 -1.783782 -0.262891 0.026520 0.035929 -1.222425 1.765125 0.420637 0.338079 -0.354708 -0.392252 0.296048 0.249516 1.385452 0.720964 -0.297535 -0.367113 0.096440 -0.946268 0.567148 0.536409 -0.953842 -0.483510 0.011102 0.015345 0.049930 0.416360 0.107546 0.109829 1.443606 1.508278 -0.230165 -0.205813 -1.434091 -0.452614 -0.077767 -0.104917 -0.467718 0.937498 0.596945 0.628465 -0.378596 -0.171461 -0.323493 -0.322319 -0.014938 0.195017 -0.046549 0.126279 -0.217150 172.000000
3.460000 -0.462779 -0.500442 6.784710 7.509189 0.439768 0.432985 0.971954 1.074012 0.647315 0.636385 0.822088 -0.688192 0.696158 0.754723 -12.820477 1.395365 -0.020158 -0.203057 6.027982 -9.332720 -0.066609 -0.043747 -0.776277 -0.852477 -0.517493 -0.500644 -3.163288 -3.613903 -0.029441 -0.054931 5.698350 1.282696 -0.030529 0.000703 -6.484215 4.901536 0.655823 0.703091 -10.421931 6.724355 -0.361897 -0.286542 -2.163078 -4.103694 0.082969 0.092609 -0.500745 -0.829873 0.125632 0.136492 -1.884025 -0.280679 0.021180 0.030687 -1.052032 1.503103 0.428328 0.360133 -0.294035 -0.354708 0.292529 0.252818 1.043863 0.644506 -0.282566 -0.348865 -0.032013 -0.740946 0.590799 0.553404 -1.012361 -0.501886 0.012108 0.014271 0.036117 0.451956 0.104095 0.100658 1.337299 1.443606 -0.228182 -0.202897 -1.427402 -0.483187 -0.067699 -0.094490 -0.443492 0.950905 0.596330 0.623509 -0.445465 -0.181829 -0.324874 -0.322745 -0.005806 0.196767 -0.043975 0.123240 -0.225724 173.000000
3.480000 -0.469196 -0.497419 5.419992 6.784710 0.437244 0.437052 -0.746774 0.074933 0.657282 0.642927 2.184922 -0.897021 0.697061 0.764073 -14.999362 2.058036 -0.014418 -0.208665 6.390984 -10.762441 -0.065116 -0.043008 -0.723011 -0.776277 -0.519034 -0.502443 -2.992250 -3.163288 -0.022436 -0.058619 7.663355 0.392933 -0.035818 -0.000275 -6.826544 6.091282 0.665660 0.711038 -10.418598 6.772708 -0.374562 -0.288416 -2.281763 -3.649223 0.088581 0.095129 -0.491354 -0.500745 0.124824 0.134937 -1.826883 -0.415997 0.015770 0.024385 -0.781472 1.468028 0.424751 0.377211 -0.290676 -0.294035 0.287810 0.256446 0.679521 0.537938 -0.272679 -0.331438 -0.143814 -0.505925 0.611389 0.571785 -1.076529 -0.524239 0.014889 0.013988 0.030666 0.488122 0.102109 0.093929 1.147124 1.337299 -0.228593 -0.200360 -1.485946 -0.491955 -0.059560 -0.084521 -0.432338 0.935447 0.597903 0.620109 -0.483557 -0.219829 -0.326878 -0.323514 -0.002589 0.225635 -0.043157 0.119444 -0.231991 174.000000
3.500000 -0.471287 -0.497315 5.304365 5.419992 0.432874 0.443339 -3.128574 -1.465848 0.664302 0.645801 3.430203 -0.719074 0.709016 0.776117 -15.338945 2.885391 -0.004406 -0.214401 6.871023 -12.113972 -0.062073 -0.042500 -0.628459 -0.723011 -0.519396 -0.505203 -2.385376 -2.992250 -0.018268 -0.061341 8.956698 -0.418405 -0.041953 -0.004069 -6.949332 7.244949 0.676973 0.721142 -10.447515 6.856732 -0.379257 -0.291042 -2.378930 -3.561866 0.095607 0.096995 -0.198666 -0.491354 0.128289 0.133891 -0.972008 -0.522705 0.011029 0.018407 -0.671190 1.304178 0.418222 0.388563 -0.136801 -0.290676 0.284008 0.260100 0.413189 0.411668 -0.265547 -0.315771 -0.187725 -0.267853 0.624431 0.589639 -1.111477 -0.553597 0.017772 0.014507 0.014449 0.522931 0.105844 0.090063 1.003252 1.147124 -0.232152 -0.198479 -1.576605 -0.526804 -0.054465 -0.075434 -0.436079 0.959142 0.597559 0.617923 -0.558313 -0.240484 -0.327024 -0.324366 0.013039 0.243073 -0.043753 0.115541 -0.236286 175.000000
3.520000 -0.480900 -0.499400 4.095061 5.304365 0.430302 0.450753 -5.224508 -3.279389 0.667523 0.645019 4.821496 -0.150815 0.722736 0.789852 -15.532142 2.708594 -0.013114 -0.220076 6.764497 -12.630351 -0.061507 -0.042135 -0.610876 -0.628459 -0.514069 -0.507986 -0.845710 -2.385376 -0.014836 -0.063346 9.937038 -1.003683 -0.050335 -0.009839 -7.222510 7.953015 0.687727 0.732654 -10.759863 6.941345 -0.392865 -0.294639 -2.528585 -3.506170 0.100062 0.098032 -0.060146 -0.198666 0.128983 0.133566 -0.892669 -0.150409 0.007709 0.012991 -0.327369 0.821599 0.407152 0.394050 0.098049 -0.136801 0.279214 0.263327 0.192343 0.300457 -0.262752 -0.302520 -0.215911 -0.112732 0.627447 0.604614 -1.095350 -0.562963 0.020874 0.015697 -0.000239 0.548514 0.117846 0.089776 0.901112 1.003252 -0.239184 -0.197819 -1.664289 -0.570263 -0.053750 -0.067870 -0.443239 1.006342 0.594654 0.616181 -0.628390 -0.285676 -0.326783 -0.325029 0.014171 0.272637 -0.045314 0.111293 -0.238341 176.000000
3.540000 -0.489223 -0.503029 3.295770 4.095061 0.429486 0.458338 -6.871101 -5.023002 0.666123 0.640115 6.076122 0.201506 0.737009 0.804296 -15.600682 2.882104 -0.036155 -0.225500 6.206002 -12.650038 -0.064255 -0.041901 -0.686748 -0.610876 -0.509730 -0.509479 0.068209 -0.845710 -0.012926 -0.064866 10.616780 -1.357264 -0.060302 -0.017472 -7.368494 8.579774 0.694065 0.744616 -11.882493 7.205570 -0.411783 -0.299466 -2.914314 -3.554293 0.103813 0.098748 0.106399 -0.060146 0.129664 0.134207 -1.010130 -0.282650 0.004431 0.008053 -0.107081 0.610019 0.394191 0.393695 0.443419 0.098049 0.276165 0.265754 0.117370 0.204127 -0.267462 -0.292590 -0.249726 0.011784 0.623697 0.615387 -1.032094 -0.547556 0.024252 0.017443 -0.011604 0.547794 0.133108 0.093664 0.723772 0.901112 -0.246723 -0.198754 -1.681245 -0.610525 -0.060163 -0.062841 -0.461345 1.053764 0.594345 0.614772 -0.662232 -0.321280 -0.326183 -0.325421 0.011775 0.307109 -0.047781 0.106332 -0.237216 177.000000
3.560000 -0.499159 -0.507119 2.142079 3.295770 0.432296 0.465367 -7.605142 -6.473611 0.659849 0.631756 6.964777 0.397489 0.750818 0.818594 -15.637432 3.319607 -0.070748 -0.230579 5.282276 -12.281075 -0.068721 -0.041833 -0.804866 -0.686748 -0.503410 -0.508923 0.893758 0.068209 -0.013803 -0.066430 10.732090 -1.624143 -0.069614 -0.026982 -7.145794 8.992637 0.699623 0.756327 -13.079914 8.045382 -0.435200 -0.304684 -3.355513 -3.837112 0.104152 0.099063 0.120290 0.106399 0.127743 0.135385 -1.667482 -0.451524 0.002112 0.004041 0.073622 0.558605 0.376445 0.387919 0.738104 0.443419 0.270961 0.267126 0.034166 0.183548 -0.279952 -0.287011 -0.277376 0.066178 0.616427 0.621765 -0.953698 -0.510245 0.028156 0.019699 -0.019661 0.521849 0.149966 0.101633 0.497593 0.723772 -0.251806 -0.201172 -1.590170 -0.609950 -0.070174 -0.061103 -0.424971 1.071295 0.599537 0.614549 -0.689427 -0.337003 -0.325517 -0.325549 0.006762 0.325229 -0.050835 0.100322 -0.233093 178.000000
3.580000 -0.506845 -0.510964 1.306739 2.142079 0.436403 0.471445 -7.842176 -7.284959 0.650364 0.621017 7.471712 0.320183 0.762201 0.832089 -15.901208 4.004913 -0.110147 -0.235192 4.186361 -11.632519 -0.073654 -0.041928 -0.936587 -0.804866 -0.501595 -0.506325 0.464409 0.893758 -0.017645 -0.068066 10.329815 -1.793148 -0.078589 -0.037536 -6.688437 8.938942 0.700014 0.767449 -15.094498 8.962637 -0.456788 -0.310227 -3.870929 -4.117277 0.101240 0.099001 0.089872 0.120290 0.127209 0.136426 -1.920495 -0.870552 0.000398 0.001424 0.017990 0.796930 0.355970 0.377367 0.990741 0.738104 0.267519 0.267144 0.121719 0.155771 -0.296020 -0.286255 -0.234670 0.121605 0.608473 0.624454 -0.875320 -0.467018 0.031792 0.022357 -0.030700 0.486680 0.166779 0.112999 0.275945 0.497593 -0.251970 -0.204504 -1.374011 -0.582600 -0.083073 -0.062877 -0.351288 1.007571 0.610649 0.616632 -0.728113 -0.348095 -0.324842 -0.325464 0.002353 0.341333 -0.054173 0.093289 -0.226588 179.000000
3.600000 -0.512370 -0.514342 0.807708 1.306739 0.441518 0.476535 -7.705028 -7.656944 0.638146 0.608823 7.647324 0.185232 0.772325 0.844217 -16.067737 4.928052 -0.155419 -0.239152 2.873022 -10.973157 -0.079582 -0.042150 -1.096231 -0.936587 -0.500123 -0.501926 -0.376196 0.464409 -0.022542 -0.069534 9.575159 -1.820689 -0.086655 -0.048517 -6.085112 8.509126 0.695835 0.777285 -17.667663 10.342060 -0.481084 -0.315530 -4.450986 -4.752438 0.094098 0.098666 -0.088106 0.089872 0.126452 0.137096 -2.156917 -0.969243 -0.001379 0.000107 -0.233902 0.951253 0.329875 0.362958 1.040166 0.990741 0.264579 0.265525 0.330241 0.178194 -0.316509 -0.290398 -0.161341 0.056476 0.597734 0.623988 -0.849406 -0.422310 0.035767 0.025333 -0.035808 0.453010 0.182872 0.126652 0.108894 0.275945 -0.247160 -0.208004 -1.066779 -0.511362 -0.094800 -0.067704 -0.226708 0.862650 0.624034 0.621609 -0.827822 -0.365233 -0.325115 -0.325342 -0.005391 0.362880 -0.057694 0.085624 -0.218483 180.000000
3.620000 -0.519163 -0.517586 0.118551 0.807708 0.446453 0.480841 -7.474055 -7.676176 0.624431 0.595520 7.706747 0.028852 0.779910 0.854640 -16.368716 5.959547 -0.198111 -0.242257 1.592934 -10.108190 -0.086704 -0.042436 -1.299935 -1.096231 -0.498299 -0.496122 -1.335708 -0.376196 -0.027962 -0.070461 8.600772 -1.745023 -0.095211 -0.059805 -5.467789 7.830135 0.690958 0.785275 -19.929662 12.047443 -0.506710 -0.320481 -5.145569 -5.620220 0.085081 0.098119 -0.341607 -0.088106 0.126480 0.137549 -2.215372 -0.961508 -0.001395 -0.000302 -0.280690 1.195410 0.304172 0.345581 1.097930 1.040166 0.262508 0.262161 0.638928 0.245791 -0.336817 -0.298988 -0.022346 -0.084450 0.584752 0.620499 -0.797357 -0.406799 0.039777 0.028579 -0.041545 0.442607 0.196433 0.141604 -0.086911 0.108894 -0.244302 -0.211142 -0.902471 -0.420035 -0.104697 -0.074557 -0.116116 0.646744 0.636546 0.629118 -0.954777 -0.411216 -0.325186 -0.325274 -0.004004 0.416606 -0.061623 0.077848 -0.209207 181.000000
3.640000 -0.526389 -0.521123 -0.571983 0.118551 0.449791 0.484262 -7.345989 -7.590401 0.608584 0.581044 7.613139 -0.116346 0.783914 0.863069 -16.931151 7.034260 -0.235920 -0.244327 0.410609 -9.334456 -0.094007 -0.042682 -1.518427 -1.299935 -0.491285 -0.489131 -1.513735 -1.335708 -0.032595 -0.071071 7.750055 -1.566492 -0.104344 -0.072087 -4.671591 7.034281 0.686590 0.790815 -21.520644 13.679932 -0.530549 -0.324247 -5.859941 -6.249730 0.074443 0.097388 -0.606517 -0.341607 0.126452 0.137859 -2.263393 -0.967341 0.000107 -0.000164 -0.078770 1.248031 0.279098 0.326060 1.156529 1.097930 0.260008 0.257180 0.964731 0.330637 -0.353464 -0.310734 0.156359 -0.308291 0.567088 0.613749 -0.758687 -0.377906 0.043275 0.031968 -0.049185 0.419451 0.209311 0.157274 -0.283553 -0.086911 -0.243785 -0.213705 -0.872941 -0.393177 -0.113585 -0.082450 -0.050248 0.509294 0.647081 0.638293 -1.091541 -0.475387 -0.324820 -0.325187 -0.001207 0.479390 -0.066068 0.070471 -0.198797 182.000000
3.660000 -0.533841 -0.525145 -1.173213 -0.571983 0.451476 0.486421 -7.229086 -7.479564 0.592086 0.565365 7.598378 -0.133575 0.784235 0.869072 -17.678629 8.169115 -0.263737 -0.245146 -0.532677 -8.762035 -0.100164 -0.042776 -1.720825 -1.518427 -0.485318 -0.481104 -2.044465 -1.513735 -0.037507 -0.071514 6.849392 -1.539232 -0.115077 -0.085576 -3.942982 6.210823 0.681341 0.793664 -22.724846 14.991199 -0.553190 -0.327064 -6.562485 -6.529444 0.062632 0.096332 -0.895148 -0.606517 0.128068 0.137965 -1.920567 -1.092311 0.002011 0.000283 0.155849 1.171082 0.254618 0.305060 1.204226 1.156529 0.259260 0.250958 1.333739 0.404186 -0.367012 -0.324137 0.315746 -0.560545 0.545569 0.603530 -0.711277 -0.354751 0.046179 0.035329 -0.054108 0.403936 0.220670 0.173209 -0.472126 -0.283553 -0.243526 -0.215581 -0.897132 -0.411346 -0.120801 -0.090627 -0.008817 0.461595 0.658162 0.648461 -1.170721 -0.545167 -0.324552 -0.325049 -0.002640 0.546374 -0.070977 0.063803 -0.187037 183.000000
